"Status","Year","Region_ITL3","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Lincolnshire","Defence Equipment and Support","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Department for Work and Pensions (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","HM Courts and Tribunals Service","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","HM Prison and Probation Service","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Home Office (incl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Ministry of Defence (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Home Office (incl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Cabinet Office (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Crown Commercial Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Crown Prosecution Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Department for Work and Pensions (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Government Internal Audit Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Government Property Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","HM Courts and Tribunals Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","HM Prison and Probation Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","HM Revenue and Customs (excl. agencies)","Merseyside","30","30","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Home Office (incl. agencies)","Merseyside","120","110","26770","24310"
"Leaver Dept.","2021","Liverpool","Legal Aid Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Ministry of Defence (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Ministry of Justice (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Department for Work and Pensions (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scottish Courts and Tribunals Service","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Advisory, Conciliation and Arbitration Service","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Cabinet Office (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Crown Prosecution Service","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Department for Education (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Department for Work and Pensions (excl. agencies)","Greater Manchester","50","50","[c]","[c]"
"Leaver Dept.","2021","Manchester","Education and Skills Funding Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","HM Courts and Tribunals Service","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","HM Prison and Probation Service","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","HM Revenue and Customs (excl. agencies)","Greater Manchester","60","60","[c]","[c]"
"Leaver Dept.","2021","Manchester","Home Office (incl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Insolvency Service","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Legal Aid Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Ministry of Housing, Communities and Local Government (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Ministry of Justice (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Valuation Office Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","HM Prison and Probation Service","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Insolvency Service","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Ministry of Justice (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Department for Work and Pensions (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","HM Courts and Tribunals Service","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Department for Work and Pensions (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Driver and Vehicle Standards Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","HM Courts and Tribunals Service","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","HM Prison and Probation Service","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Public Health England","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Animal and Plant Health Agency","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Crown Prosecution Service","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Department for Work and Pensions (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","HM Courts and Tribunals Service","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","HM Prison and Probation Service","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","HM Revenue and Customs (excl. agencies)","Lancashire","90","90","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Ministry of Defence (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Ministry of Justice (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Foreign and Commonwealth Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Charity Commission","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Crown Commercial Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Department for Work and Pensions (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","HM Courts and Tribunals Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","HM Prison and Probation Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Home Office (incl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Ministry of Justice (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","UK Intellectual Property Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","United Kingdom Statistics Authority","East Wales","80","80","40090","36390"
"Leaver Dept.","2021","Na h-Eileanan Siar","Department for Work and Pensions (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Defence Equipment and Support","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Department for Work and Pensions (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","HM Revenue and Customs (excl. agencies)","West Central Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","HM Prison and Probation Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Department for Work and Pensions (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","HM Prison and Probation Service","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","HM Revenue and Customs (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Ministry of Defence (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Cabinet Office (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Crown Commercial Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Department for Work and Pensions (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","HM Prison and Probation Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","HM Treasury (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Ministry of Justice (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Crown Prosecution Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Government Property Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","HM Prison and Probation Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Legal Aid Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Ministry of Housing, Communities and Local Government (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Office of the Public Guardian","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Valuation Office Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Department for International Development","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Department for International Trade","Overseas","40","40","[c]","[c]"
"Leaver Dept.","2021","Overseas","Foreign and Commonwealth Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Welsh Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Food Standards Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Forestry and Land Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Ministry of Defence (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Scottish Government (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Department for Work and Pensions (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","HM Courts and Tribunals Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","HM Prison and Probation Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","HM Revenue and Customs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Home Office (incl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Ministry of Defence (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Ministry of Justice (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Rural Payments Agency","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Defence Equipment and Support","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Department for Work and Pensions (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Health and Safety Executive","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","HM Courts and Tribunals Service","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Home Office (incl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Ministry of Defence (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Ministry of Housing, Communities and Local Government (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Valuation Office Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Defence Equipment and Support","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","HM Courts and Tribunals Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","HM Prison and Probation Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Home Office (incl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Department for Work and Pensions (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Ministry of Defence (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","HM Courts and Tribunals Service","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","HM Prison and Probation Service","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Department for Work and Pensions (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Department for Work and Pensions (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Department for Work and Pensions (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Government Internal Audit Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Health and Safety Executive","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","HM Prison and Probation Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","HM Revenue and Customs (excl. agencies)","Merseyside","60","60","[c]","[c]"
"Leaver Dept.","2021","Sefton","Home Office (incl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Maritime and Coastguard Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Valuation Office Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Cabinet Office (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Department for Education (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Department for Work and Pensions (excl. agencies)","South Yorkshire","50","40","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Driver and Vehicle Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Education and Skills Funding Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Government Internal Audit Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","HM Courts and Tribunals Service","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","HM Prison and Probation Service","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","HM Revenue and Customs (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Home Office (incl. agencies)","South Yorkshire","60","50","30100","24890"
"Leaver Dept.","2021","Sheffield","Ministry of Housing, Communities and Local Government (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Ministry of Justice (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Met Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","HM Courts and Tribunals Service","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Valuation Office Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Department for Work and Pensions (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","HM Revenue and Customs (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Home Office (incl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Defence Equipment and Support","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","HM Courts and Tribunals Service","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Ministry of Defence (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","UK Hydrographic Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Health and Safety Executive","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","HM Prison and Probation Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Crown Office and Procurator Fiscal Service","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Crown Prosecution Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Defence Equipment and Support","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Maritime and Coastguard Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","United Kingdom Statistics Authority","Hampshire and Isle of Wight","50","50","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Animal and Plant Health Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Crown Office and Procurator Fiscal Service","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Department for International Development","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Department for Work and Pensions (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","HM Revenue and Customs (excl. agencies)","Southern Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Home Office (incl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
