"Status","Year","Region_ITL1","Age","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","London","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","50","40","[c]","[c]"
"New entrant CS","2021","London","40-49","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Department for Transport (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","London","40-49","Department for Work and Pensions (excl. agencies)","550","540","30790","31060"
"New entrant CS","2021","London","40-49","Department of Health and Social Care (excl. agencies)","100","100","56050","51440"
"New entrant CS","2021","London","40-49","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Government Legal Department","40","30","[c]","[c]"
"New entrant CS","2021","London","40-49","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","HM Courts and Tribunals Service","80","80","26610","22680"
"New entrant CS","2021","London","40-49","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","HM Prison and Probation Service","110","110","29410","28720"
"New entrant CS","2021","London","40-49","HM Revenue and Customs (excl. agencies)","40","30","[c]","[c]"
"New entrant CS","2021","London","40-49","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Home Office (incl. agencies)","130","130","47490","41950"
"New entrant CS","2021","London","40-49","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","London","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Ministry of Justice (excl. agencies)","80","70","50890","52850"
"New entrant CS","2021","London","40-49","National Crime Agency","40","40","[c]","[c]"
"New entrant CS","2021","London","40-49","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Public Health England","160","140","43220","39900"
"New entrant CS","2021","London","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","40-49","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Cabinet Office (excl. agencies)","90","90","68330","68000"
"New entrant CS","2021","London","50-59","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Department for Work and Pensions (excl. agencies)","360","350","30570","31060"
"New entrant CS","2021","London","50-59","Department of Health and Social Care (excl. agencies)","80","80","50350","41840"
"New entrant CS","2021","London","50-59","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","HM Courts and Tribunals Service","100","100","24090","22680"
"New entrant CS","2021","London","50-59","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","HM Prison and Probation Service","70","70","28660","26810"
"New entrant CS","2021","London","50-59","HM Revenue and Customs (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","London","50-59","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Home Office (incl. agencies)","80","80","48350","41970"
"New entrant CS","2021","London","50-59","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Ministry of Justice (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","London","50-59","National Crime Agency","50","50","[c]","[c]"
"New entrant CS","2021","London","50-59","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Public Health England","130","110","43910","39150"
"New entrant CS","2021","London","50-59","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","50-59","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Department for Work and Pensions (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2021","London","60-64","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","Public Health England","40","30","[c]","[c]"
"New entrant CS","2021","London","60-64","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","60-64","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","65+","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","16-19","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","16-19","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","16-19","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","16-19","HM Revenue and Customs (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","North East (England)","16-19","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Department for Work and Pensions (excl. agencies)","550","540","23160","21010"
"New entrant CS","2021","North East (England)","20-29","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","HM Land Registry","30","30","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","HM Prison and Probation Service","120","110","22050","22850"
"New entrant CS","2021","North East (England)","20-29","HM Revenue and Customs (excl. agencies)","470","460","23110","20140"
"New entrant CS","2021","North East (England)","20-29","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","20-29","Valuation Office Agency","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Department for Work and Pensions (excl. agencies)","320","320","25670","21010"
"New entrant CS","2021","North East (England)","30-39","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","HM Prison and Probation Service","80","80","22890","22850"
"New entrant CS","2021","North East (England)","30-39","HM Revenue and Customs (excl. agencies)","230","220","23580","23290"
"New entrant CS","2021","North East (England)","30-39","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","30-39","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Department for Work and Pensions (excl. agencies)","230","220","25380","21010"
"New entrant CS","2021","North East (England)","40-49","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","HM Prison and Probation Service","40","30","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","HM Revenue and Customs (excl. agencies)","150","150","25750","25560"
"New entrant CS","2021","North East (England)","40-49","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","40-49","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Department for Work and Pensions (excl. agencies)","210","200","23660","21010"
"New entrant CS","2021","North East (England)","50-59","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","HM Revenue and Customs (excl. agencies)","100","100","24530","20140"
"New entrant CS","2021","North East (England)","50-59","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","50-59","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","60-64","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","60-64","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","60-64","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","60-64","Department for Work and Pensions (excl. agencies)","60","60","23490","21010"
"New entrant CS","2021","North East (England)","60-64","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","60-64","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","60-64","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","60-64","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","60-64","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","65+","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","65+","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","65+","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","65+","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","65+","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","65+","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","16-19","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Cabinet Office (excl. agencies)","40","30","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Department for Education (excl. agencies)","60","60","29960","29360"
"New entrant CS","2021","North West (England)","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Department for Work and Pensions (excl. agencies)","900","900","24330","21010"
"New entrant CS","2021","North West (England)","20-29","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
