"Status","Year","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Portsmouth","40","40","[c]","[c]"
"Leaver CS","2022","Other","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Somerset CC","40","40","[c]","[c]"
"Leaver CS","2022","Other","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Hampshire","40","40","[c]","[c]"
"Leaver CS","2022","Other","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Suffolk CC","50","40","23550","21380"
"Leaver CS","2022","Other","Sunderland","30","30","[c]","[c]"
"Leaver CS","2022","Other","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Tower Hamlets","140","130","49920","46180"
"Leaver CS","2022","Other","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","260","260","35370","32700"
"Leaver CS","2022","Other","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Warwickshire CC","50","40","[c]","[c]"
"Leaver CS","2022","Other","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Westminster","190","180","34850","27380"
"Leaver CS","2022","Other","Wiltshire","90","80","29580","26670"
"Leaver CS","2022","Other","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bristol, City of","40","40","[c]","[c]"
"Leaver CS","2022","Policy","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cardiff and Vale of Glamorgan","40","30","[c]","[c]"
"Leaver CS","2022","Policy","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Leeds","50","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Sheffield","40","40","[c]","[c]"
"Leaver CS","2022","Policy","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Westminster","1080","920","47660","43520"
"Leaver CS","2022","Policy","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","220","210","37290","35630"
"Leaver CS","2022","Project Delivery","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Tower Hamlets","50","40","[c]","[c]"
"Leaver CS","2022","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Westminster","80","80","50510","44250"
"Leaver CS","2022","Project Delivery","Wiltshire","50","50","40570","40000"
"Leaver CS","2022","Project Delivery","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Durham","[c]","[c]","[c]","[c]"
