"Status","Year","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","London","30","30","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","150","150","51680","46160"
"Leaver CS","2022","Office of Gas and Electricity Markets","Scotland","90","80","35220","30950"
"Leaver CS","2022","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Scotland","1420","1270","35470","30690"
"Leaver CS","2022","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","London","70","60","31730","28460"
"Leaver CS","2022","UK Export Finance","London","50","50","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","London","50","50","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South East (England)","320","240","25240","20350"
"Leaver CS","2022","UK Statistics Authority","Wales","210","200","30850","29540"
"Leaver CS","2022","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Wales","250","220","42660","37410"
"Leaver Dept.","2021","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","150","140","44560","40950"
"Leaver Dept.","2021","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","London","660","650","46010","40600"
"Leaver Dept.","2021","Cabinet Office","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","630","630","34640","32000"
"Leaver Dept.","2021","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","440","400","46870","40220"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","200","200","46890","49600"
"Leaver Dept.","2021","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","London","170","170","45230","40940"
"Leaver Dept.","2021","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","300","290","41740","35670"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","North East (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","North West (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","South West (England)","50","50","37220","36180"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","50","50","35690","35900"
"Leaver Dept.","2021","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","London","210","210","41380","37410"
"Leaver Dept.","2021","Department for International Trade","Overseas","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","London","200","190","45280","42460"
"Leaver Dept.","2021","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Wales","120","120","28000","21590"
"Leaver Dept.","2021","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","East Midlands (England)","50","50","26840","27570"
"Leaver Dept.","2021","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","London","220","210","40280","31940"
"Leaver Dept.","2021","Department for Work and Pensions","North East (England)","200","190","27100","27570"
"Leaver Dept.","2021","Department for Work and Pensions","North West (England)","250","250","29640","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Scotland","150","140","25980","27570"
"Leaver Dept.","2021","Department for Work and Pensions","South East (England)","60","50","28210","27570"
"Leaver Dept.","2021","Department for Work and Pensions","South West (England)","80","70","27510","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Wales","80","80","26690","27570"
"Leaver Dept.","2021","Department for Work and Pensions","West Midlands (England)","90","80","26170","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Yorkshire and The Humber","170","160","34050","31210"
"Leaver Dept.","2021","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","190","50","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","250","50","52140","52430"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Scotland","30","30","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","East Midlands (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","390","380","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","North East (England)","220","210","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","North West (England)","360","350","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Scotland","200","200","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Wales","110","110","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","110","100","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","110","110","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","140","140","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","590","570","43720","39290"
"Leaver Dept.","2021","Home Office","North East (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Home Office","North West (England)","180","160","26800","24880"
"Leaver Dept.","2021","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Yorkshire and The Humber","90","80","28420","24890"
"Leaver Dept.","2021","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","40","40","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","140","140","46750","45200"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","70","70","39650","33300"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","490","480","35630","32710"
"Leaver Dept.","2021","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","320","310","41320","34690"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","110","110","22390","21170"
"Leaver Dept.","2021","Ministry of Justice","East of England","50","50","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","510","500","40480","35530"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North West (England)","90","80","27850","22570"
"Leaver Dept.","2021","Ministry of Justice","Scotland","30","30","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","South East (England)","110","100","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","South West (England)","60","50","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Wales","60","50","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Midlands (England)","200","190","24070","20420"
"Leaver Dept.","2021","Ministry of Justice","Yorkshire and The Humber","80","80","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","40","40","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Scotland","80","80","34560","30160"
"Leaver Dept.","2021","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","80","80","40090","36390"
"Leaver Dept.","2021","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","London","210","210","45490","40270"
"Leaver Dept.","2022","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","London","1320","1310","43810","34550"
"Leaver Dept.","2022","Cabinet Office","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","North West (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Unknown","290","290","40240","32000"
"Leaver Dept.","2022","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Yorkshire and The Humber","70","70","36810","33300"
"Leaver Dept.","2022","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","40","40","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","London","490","470","46380","40220"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","North West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","60","60","48150","51710"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","90","90","36150","34040"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","200","200","44920","38020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","220","220","47300","43430"
"Leaver Dept.","2022","Department for Education","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","100","90","37440","36780"
"Leaver Dept.","2022","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","60","60","36270","32110"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","60","60","40510","36960"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","240","240","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
