"Status","Year","Region_ITL2","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","West Midlands","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Public Health England","Female","100","80","45460","40060"
"Leaver CS","2022","West Midlands","Public Health England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Work and Pensions (excl. agencies)","Female","170","130","23990","21260"
"Leaver CS","2022","West Wales and The Valleys","Department for Work and Pensions (excl. agencies)","Male","100","90","25260","23680"
"Leaver CS","2022","West Wales and The Valleys","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Courts and Tribunals Service","Female","30","30","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Prison and Probation Service","Female","50","40","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Prison and Probation Service","Male","40","40","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Welsh Government (excl. agencies)","Female","60","50","36520","34490"
"Leaver CS","2022","West Wales and The Valleys","Welsh Government (excl. agencies)","Male","40","40","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Work and Pensions (excl. agencies)","Female","250","210","28470","27570"
"Leaver CS","2022","West Yorkshire","Department for Work and Pensions (excl. agencies)","Male","210","190","30610","27570"
"Leaver CS","2022","West Yorkshire","Department of Health and Social Care (excl. agencies)","Female","70","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department of Health and Social Care (excl. agencies)","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","HM Courts and Tribunals Service","Female","60","50","23440","20100"
"Leaver CS","2022","West Yorkshire","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","HM Prison and Probation Service","Female","180","160","[c]","[c]"
"Leaver CS","2022","West Yorkshire","HM Prison and Probation Service","Male","190","170","[c]","[c]"
"Leaver CS","2022","West Yorkshire","HM Revenue and Customs (excl. agencies)","Female","190","150","[c]","[c]"
"Leaver CS","2022","West Yorkshire","HM Revenue and Customs (excl. agencies)","Male","190","170","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Public Health England","Female","170","150","31710","28380"
"Leaver CS","2022","West Yorkshire","Public Health England","Male","60","60","33700","31590"
"Leaver CS","2022","West Yorkshire","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Valuation Office Agency","Female","60","50","22470","22040"
"Leaver CS","2022","West Yorkshire","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Home Office (incl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Home Office (incl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Foreign and Commonwealth Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Foreign and Commonwealth Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Home Office (incl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Home Office (incl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Public Health England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Public Health England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
