"Status","Year","Age","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Mid Lancashire","30","20","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Sheffield","30","20","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Sunderland","40","20","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Tyneside","90","60","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Westminster","50","30","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heterosexual / straight","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","LGBO","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Leeds","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Westminster","60","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Heterosexual / straight","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","LGBO","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","East Kent","[c]","[c]","[c]","[c]"
