"Status","Year","Region_ITL3","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","South Hampshire","G6/G7","South East (England)","420","400","54300","50520"
"In post","2021","South Hampshire","SCS","South East (England)","30","30","[c]","[c]"
"In post","2021","South Hampshire","SEO/HEO","South East (England)","1200","1150","34010","33300"
"In post","2021","South Hampshire","Unknown","South East (England)","80","70","31790","30590"
"In post","2021","South Lanarkshire","AA/AO","Scotland","1420","1210","20610","20140"
"In post","2021","South Lanarkshire","EO","Scotland","840","730","26240","26120"
"In post","2021","South Lanarkshire","G6/G7","Scotland","440","420","55060","52580"
"In post","2021","South Lanarkshire","SCS","Scotland","30","30","[c]","[c]"
"In post","2021","South Lanarkshire","SEO/HEO","Scotland","970","920","35180","33930"
"In post","2021","South Nottinghamshire","AA/AO","East Midlands (England)","350","330","24130","22160"
"In post","2021","South Nottinghamshire","EO","East Midlands (England)","200","190","28130","27570"
"In post","2021","South Nottinghamshire","G6/G7","East Midlands (England)","40","30","[c]","[c]"
"In post","2021","South Nottinghamshire","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","SEO/HEO","East Midlands (England)","170","170","37620","36480"
"In post","2021","South Nottinghamshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","AA/AO","North East (England)","440","390","20550","21010"
"In post","2021","South Teesside","EO","North East (England)","420","380","26860","27570"
"In post","2021","South Teesside","G6/G7","North East (England)","50","50","[c]","[c]"
"In post","2021","South Teesside","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","SEO/HEO","North East (England)","100","90","34160","32530"
"In post","2021","South Teesside","Unknown","North East (England)","120","100","28180","28200"
"In post","2021","South West Wales","AA/AO","Wales","480","440","21590","21010"
"In post","2021","South West Wales","EO","Wales","440","400","27590","27570"
"In post","2021","South West Wales","G6/G7","Wales","70","70","58770","60830"
"In post","2021","South West Wales","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2021","South West Wales","SEO/HEO","Wales","400","380","38610","37410"
"In post","2021","South West Wales","Unknown","Wales","70","70","27930","24020"
"In post","2021","Southampton","AA/AO","South East (England)","280","240","20860","21010"
"In post","2021","Southampton","EO","South East (England)","410","380","26830","27370"
"In post","2021","Southampton","G6/G7","South East (England)","140","140","59910","55310"
"In post","2021","Southampton","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Southampton","SEO/HEO","South East (England)","370","350","37420","38650"
"In post","2021","Southampton","Unknown","South East (England)","70","60","28130","28200"
"In post","2021","Southend-on-Sea","AA/AO","East of England","310","260","21420","21440"
"In post","2021","Southend-on-Sea","EO","East of England","390","350","27730","28130"
"In post","2021","Southend-on-Sea","G6/G7","East of England","120","120","54570","52580"
"In post","2021","Southend-on-Sea","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Southend-on-Sea","SEO/HEO","East of England","510","470","35610","35000"
"In post","2021","Southend-on-Sea","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Staffordshire CC","AA/AO","West Midlands (England)","1740","1630","23700","22850"
"In post","2021","Staffordshire CC","EO","West Midlands (England)","1070","1000","28260","27570"
"In post","2021","Staffordshire CC","G6/G7","West Midlands (England)","150","150","61420","55080"
"In post","2021","Staffordshire CC","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Staffordshire CC","SEO/HEO","West Midlands (England)","820","790","38210","37280"
"In post","2021","Staffordshire CC","Unknown","West Midlands (England)","170","150","30120","30210"
"In post","2021","Stoke-on-Trent","AA/AO","West Midlands (England)","600","520","19620","18880"
"In post","2021","Stoke-on-Trent","EO","West Midlands (England)","410","370","26300","27570"
"In post","2021","Stoke-on-Trent","G6/G7","West Midlands (England)","50","50","54990","54200"
"In post","2021","Stoke-on-Trent","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Stoke-on-Trent","SEO/HEO","West Midlands (England)","90","90","34450","33250"
"In post","2021","Stoke-on-Trent","Unknown","West Midlands (England)","90","80","29190","28200"
"In post","2021","Suffolk","AA/AO","East of England","1690","1570","23030","21400"
"In post","2021","Suffolk","EO","East of England","1230","1150","27320","27570"
"In post","2021","Suffolk","G6/G7","East of England","190","180","55740","52580"
"In post","2021","Suffolk","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Suffolk","SEO/HEO","East of England","900","860","35130","33300"
"In post","2021","Suffolk","Unknown","East of England","160","140","28950","28200"
"In post","2021","Sunderland","AA/AO","North East (England)","2380","1890","20740","21010"
"In post","2021","Sunderland","EO","North East (England)","1420","1270","27140","27570"
"In post","2021","Sunderland","G6/G7","North East (England)","90","80","54980","52580"
"In post","2021","Sunderland","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Sunderland","SEO/HEO","North East (England)","490","460","33920","31990"
"In post","2021","Sunderland","Unknown","North East (England)","50","50","[c]","[c]"
"In post","2021","Swansea","AA/AO","Wales","5140","4400","21000","21590"
"In post","2021","Swansea","EO","Wales","1690","1560","27010","26780"
"In post","2021","Swansea","G6/G7","Wales","440","430","61680","57640"
"In post","2021","Swansea","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Swansea","SEO/HEO","Wales","1610","1530","37510","36710"
"In post","2021","Swansea","Unknown","Wales","180","170","29730","28750"
"In post","2021","Swindon","AA/AO","South West (England)","100","90","20080","19570"
"In post","2021","Swindon","EO","South West (England)","170","150","27230","27570"
"In post","2021","Swindon","G6/G7","South West (England)","70","60","55560","54420"
"In post","2021","Swindon","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Swindon","SEO/HEO","South West (England)","90","90","35830","36740"
"In post","2021","Swindon","Unknown","South West (England)","30","30","[c]","[c]"
"In post","2021","Telford and Wrekin","AA/AO","West Midlands (England)","460","410","21840","21010"
"In post","2021","Telford and Wrekin","EO","West Midlands (England)","560","510","26840","27570"
"In post","2021","Telford and Wrekin","G6/G7","West Midlands (England)","280","270","56380","52580"
"In post","2021","Telford and Wrekin","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Telford and Wrekin","SEO/HEO","West Midlands (England)","610","570","35930","35000"
"In post","2021","Telford and Wrekin","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Thurrock","AA/AO","East of England","110","110","21740","21430"
"In post","2021","Thurrock","EO","East of England","220","200","27350","27370"
"In post","2021","Thurrock","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Thurrock","SEO/HEO","East of England","40","30","[c]","[c]"
"In post","2021","Torbay","AA/AO","South West (England)","150","120","20650","21010"
"In post","2021","Torbay","EO","South West (England)","120","100","27310","27570"
"In post","2021","Torbay","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Torbay","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Torbay","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Torbay","Unknown","South West (England)","30","30","[c]","[c]"
"In post","2021","Tower Hamlets","AA/AO","London","490","450","23610","23500"
"In post","2021","Tower Hamlets","EO","London","1020","980","29230","29570"
"In post","2021","Tower Hamlets","G6/G7","London","2550","2470","61730","59160"
"In post","2021","Tower Hamlets","SCS","London","440","420","95920","91920"
"In post","2021","Tower Hamlets","SEO/HEO","London","2320","2270","38640","38060"
"In post","2021","Tower Hamlets","Unknown","London","70","60","33240","32090"
"In post","2021","Tyneside","AA/AO","North East (England)","6530","5600","20710","21010"
"In post","2021","Tyneside","EO","North East (England)","3920","3600","26250","25560"
"In post","2021","Tyneside","G6/G7","North East (England)","1580","1530","54400","52580"
"In post","2021","Tyneside","SCS","North East (England)","90","90","89510","79600"
"In post","2021","Tyneside","SEO/HEO","North East (England)","4160","3940","34360","32000"
"In post","2021","Tyneside","Unknown","North East (England)","270","250","28960","28200"
"In post","2021","Unknown","AA/AO","Unknown","240","220","22240","21010"
"In post","2021","Unknown","EO","Unknown","590","550","28030","27570"
"In post","2021","Unknown","G6/G7","Unknown","200","190","57540","54700"
"In post","2021","Unknown","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Unknown","760","750","34170","32000"
"In post","2021","Unknown","Unknown","Unknown","1910","1910","37270","33570"
"In post","2021","Wakefield","AA/AO","Yorkshire and The Humber","760","690","25590","24740"
"In post","2021","Wakefield","EO","Yorkshire and The Humber","510","460","29400","27570"
"In post","2021","Wakefield","G6/G7","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2021","Wakefield","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","SEO/HEO","Yorkshire and The Humber","280","260","38680","37850"
"In post","2021","Wakefield","Unknown","Yorkshire and The Humber","90","90","31330","31000"
"In post","2021","Walsall","AA/AO","West Midlands (England)","260","210","20620","21010"
"In post","2021","Walsall","EO","West Midlands (England)","250","220","27280","27570"
"In post","2021","Walsall","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","SEO/HEO","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","Walsall","Unknown","West Midlands (England)","60","60","28280","28200"
"In post","2021","Wandsworth","AA/AO","London","650","610","29480","30220"
"In post","2021","Wandsworth","EO","London","180","180","33390","31530"
"In post","2021","Wandsworth","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","SEO/HEO","London","80","70","43860","43240"
"In post","2021","Wandsworth","Unknown","London","50","40","[c]","[c]"
"In post","2021","Warrington","AA/AO","North West (England)","760","690","23410","21300"
"In post","2021","Warrington","EO","North West (England)","1010","980","30460","28860"
"In post","2021","Warrington","G6/G7","North West (England)","160","160","56700","55740"
"In post","2021","Warrington","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","SEO/HEO","North West (England)","690","670","39760","39540"
"In post","2021","Warrington","Unknown","North West (England)","60","60","30010","30210"
"In post","2021","Warwickshire","AA/AO","West Midlands (England)","490","440","20940","21010"
"In post","2021","Warwickshire","EO","West Midlands (England)","440","410","25780","27570"
"In post","2021","Warwickshire","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","SEO/HEO","West Midlands (England)","230","220","36530","34290"
"In post","2021","Warwickshire","Unknown","West Midlands (England)","120","110","28390","24800"
"In post","2021","West Cumbria","AA/AO","North West (England)","580","520","22240","21050"
"In post","2021","West Cumbria","EO","North West (England)","270","250","27160","27380"
"In post","2021","West Cumbria","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","SEO/HEO","North West (England)","140","130","35400","34320"
"In post","2021","West Cumbria","Unknown","North West (England)","190","180","40150","38860"
"In post","2021","West Essex","AA/AO","East of England","90","80","20880","21430"
"In post","2021","West Essex","EO","East of England","420","360","27950","27370"
"In post","2021","West Essex","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","SEO/HEO","East of England","130","120","33990","32930"
"In post","2021","West Essex","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","AA/AO","South East (England)","40","40","[c]","[c]"
"In post","2021","West Kent","EO","South East (England)","110","100","28870","29290"
"In post","2021","West Kent","G6/G7","South East (England)","110","100","49320","46210"
"In post","2021","West Kent","SEO/HEO","South East (England)","140","130","33810","37320"
"In post","2021","West Kent","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","AA/AO","Scotland","180","170","22360","21010"
"In post","2021","West Lothian","EO","Scotland","180","160","28290","27570"
"In post","2021","West Lothian","G6/G7","Scotland","50","50","65800","68820"
"In post","2021","West Lothian","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","SEO/HEO","Scotland","90","90","38840","38630"
"In post","2021","West Northamptonshire","AA/AO","East Midlands (England)","550","500","21800","20320"
"In post","2021","West Northamptonshire","EO","East Midlands (England)","280","260","27210","27570"
"In post","2021","West Northamptonshire","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","SEO/HEO","East Midlands (England)","120","120","36110","35310"
"In post","2021","West Northamptonshire","Unknown","East Midlands (England)","120","110","28720","28200"
"In post","2021","West Surrey","AA/AO","South East (England)","750","710","24890","24370"
"In post","2021","West Surrey","EO","South East (England)","550","510","29170","29290"
"In post","2021","West Surrey","G6/G7","South East (England)","190","190","59200","57500"
"In post","2021","West Surrey","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","SEO/HEO","South East (England)","490","460","37810","37790"
"In post","2021","West Surrey","Unknown","South East (England)","120","110","28680","28200"
"In post","2021","West Sussex (North East)","AA/AO","South East (England)","150","130","22210","22360"
"In post","2021","West Sussex (North East)","EO","South East (England)","770","670","28080","27570"
"In post","2021","West Sussex (North East)","G6/G7","South East (England)","50","50","58990","55290"
"In post","2021","West Sussex (North East)","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","SEO/HEO","South East (England)","230","220","36690","35030"
"In post","2021","West Sussex (North East)","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","AA/AO","South East (England)","390","350","21860","21010"
"In post","2021","West Sussex (South West)","EO","South East (England)","450","400","27460","27570"
"In post","2021","West Sussex (South West)","G6/G7","South East (England)","90","90","55670","52580"
"In post","2021","West Sussex (South West)","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","SEO/HEO","South East (England)","330","300","35340","34860"
"In post","2021","West Sussex (South West)","Unknown","South East (England)","50","50","30420","30210"
"In post","2021","Westminster","AA/AO","London","2540","2420","24410","24120"
"In post","2021","Westminster","EO","London","6500","6330","29000","28700"
"In post","2021","Westminster","G6/G7","London","21090","20400","59890","57850"
"In post","2021","Westminster","SCS","London","3850","3740","89050","79590"
"In post","2021","Westminster","SEO/HEO","London","21610","21270","37800","37260"
"In post","2021","Westminster","Unknown","London","110","110","41980","41060"
"In post","2021","Wiltshire","AA/AO","South West (England)","1250","1190","22080","20920"
"In post","2021","Wiltshire","EO","South West (England)","1240","1180","26730","26670"
"In post","2021","Wiltshire","G6/G7","South West (England)","1650","1590","54100","52660"
"In post","2021","Wiltshire","SCS","South West (England)","60","50","95210","92460"
"In post","2021","Wiltshire","SEO/HEO","South West (England)","3180","3060","35360","35610"
"In post","2021","Wiltshire","Unknown","South West (England)","100","90","36050","32690"
"In post","2021","Wirral","AA/AO","North West (England)","1000","860","21070","21010"
"In post","2021","Wirral","EO","North West (England)","750","660","27350","27570"
"In post","2021","Wirral","G6/G7","North West (England)","40","40","[c]","[c]"
"In post","2021","Wirral","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Wirral","SEO/HEO","North West (England)","290","260","35380","33840"
"In post","2021","Wirral","Unknown","North West (England)","60","50","28750","28200"
"In post","2021","Wolverhampton","AA/AO","West Midlands (England)","360","300","20320","21010"
"In post","2021","Wolverhampton","EO","West Midlands (England)","380","340","27290","27570"
"In post","2021","Wolverhampton","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Wolverhampton","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Wolverhampton","SEO/HEO","West Midlands (England)","50","40","[c]","[c]"
"In post","2021","Wolverhampton","Unknown","West Midlands (England)","80","70","26240","23840"
"In post","2021","Worcestershire","AA/AO","West Midlands (England)","1110","1050","23760","22850"
"In post","2021","Worcestershire","EO","West Midlands (England)","510","480","28020","27570"
"In post","2021","Worcestershire","G6/G7","West Midlands (England)","80","80","55590","52120"
"In post","2021","Worcestershire","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Worcestershire","SEO/HEO","West Midlands (England)","380","360","36790","35900"
"In post","2021","Worcestershire","Unknown","West Midlands (England)","160","150","29780","28320"
"In post","2021","York","AA/AO","Yorkshire and The Humber","570","530","21530","21010"
"In post","2021","York","EO","Yorkshire and The Humber","510","480","26690","26670"
"In post","2021","York","G6/G7","Yorkshire and The Humber","600","570","58050","55610"
"In post","2021","York","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","York","SEO/HEO","Yorkshire and The Humber","1000","960","35570","35700"
"In post","2021","York","Unknown","Yorkshire and The Humber","90","80","29630","28200"
"In post","2022","Aberdeen City and Aberdeenshire","AA/AO","Scotland","530","490","26080","23620"
"In post","2022","Aberdeen City and Aberdeenshire","EO","Scotland","630","590","29630","27570"
"In post","2022","Aberdeen City and Aberdeenshire","G6/G7","Scotland","140","130","67210","62170"
"In post","2022","Aberdeen City and Aberdeenshire","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Scotland","630","600","46020","39660"
"In post","2022","Angus and Dundee City","AA/AO","Scotland","1070","990","21620","21260"
"In post","2022","Angus and Dundee City","EO","Scotland","630","580","27640","27570"
"In post","2022","Angus and Dundee City","G6/G7","Scotland","80","80","63570","62170"
"In post","2022","Angus and Dundee City","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Angus and Dundee City","SEO/HEO","Scotland","310","300","37020","34600"
"In post","2022","Antrim and Newtownabbey","AA/AO","Northern Ireland","140","140","20890","20560"
"In post","2022","Antrim and Newtownabbey","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Antrim and Newtownabbey","SEO/HEO","Northern Ireland","40","30","[c]","[c]"
"In post","2022","Ards and North Down","AA/AO","Northern Ireland","170","160","21560","20560"
"In post","2022","Ards and North Down","EO","Northern Ireland","30","30","[c]","[c]"
"In post","2022","Ards and North Down","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Ards and North Down","SEO/HEO","Northern Ireland","30","30","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","AA/AO","London","100","90","24570","23770"
"In post","2022","Barking & Dagenham and Havering","EO","London","420","380","31030","31060"
"In post","2022","Barking & Dagenham and Havering","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","SEO/HEO","London","70","70","39140","37480"
"In post","2022","Barking & Dagenham and Havering","Unknown","London","90","90","33650","33700"
"In post","2022","Barnet","AA/AO","London","270","220","24060","23780"
"In post","2022","Barnet","EO","London","480","440","29680","30780"
"In post","2022","Barnet","G6/G7","London","310","300","60190","57960"
"In post","2022","Barnet","SCS","London","50","40","[c]","[c]"
"In post","2022","Barnet","SEO/HEO","London","580","570","38800","40070"
"In post","2022","Barnet","Unknown","London","110","110","32930","30200"
"In post","2022","Barnsley, Doncaster and Rotherham","AA/AO","Yorkshire and The Humber","1440","1280","23400","21260"
"In post","2022","Barnsley, Doncaster and Rotherham","EO","Yorkshire and The Humber","960","840","28410","27570"
"In post","2022","Barnsley, Doncaster and Rotherham","G6/G7","Yorkshire and The Humber","50","50","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","Yorkshire and The Humber","370","350","37660","35710"
"In post","2022","Barnsley, Doncaster and Rotherham","Unknown","Yorkshire and The Humber","310","280","29340","28200"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","South West (England)","730","660","23350","21380"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","South West (England)","2400","2270","25220","25920"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","South West (England)","2140","2080","56990","55000"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","South West (England)","150","150","99230","91340"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","South West (England)","6690","6430","36330","36410"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","South West (England)","1640","1590","40400","37530"
"In post","2022","Bedford","AA/AO","East of England","290","280","26180","28140"
"In post","2022","Bedford","EO","East of England","280","250","27630","27570"
"In post","2022","Bedford","G6/G7","East of England","30","30","[c]","[c]"
"In post","2022","Bedford","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Bedford","SEO/HEO","East of England","150","150","38490","37400"
"In post","2022","Bedford","Unknown","East of England","100","90","28480","25480"
"In post","2022","Belfast","AA/AO","Northern Ireland","970","880","21400","21250"
"In post","2022","Belfast","EO","Northern Ireland","910","860","26850","26820"
"In post","2022","Belfast","G6/G7","Northern Ireland","250","250","57040","55210"
"In post","2022","Belfast","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Belfast","SEO/HEO","Northern Ireland","990","960","35620","33370"
"In post","2022","Berkshire","AA/AO","South East (England)","980","930","27800","25540"
"In post","2022","Berkshire","EO","South East (England)","770","720","31040","29290"
"In post","2022","Berkshire","G6/G7","South East (England)","260","250","58640","55860"
"In post","2022","Berkshire","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire","SEO/HEO","South East (England)","670","640","38820","38200"
"In post","2022","Berkshire","Unknown","South East (England)","240","230","29160","25190"
"In post","2022","Bexley and Greenwich","AA/AO","London","900","860","28690","29020"
"In post","2022","Bexley and Greenwich","EO","London","550","510","32210","31060"
"In post","2022","Bexley and Greenwich","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","SCS","London","[c]","[c]","[c]","[c]"
"In post","2022","Bexley and Greenwich","SEO/HEO","London","220","210","41510","40070"
"In post","2022","Bexley and Greenwich","Unknown","London","110","100","32620","33950"
"In post","2022","Birmingham","AA/AO","West Midlands (England)","3760","3400","21650","21250"
"In post","2022","Birmingham","EO","West Midlands (England)","3700","3460","27160","27500"
"In post","2022","Birmingham","G6/G7","West Midlands (England)","1280","1230","57460","55210"
"In post","2022","Birmingham","SCS","West Midlands (England)","110","100","101880","96100"
"In post","2022","Birmingham","SEO/HEO","West Midlands (England)","3520","3390","36070","33430"
"In post","2022","Birmingham","Unknown","West Midlands (England)","670","620","29540","28200"
"In post","2022","Blackburn with Darwen","AA/AO","North West (England)","140","120","21350","21260"
"In post","2022","Blackburn with Darwen","EO","North West (England)","200","180","27580","27570"
"In post","2022","Blackburn with Darwen","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Blackburn with Darwen","SEO/HEO","North West (England)","40","40","[c]","[c]"
"In post","2022","Blackburn with Darwen","Unknown","North West (England)","80","80","29250","26310"
"In post","2022","Blackpool","AA/AO","North West (England)","1830","1650","21130","21260"
"In post","2022","Blackpool","EO","North West (England)","1910","1740","27470","27570"
"In post","2022","Blackpool","G6/G7","North West (England)","540","520","56390","53030"
"In post","2022","Blackpool","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","SEO/HEO","North West (England)","1150","1090","35050","34290"
"In post","2022","Blackpool","Unknown","North West (England)","100","100","28890","27260"
"In post","2022","Bournemouth, Christchurch and Poole","AA/AO","South West (England)","190","170","21070","20970"
"In post","2022","Bournemouth, Christchurch and Poole","EO","South West (England)","320","290","27130","27570"
"In post","2022","Bournemouth, Christchurch and Poole","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","SEO/HEO","South West (England)","90","80","36130","33900"
"In post","2022","Bournemouth, Christchurch and Poole","Unknown","South West (England)","150","130","28920","26810"
"In post","2022","Bradford","AA/AO","Yorkshire and The Humber","1370","1170","21290","21250"
"In post","2022","Bradford","EO","Yorkshire and The Humber","840","750","27200","27570"
"In post","2022","Bradford","G6/G7","Yorkshire and The Humber","70","60","57740","55210"
"In post","2022","Bradford","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","SEO/HEO","Yorkshire and The Humber","290","270","35090","33370"
"In post","2022","Bradford","Unknown","Yorkshire and The Humber","200","190","29850","28200"
"In post","2022","Breckland and South Norfolk","AA/AO","East of England","280","260","24340","23140"
"In post","2022","Breckland and South Norfolk","EO","East of England","120","110","28640","27570"
"In post","2022","Breckland and South Norfolk","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","SEO/HEO","East of England","90","90","39570","38160"
"In post","2022","Breckland and South Norfolk","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Brent","AA/AO","London","140","120","24240","24310"
"In post","2022","Brent","EO","London","280","260","30780","31060"
"In post","2022","Brent","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2022","Brent","SEO/HEO","London","110","100","40070","38000"
"In post","2022","Brent","Unknown","London","80","70","32410","29210"
"In post","2022","Bridgend and Neath Port Talbot","AA/AO","Wales","280","240","21090","21260"
"In post","2022","Bridgend and Neath Port Talbot","EO","Wales","290","260","28210","27570"
"In post","2022","Bridgend and Neath Port Talbot","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","SEO/HEO","Wales","100","90","37440","36050"
"In post","2022","Bridgend and Neath Port Talbot","Unknown","Wales","90","80","30350","28200"
"In post","2022","Brighton and Hove","AA/AO","South East (England)","140","120","21450","21260"
"In post","2022","Brighton and Hove","EO","South East (England)","270","240","27660","27570"
"In post","2022","Brighton and Hove","G6/G7","South East (England)","90","80","61690","60710"
"In post","2022","Brighton and Hove","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","SEO/HEO","South East (England)","90","80","37250","36050"
"In post","2022","Brighton and Hove","Unknown","South East (England)","140","130","30700","28200"
"In post","2022","Bristol, City of","AA/AO","South West (England)","1350","1230","21920","21270"
"In post","2022","Bristol, City of","EO","South West (England)","1400","1280","26930","27000"
"In post","2022","Bristol, City of","G6/G7","South West (England)","1250","1190","55570","54890"
"In post","2022","Bristol, City of","SCS","South West (England)","90","90","94210","85850"
"In post","2022","Bristol, City of","SEO/HEO","South West (England)","2370","2260","35550","34290"
"In post","2022","Bristol, City of","Unknown","South West (England)","270","240","28680","26810"
"In post","2022","Bromley","AA/AO","London","120","110","23880","23720"
"In post","2022","Bromley","EO","London","230","210","31100","31060"
"In post","2022","Bromley","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","SEO/HEO","London","70","70","39780","38450"
"In post","2022","Bromley","Unknown","London","130","120","33090","30240"
"In post","2022","Buckinghamshire","AA/AO","South East (England)","540","510","25420","23380"
"In post","2022","Buckinghamshire","EO","South East (England)","490","460","28850","28350"
"In post","2022","Buckinghamshire","G6/G7","South East (England)","110","100","62960","58500"
