"Status","Year","Function_of_post","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Human Resources","East Midlands (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Cabinet Office","50","50","33240","28000"
"New entrant CS","2021","Human Resources","London","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Department of Health and Social Care","70","70","30730","27270"
"New entrant CS","2021","Human Resources","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Scottish Government","50","50","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Ministry of Defence","90","80","28850","22000"
"New entrant CS","2021","Human Resources","South West (England)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North East (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North East (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Scotland","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Attorney General's Departments","60","60","31440","25480"
"New entrant CS","2021","Legal","East Midlands (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Attorney General's Departments","60","60","30490","24060"
"New entrant CS","2021","Legal","East of England","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Ministry of Justice","[c]","[c]","[c]","[c]"
