"Status","Year","Region_ITL3","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Gloucestershire CC","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","No function","Gloucestershire, Wiltshire and Bath/Bristol area","90","70","29970","27570"
"Leaver CS","2022","Gloucestershire CC","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","No function","Greater Manchester","90","70","29000","27570"
"Leaver CS","2022","Greater Manchester North East","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","No function","Greater Manchester","150","130","24070","21260"
"Leaver CS","2022","Greater Manchester North West","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Debt","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","No function","Greater Manchester","100","90","25010","21260"
"Leaver CS","2022","Greater Manchester South East","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Debt","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Digital, Data & Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","No function","Greater Manchester","120","100","25300","21790"
"Leaver CS","2022","Greater Manchester South West","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Unknown","Greater Manchester","350","320","39490","32620"
"Leaver CS","2022","Gwent Valleys","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","No function","West Wales and The Valleys","40","40","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Grants Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","No function","West Wales and The Valleys","40","40","[c]","[c]"
"Leaver CS","2022","Gwynedd","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Debt","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","No function","Inner London - East","100","90","31660","31060"
"Leaver CS","2022","Hackney and Newham","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Unknown","Inner London - East","250","230","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","No function","Inner London - East","200","190","27980","28310"
"Leaver CS","2022","Haringey and Islington","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","No function","Outer London - West and North West","80","80","29290","31060"
"Leaver CS","2022","Harrow and Hillingdon","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Unknown","Outer London - West and North West","150","110","32400","31060"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","No function","Tees Valley and Durham","120","100","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Commercial","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Grants Management","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","No function","Essex","170","150","34740","29290"
"Leaver CS","2022","Heart of Essex","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","No function","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Debt","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","No function","Bedfordshire and Hertfordshire","240","230","34030","29290"
"Leaver CS","2022","Hertfordshire CC","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Grants Management","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","No function","Outer London - West and North West","200","190","28130","28040"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Unknown","Outer London - West and North West","60","50","32600","28730"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","No function","West Central Scotland","60","50","30370","27570"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Debt","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Digital, Data & Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","No function","Highlands and Islands","40","40","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Highlands and Islands","60","50","29130","26300"
"Leaver CS","2022","Isle of Anglesey","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","No function","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","No function","Hampshire and Isle of Wight","90","80","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","No function","Inner London - West","130","130","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","No function","Kent","180","170","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","No function","East Yorkshire and Northern Lincolnshire","130","110","25210","27130"
"Leaver CS","2022","Kingston upon Hull, City of","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Human Resources","Inner London - East","30","30","[c]","[c]"
"Leaver CS","2022","Lambeth","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","No function","Inner London - East","780","720","42740","37530"
"Leaver CS","2022","Lambeth","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","No function","Lancashire","70","70","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Security","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Digital, Data & Technology","West Yorkshire","60","50","45440","40670"
"Leaver CS","2022","Leeds","Finance","West Yorkshire","40","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Grants Management","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Legal","West Yorkshire","30","30","[c]","[c]"
"Leaver CS","2022","Leeds","No function","West Yorkshire","730","640","29530","27570"
"Leaver CS","2022","Leeds","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Unknown","West Yorkshire","320","270","28420","25100"
"Leaver CS","2022","Leicester","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Internal Audit","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","No function","Leicestershire, Rutland and Northamptonshire","190","170","24470","21260"
"Leaver CS","2022","Leicester","Unknown","Leicestershire, Rutland and Northamptonshire","170","140","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","No function","Leicestershire, Rutland and Northamptonshire","240","220","37830","27570"
"Leaver CS","2022","Leicestershire CC and Rutland","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","No function","Inner London - East","300","280","43650","40070"
"Leaver CS","2022","Lewisham and Southwark","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","No function","Lincolnshire","170","160","28900","27570"
"Leaver CS","2022","Lincolnshire CC","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Unknown","Lincolnshire","80","70","27140","22330"
"Leaver CS","2022","Lisburn and Castlereagh","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","No function","Merseyside","190","160","29490","26820"
"Leaver CS","2022","Liverpool","Security","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Unknown","Merseyside","480","390","24890","24880"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","No function","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","No function","Bedfordshire and Hertfordshire","60","50","[c]","[c]"
"Leaver CS","2022","Luton","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Digital, Data & Technology","Greater Manchester","60","60","48730","48390"
"Leaver CS","2022","Manchester","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","No function","Greater Manchester","390","360","31700","26130"
"Leaver CS","2022","Manchester","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Unknown","Greater Manchester","160","140","29570","27370"
"Leaver CS","2022","Medway","Human Resources","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","No function","Kent","150","140","[c]","[c]"
"Leaver CS","2022","Medway","Security","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","No function","Outer London - South","80","70","29460","31060"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Counter Fraud","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","No function","Kent","130","110","40380","29290"
"Leaver CS","2022","Mid Kent","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Communications","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Legal","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","No function","Lancashire","250","210","24640","21300"
"Leaver CS","2022","Mid Lancashire","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Security","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Unknown","Lancashire","140","120","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","No function","Berkshire, Buckinghamshire and Oxfordshire","200","190","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Unknown","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Analysis","East Wales","80","70","27780","19610"
"Leaver CS","2022","Monmouthshire and Newport","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Digital, Data & Technology","East Wales","80","80","36000","33020"
"Leaver CS","2022","Monmouthshire and Newport","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Human Resources","East Wales","[c]","[c]","[c]","[c]"
