"Status","Year","Region_ITL2","Responsibility_level","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","East Anglia","SCS","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","SEO/HEO","White","190","170","36520","35940"
"Leaver CS","2022","East Anglia","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Unknown","White","70","60","[c]","[c]"
"Leaver CS","2022","East Wales","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","AA/AO","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","East Wales","AA/AO","Unknown","170","150","20660","20970"
"Leaver CS","2022","East Wales","AA/AO","White","520","460","21060","21010"
"Leaver CS","2022","East Wales","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","EO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","EO","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","East Wales","EO","White","230","200","26910","27570"
"Leaver CS","2022","East Wales","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","G6/G7","White","80","70","60810","60790"
"Leaver CS","2022","East Wales","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SCS","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","SEO/HEO","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","East Wales","SEO/HEO","White","210","190","36540","36840"
"Leaver CS","2022","East Wales","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","White","180","160","20870","21260"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","EO","White","100","90","27030","27570"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","White","30","30","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","AA/AO","Unknown","290","270","23060","21640"
"Leaver CS","2022","Eastern Scotland","AA/AO","White","470","410","22580","21260"
"Leaver CS","2022","Eastern Scotland","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","EO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","EO","Unknown","110","100","30430","30040"
"Leaver CS","2022","Eastern Scotland","EO","White","220","190","28930","27570"
"Leaver CS","2022","Eastern Scotland","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6/G7","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","G6/G7","White","100","90","66130","62170"
"Leaver CS","2022","Eastern Scotland","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SCS","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","SEO/HEO","Unknown","110","100","39040","39660"
"Leaver CS","2022","Eastern Scotland","SEO/HEO","White","220","200","40500","39660"
"Leaver CS","2022","Eastern Scotland","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","AA/AO","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Essex","AA/AO","White","150","140","23210","21830"
"Leaver CS","2022","Essex","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","EO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","EO","White","160","140","29230","29290"
"Leaver CS","2022","Essex","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SCS","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","SEO/HEO","White","70","60","[c]","[c]"
"Leaver CS","2022","Essex","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Unknown","White","40","30","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","130","120","20750","20970"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","White","380","360","21750","20920"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","110","110","22400","20950"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","White","440","390","25950","26670"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","White","210","190","58370","55920"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Black","30","30","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","70","60","36770","36460"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","120","120","35270","34010"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","White","670","620","36230","36330"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","White","130","120","38400","39680"
"Leaver CS","2022","Greater Manchester","AA/AO","Asian","60","50","[c]","[c]"
"Leaver CS","2022","Greater Manchester","AA/AO","Black","30","30","[c]","[c]"
"Leaver CS","2022","Greater Manchester","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","AA/AO","Unknown","170","160","20370","21010"
"Leaver CS","2022","Greater Manchester","AA/AO","White","390","340","20800","21180"
"Leaver CS","2022","Greater Manchester","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","EO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","EO","Unknown","70","70","26140","26780"
"Leaver CS","2022","Greater Manchester","EO","White","280","240","26990","27570"
"Leaver CS","2022","Greater Manchester","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","G6/G7","White","100","90","59380","56750"
"Leaver CS","2022","Greater Manchester","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SCS","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SEO/HEO","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Greater Manchester","SEO/HEO","White","190","160","35990","36330"
"Leaver CS","2022","Greater Manchester","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Unknown","White","40","40","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","AA/AO","Undeclared","50","30","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","AA/AO","Unknown","100","90","22250","21220"
"Leaver CS","2022","Hampshire and Isle of Wight","AA/AO","White","470","380","21020","20350"
"Leaver CS","2022","Hampshire and Isle of Wight","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","EO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","EO","White","280","260","26850","27080"
"Leaver CS","2022","Hampshire and Isle of Wight","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","G6/G7","White","90","80","58200","57260"
"Leaver CS","2022","Hampshire and Isle of Wight","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SCS","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","SEO/HEO","White","280","260","37010","36840"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Asian","[c]","[c]","[c]","[c]"
