"Status","Year","Function_of_post","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Debt","40-49","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","40-49","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","40-49","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","40-49","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","40-49","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","60-64","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","60-64","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","60-64","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","60-64","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","60-64","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","60-64","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","60-64","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","60-64","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","60-64","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","60-64","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","60-64","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","60-64","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","65+","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","65+","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","65+","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","16-19","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","16-19","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","16-19","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","16-19","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","16-19","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","16-19","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","16-19","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","16-19","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","16-19","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","16-19","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","16-19","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Birmingham","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Bristol, City of","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Devon CC","90","90","21440","20910"
"New entrant CS","2022","Digital, Data & Technology","20-29","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Leeds","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Manchester","80","80","33070","32130"
"New entrant CS","2022","Digital, Data & Technology","20-29","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Monmouthshire and Newport","50","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Tower Hamlets","80","80","39230","34550"
"New entrant CS","2022","Digital, Data & Technology","20-29","Tyneside","60","60","32930","33080"
"New entrant CS","2022","Digital, Data & Technology","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Westminster","140","140","33880","32790"
"New entrant CS","2022","Digital, Data & Technology","20-29","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","20-29","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Bristol, City of","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Leeds","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Manchester","70","70","40660","37100"
"New entrant CS","2022","Digital, Data & Technology","30-39","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Monmouthshire and Newport","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Tower Hamlets","60","60","51510","54700"
"New entrant CS","2022","Digital, Data & Technology","30-39","Tyneside","70","70","37700","36520"
"New entrant CS","2022","Digital, Data & Technology","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Westminster","100","100","47090","42830"
"New entrant CS","2022","Digital, Data & Technology","30-39","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","30-39","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Bristol, City of","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Manchester","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Tower Hamlets","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Tyneside","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","40-49","Westminster","80","70","47490","42320"
"New entrant CS","2022","Digital, Data & Technology","40-49","Wiltshire","[c]","[c]","[c]","[c]"
