"Status","Year","Sex","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Female","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","White","250","240","32120","27570"
"Leaver Dept.","2022","Female","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Black","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Undeclared","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","White","270","250","37070","32150"
"Leaver Dept.","2022","Female","London","Asian","820","750","39560","33200"
"Leaver Dept.","2022","Female","London","Black","560","530","36790","32330"
"Leaver Dept.","2022","Female","London","Mixed","240","220","40160","35310"
"Leaver Dept.","2022","Female","London","Other ethnicity","70","60","42290","34800"
"Leaver Dept.","2022","Female","London","Undeclared","250","230","43630","40070"
"Leaver Dept.","2022","Female","London","Unknown","1190","820","40420","33370"
"Leaver Dept.","2022","Female","London","White","2950","2660","46020","40270"
"Leaver Dept.","2022","Female","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Unknown","100","90","28400","26520"
"Leaver Dept.","2022","Female","North East (England)","White","470","440","31220","27570"
"Leaver Dept.","2022","Female","North West (England)","Asian","90","80","28810","25120"
"Leaver Dept.","2022","Female","North West (England)","Black","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Mixed","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Undeclared","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Unknown","140","130","28360","27570"
"Leaver Dept.","2022","Female","North West (England)","White","860","810","31820","27570"
"Leaver Dept.","2022","Female","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Unknown","120","120","32890","27570"
"Leaver Dept.","2022","Female","Scotland","White","570","540","29510","27570"
"Leaver Dept.","2022","Female","South East (England)","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","White","470","420","38530","31790"
"Leaver Dept.","2022","Female","South West (England)","Asian","70","70","37230","28870"
"Leaver Dept.","2022","Female","South West (England)","Black","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Mixed","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","White","1010","950","35070","30170"
"Leaver Dept.","2022","Female","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Unknown","220","110","35540","32000"
"Leaver Dept.","2022","Female","Unknown","White","160","140","36960","32000"
"Leaver Dept.","2022","Female","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","Female","Wales","White","290","280","32350","27570"
"Leaver Dept.","2022","Female","West Midlands (England)","Asian","160","150","28590","25500"
"Leaver Dept.","2022","Female","West Midlands (England)","Black","70","60","31420","27570"
"Leaver Dept.","2022","Female","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","West Midlands (England)","Unknown","90","90","29630","25620"
"Leaver Dept.","2022","Female","West Midlands (England)","White","420","380","35740","29510"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Asian","80","80","31890","27570"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","Unknown","230","90","33330","27570"
"Leaver Dept.","2022","Female","Yorkshire and The Humber","White","540","470","36530","32000"
"Leaver Dept.","2022","Male","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","East Midlands (England)","White","130","130","33480","27570"
"Leaver Dept.","2022","Male","East of England","Asian","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","East of England","White","160","160","38840","29290"
"Leaver Dept.","2022","Male","London","Asian","520","500","41140","35060"
"Leaver Dept.","2022","Male","London","Black","210","200","39320","33350"
"Leaver Dept.","2022","Male","London","Mixed","130","120","41950","38900"
"Leaver Dept.","2022","Male","London","Other ethnicity","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","London","Undeclared","200","190","49070","43360"
"Leaver Dept.","2022","Male","London","Unknown","1050","730","42790","35060"
"Leaver Dept.","2022","Male","London","White","2040","1870","48200","41970"
"Leaver Dept.","2022","Male","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","North East (England)","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2022","Male","North East (England)","White","280","270","32320","27570"
"Leaver Dept.","2022","Male","North West (England)","Asian","110","110","27760","27570"
"Leaver Dept.","2022","Male","North West (England)","Black","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","North West (England)","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","North West (England)","Unknown","110","110","31880","28000"
"Leaver Dept.","2022","Male","North West (England)","White","550","540","34600","27570"
"Leaver Dept.","2022","Male","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Scotland","Unknown","80","80","31990","30450"
"Leaver Dept.","2022","Male","Scotland","White","360","360","29960","27570"
"Leaver Dept.","2022","Male","South East (England)","Asian","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South East (England)","Undeclared","50","40","[c]","[c]"
"Leaver Dept.","2022","Male","South East (England)","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","South East (England)","White","310","300","43010","38200"
"Leaver Dept.","2022","Male","South West (England)","Asian","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","South West (England)","Undeclared","70","70","44110","40240"
"Leaver Dept.","2022","Male","South West (England)","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","Male","South West (England)","White","660","640","39580","35630"
"Leaver Dept.","2022","Male","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Unknown","160","100","37540","32000"
"Leaver Dept.","2022","Male","Unknown","White","130","130","39270","33320"
"Leaver Dept.","2022","Male","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Wales","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","Wales","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","Wales","White","230","230","36240","30710"
"Leaver Dept.","2022","Male","West Midlands (England)","Asian","140","140","29520","27570"
"Leaver Dept.","2022","Male","West Midlands (England)","Black","30","30","[c]","[c]"
"Leaver Dept.","2022","Male","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","West Midlands (England)","Unknown","80","80","27490","25120"
"Leaver Dept.","2022","Male","West Midlands (England)","White","220","220","35990","29380"
"Leaver Dept.","2022","Male","Yorkshire and The Humber","Asian","80","80","31830","27570"
"Leaver Dept.","2022","Male","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Yorkshire and The Humber","Unknown","210","100","32990","29310"
"Leaver Dept.","2022","Male","Yorkshire and The Humber","White","400","370","39600","33820"
"Leaver Dept.","2022","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Midlands (England)","Asian","120","110","26260","25560"
"New entrant CS","2021","Female","East Midlands (England)","Black","60","50","25490","27570"
"New entrant CS","2021","Female","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Midlands (England)","Mixed","40","30","[c]","[c]"
"New entrant CS","2021","Female","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Midlands (England)","Unknown","360","350","24610","22850"
"New entrant CS","2021","Female","East Midlands (England)","White","800","780","26180","25960"
"New entrant CS","2021","Female","East of England","Asian","110","100","27890","27570"
"New entrant CS","2021","Female","East of England","Black","120","120","27720","28220"
"New entrant CS","2021","Female","East of England","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East of England","Mixed","70","70","26640","27570"
"New entrant CS","2021","Female","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East of England","Unknown","350","340","24980","22920"
"New entrant CS","2021","Female","East of England","White","1050","1000","26590","27570"
"New entrant CS","2021","Female","London","Asian","980","950","32810","31060"
"New entrant CS","2021","Female","London","Black","1110","1090","31050","31060"
"New entrant CS","2021","Female","London","Chinese","40","40","[c]","[c]"
"New entrant CS","2021","Female","London","Mixed","420","410","32810","31060"
"New entrant CS","2021","Female","London","Other ethnicity","110","110","34160","31060"
"New entrant CS","2021","Female","London","Undeclared","190","180","31420","31060"
"New entrant CS","2021","Female","London","Unknown","2550","2510","34980","31060"
"New entrant CS","2021","Female","London","White","3290","3190","36110","32330"
"New entrant CS","2021","Female","North East (England)","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Female","North East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","North East (England)","Unknown","540","520","23710","21010"
"New entrant CS","2021","Female","North East (England)","White","1100","1060","24610","21010"
"New entrant CS","2021","Female","North West (England)","Asian","160","150","25800","25560"
"New entrant CS","2021","Female","North West (England)","Black","80","70","29200","27570"
"New entrant CS","2021","Female","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","North West (England)","Mixed","70","70","25420","24240"
"New entrant CS","2021","Female","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","North West (England)","Undeclared","40","30","[c]","[c]"
"New entrant CS","2021","Female","North West (England)","Unknown","900","870","24760","21430"
"New entrant CS","2021","Female","North West (England)","White","1950","1900","26270","24270"
"New entrant CS","2021","Female","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Northern Ireland","Unknown","80","70","23230","20140"
"New entrant CS","2021","Female","Northern Ireland","White","70","70","25560","20140"
"New entrant CS","2021","Female","Overseas","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Overseas","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Overseas","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Overseas","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scotland","Asian","50","40","[c]","[c]"
"New entrant CS","2021","Female","Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Scotland","Unknown","940","900","28060","22820"
"New entrant CS","2021","Female","Scotland","White","1410","1360","27090","26160"
"New entrant CS","2021","Female","South East (England)","Asian","140","130","28490","29290"
"New entrant CS","2021","Female","South East (England)","Black","130","130","29060","29290"
"New entrant CS","2021","Female","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","South East (England)","Mixed","80","80","27320","27570"
"New entrant CS","2021","Female","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","South East (England)","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","Female","South East (England)","Unknown","640","600","26520","24440"
"New entrant CS","2021","Female","South East (England)","White","2040","1950","27210","27570"
"New entrant CS","2021","Female","South West (England)","Asian","80","70","28830","27000"
"New entrant CS","2021","Female","South West (England)","Black","40","40","[c]","[c]"
"New entrant CS","2021","Female","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","South West (England)","Mixed","60","60","28770","27570"
"New entrant CS","2021","Female","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","South West (England)","Undeclared","40","30","[c]","[c]"
"New entrant CS","2021","Female","South West (England)","Unknown","450","420","28150","24880"
"New entrant CS","2021","Female","South West (England)","White","1930","1820","27570","26350"
"New entrant CS","2021","Female","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Unknown","330","320","34150","28000"
"New entrant CS","2021","Female","Unknown","White","150","150","29480","27570"
"New entrant CS","2021","Female","Wales","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Female","Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wales","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wales","Mixed","30","30","[c]","[c]"
"New entrant CS","2021","Female","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wales","Unknown","500","470","23970","21590"
"New entrant CS","2021","Female","Wales","White","990","950","25890","22920"
"New entrant CS","2021","Female","West Midlands (England)","Asian","240","230","25700","26110"
"New entrant CS","2021","Female","West Midlands (England)","Black","100","100","26280","27570"
"New entrant CS","2021","Female","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Mixed","80","70","27710","27570"
"New entrant CS","2021","Female","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","Unknown","500","470","25970","22350"
"New entrant CS","2021","Female","West Midlands (England)","White","1030","970","27560","26350"
"New entrant CS","2021","Female","Yorkshire and The Humber","Asian","170","160","25810","27570"
"New entrant CS","2021","Female","Yorkshire and The Humber","Black","60","50","26930","27570"
"New entrant CS","2021","Female","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Mixed","70","70","25580","27570"
"New entrant CS","2021","Female","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","Unknown","750","720","27580","23620"
"New entrant CS","2021","Female","Yorkshire and The Humber","White","1360","1310","27580","27570"
"New entrant CS","2021","Male","East Midlands (England)","Asian","120","120","26150","25000"
"New entrant CS","2021","Male","East Midlands (England)","Black","40","40","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","Unknown","290","280","25560","24120"
"New entrant CS","2021","Male","East Midlands (England)","White","580","570","27460","25560"
"New entrant CS","2021","Male","East of England","Asian","80","80","29050","27990"
"New entrant CS","2021","Male","East of England","Black","60","60","28120","29290"
"New entrant CS","2021","Male","East of England","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","Male","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","Unknown","290","280","26850","25560"
"New entrant CS","2021","Male","East of England","White","770","770","27840","27570"
"New entrant CS","2021","Male","London","Asian","820","810","34210","31060"
"New entrant CS","2021","Male","London","Black","450","450","32080","31060"
"New entrant CS","2021","Male","London","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","London","Mixed","220","210","35340","31060"
"New entrant CS","2021","Male","London","Other ethnicity","70","70","34120","31060"
"New entrant CS","2021","Male","London","Undeclared","190","180","37170","32330"
"New entrant CS","2021","Male","London","Unknown","2040","2030","38590","32540"
"New entrant CS","2021","Male","London","White","2590","2550","38090","32790"
"New entrant CS","2021","Male","North East (England)","Asian","50","50","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","Unknown","480","480","23950","21010"
"New entrant CS","2021","Male","North East (England)","White","920","910","24950","21010"
"New entrant CS","2021","Male","North West (England)","Asian","200","200","28010","27570"
"New entrant CS","2021","Male","North West (England)","Black","70","70","27840","27570"
"New entrant CS","2021","Male","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Mixed","50","50","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","Unknown","870","860","26980","24190"
"New entrant CS","2021","Male","North West (England)","White","1580","1570","27660","24240"
