"Status","Year","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","London","Male","320","320","34080","31060"
"New entrant CS","2021","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North East (England)","Female","130","120","24540","21010"
"New entrant CS","2021","Declared disabled","North East (England)","Male","120","120","25490","21010"
"New entrant CS","2021","Declared disabled","North West (England)","Female","230","230","25440","24870"
"New entrant CS","2021","Declared disabled","North West (England)","Male","220","210","25450","23310"
"New entrant CS","2021","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland","Female","170","160","25920","26160"
"New entrant CS","2021","Declared disabled","Scotland","Male","140","140","27080","26160"
"New entrant CS","2021","Declared disabled","South East (England)","Female","240","230","26750","27570"
"New entrant CS","2021","Declared disabled","South East (England)","Male","160","160","27800","27570"
"New entrant CS","2021","Declared disabled","South West (England)","Female","220","200","26060","27000"
"New entrant CS","2021","Declared disabled","South West (England)","Male","140","140","28060","27570"
"New entrant CS","2021","Declared disabled","Unknown","Female","30","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales","Female","110","110","26320","23320"
"New entrant CS","2021","Declared disabled","Wales","Male","70","60","26050","22390"
"New entrant CS","2021","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Female","170","160","25980","27570"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Male","100","100","28350","27570"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","Female","210","200","27230","27570"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","Male","140","130","26910","27570"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Female","780","750","25930","26370"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Male","590","580","26710","25560"
"New entrant CS","2021","Declared non-disabled","East of England","Female","1070","1020","26740","27570"
"New entrant CS","2021","Declared non-disabled","East of England","Male","780","780","27830","27570"
"New entrant CS","2021","Declared non-disabled","London","Female","4440","4310","34080","31060"
"New entrant CS","2021","Declared non-disabled","London","Male","3260","3220","36250","31060"
"New entrant CS","2021","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North East (England)","Female","940","920","24280","21010"
"New entrant CS","2021","Declared non-disabled","North East (England)","Male","810","810","24700","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Female","1700","1650","25940","23140"
"New entrant CS","2021","Declared non-disabled","North West (England)","Male","1410","1400","26950","24060"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Female","60","50","24900","20140"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Male","70","70","23690","20140"
"New entrant CS","2021","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Female","1270","1240","27040","26160"
"New entrant CS","2021","Declared non-disabled","Scotland","Male","950","940","27280","24900"
"New entrant CS","2021","Declared non-disabled","South East (England)","Female","1880","1810","27140","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Male","1420","1400","28690","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Female","1680","1570","27540","26480"
"New entrant CS","2021","Declared non-disabled","South West (England)","Male","1490","1470","30660","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Female","160","150","28900","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Male","120","120","30790","27570"
"New entrant CS","2021","Declared non-disabled","Wales","Female","790","760","25280","22850"
"New entrant CS","2021","Declared non-disabled","Wales","Male","670","660","26630","22850"
"New entrant CS","2021","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Female","1100","1040","26770","25560"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Male","770","760","27600","26210"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","Female","1220","1170","26830","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","Male","970","970","28070","27570"
"New entrant CS","2021","Undeclared","East Midlands (England)","Female","50","50","26490","27570"
"New entrant CS","2021","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Female","60","60","28260","27570"
"New entrant CS","2021","Undeclared","East of England","Male","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Female","380","360","36700","32320"
"New entrant CS","2021","Undeclared","London","Male","330","320","38230","32350"
"New entrant CS","2021","Undeclared","North East (England)","Female","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Male","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Female","90","90","26490","26180"
"New entrant CS","2021","Undeclared","North West (England)","Male","70","70","25610","21010"
"New entrant CS","2021","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Female","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Male","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Female","110","110","28810","27570"
"New entrant CS","2021","Undeclared","South East (England)","Male","90","80","29410","27570"
"New entrant CS","2021","Undeclared","South West (England)","Female","90","80","29940","27570"
"New entrant CS","2021","Undeclared","South West (England)","Male","70","70","32040","27570"
"New entrant CS","2021","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Female","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Female","60","60","28170","27570"
"New entrant CS","2021","Undeclared","West Midlands (England)","Male","60","60","28610","27570"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Female","80","80","28470","27570"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Male","60","60","25990","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","Female","460","430","25420","22350"
"New entrant CS","2021","Unknown","East Midlands (England)","Male","370","360","27140","24250"
"New entrant CS","2021","Unknown","East of England","Female","450","430","25780","22920"
"New entrant CS","2021","Unknown","East of England","Male","360","350","28110","25850"
"New entrant CS","2021","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Female","3250","3190","35170","31060"
"New entrant CS","2021","Unknown","London","Male","2480","2470","38560","32790"
"New entrant CS","2021","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Female","630","610","24450","21430"
"New entrant CS","2021","Unknown","North East (England)","Male","550","550","24800","22350"
"New entrant CS","2021","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Female","1180","1150","25990","22850"
"New entrant CS","2021","Unknown","North West (England)","Male","1130","1110","28550","24880"
"New entrant CS","2021","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Female","90","80","23880","20140"
"New entrant CS","2021","Unknown","Northern Ireland","Male","130","120","23940","20610"
"New entrant CS","2021","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Female","990","950","28280","23340"
"New entrant CS","2021","Unknown","Scotland","Male","900","880","28030","21430"
"New entrant CS","2021","Unknown","South East (England)","Female","870","820","27410","24880"
"New entrant CS","2021","Unknown","South East (England)","Male","850","830","28710","26350"
"New entrant CS","2021","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Female","630","590","28510","24960"
"New entrant CS","2021","Unknown","South West (England)","Male","670","650","29170","26350"
"New entrant CS","2021","Unknown","Unknown","Female","330","320","34060","28000"
"New entrant CS","2021","Unknown","Unknown","Male","220","210","40680","28000"
"New entrant CS","2021","Unknown","Wales","Female","650","620","24930","22350"
"New entrant CS","2021","Unknown","Wales","Male","580","570","26600","23050"
"New entrant CS","2021","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Female","650","630","27290","22850"
"New entrant CS","2021","Unknown","West Midlands (England)","Male","550","540","29350","24860"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Female","930","900","28060","24880"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Male","900","890","28410","24880"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Female","220","210","26650","25120"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Male","130","130","25990","25710"
"New entrant CS","2022","Declared disabled","East of England","Female","190","170","26850","24880"
"New entrant CS","2022","Declared disabled","East of England","Male","100","90","27190","27570"
"New entrant CS","2022","Declared disabled","London","Female","640","610","34450","31060"
"New entrant CS","2022","Declared disabled","London","Male","360","350","35620","32560"
"New entrant CS","2022","Declared disabled","North East (England)","Female","190","180","26290","23170"
"New entrant CS","2022","Declared disabled","North East (England)","Male","120","110","27010","24870"
"New entrant CS","2022","Declared disabled","North West (England)","Female","410","390","27400","25060"
"New entrant CS","2022","Declared disabled","North West (England)","Male","280","270","26990","24800"
"New entrant CS","2022","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","Female","280","270","27100","27230"
"New entrant CS","2022","Declared disabled","Scotland","Male","220","220","27330","24920"
"New entrant CS","2022","Declared disabled","South East (England)","Female","260","240","28360","26740"
"New entrant CS","2022","Declared disabled","South East (England)","Male","160","160","28070","26140"
"New entrant CS","2022","Declared disabled","South West (England)","Female","280","260","28660","24830"
"New entrant CS","2022","Declared disabled","South West (England)","Male","180","180","30870","26580"
"New entrant CS","2022","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wales","Female","170","160","26900","23170"
"New entrant CS","2022","Declared disabled","Wales","Male","120","120","26190","23170"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Female","300","280","27950","26590"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Male","140","130","27270","25520"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","Female","260","250","29620","26370"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","Male","170","160","28940","26590"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Female","1170","1120","26060","23170"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Male","850","840","26910","24920"
"New entrant CS","2022","Declared non-disabled","East of England","Female","1100","1050","27550","25010"
"New entrant CS","2022","Declared non-disabled","East of England","Male","800","790","27980","26140"
"New entrant CS","2022","Declared non-disabled","London","Female","3930","3820","35740","32090"
"New entrant CS","2022","Declared non-disabled","London","Male","2800","2760","38050","33000"
"New entrant CS","2022","Declared non-disabled","North East (England)","Female","1480","1430","25690","23140"
"New entrant CS","2022","Declared non-disabled","North East (England)","Male","1010","1000","27180","24430"
"New entrant CS","2022","Declared non-disabled","North West (England)","Female","2680","2580","26270","23170"
"New entrant CS","2022","Declared non-disabled","North West (England)","Male","1980","1950","27850","25120"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Female","130","130","28980","26590"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Male","130","120","29340","26590"
"New entrant CS","2022","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","Female","2350","2290","28370","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","Male","1670","1650","29450","27230"
"New entrant CS","2022","Declared non-disabled","South East (England)","Female","1720","1620","27940","26140"
"New entrant CS","2022","Declared non-disabled","South East (England)","Male","1230","1200","30020","27570"
"New entrant CS","2022","Declared non-disabled","South West (England)","Female","1760","1670","28620","25640"
"New entrant CS","2022","Declared non-disabled","South West (England)","Male","1640","1620","30600","27130"
"New entrant CS","2022","Declared non-disabled","Unknown","Female","150","140","30630","28690"
"New entrant CS","2022","Declared non-disabled","Unknown","Male","100","100","33310","29290"
"New entrant CS","2022","Declared non-disabled","Wales","Female","1370","1320","27080","23170"
"New entrant CS","2022","Declared non-disabled","Wales","Male","1100","1090","28740","25860"
"New entrant CS","2022","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Female","1680","1610","27680","24920"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Male","1160","1140","29080","26590"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Female","1660","1600","28200","26220"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Male","1260","1240","29260","26590"
"New entrant CS","2022","Undeclared","East Midlands (England)","Female","70","60","26030","24770"
"New entrant CS","2022","Undeclared","East Midlands (England)","Male","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Female","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Male","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Female","230","220","34990","32070"
"New entrant CS","2022","Undeclared","London","Male","220","210","36950","33210"
"New entrant CS","2022","Undeclared","North East (England)","Female","90","90","27010","24800"
"New entrant CS","2022","Undeclared","North East (England)","Male","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Female","120","120","27480","24900"
"New entrant CS","2022","Undeclared","North West (England)","Male","110","110","27620","25120"
"New entrant CS","2022","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Female","70","70","28250","27230"
"New entrant CS","2022","Undeclared","Scotland","Male","60","60","28480","27230"
"New entrant CS","2022","Undeclared","South East (England)","Female","90","80","28760","26130"
"New entrant CS","2022","Undeclared","South East (England)","Male","80","80","29030","26830"
"New entrant CS","2022","Undeclared","South West (England)","Female","70","60","28950","27000"
"New entrant CS","2022","Undeclared","South West (England)","Male","60","60","29050","26590"
"New entrant CS","2022","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Female","70","70","26060","24190"
"New entrant CS","2022","Undeclared","Wales","Male","60","60","28010","24790"
"New entrant CS","2022","Undeclared","West Midlands (England)","Female","80","70","28230","26590"
"New entrant CS","2022","Undeclared","West Midlands (England)","Male","60","60","29210","27570"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Female","80","70","28970","27570"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Male","60","50","33160","27570"
"New entrant CS","2022","Unknown","East Midlands (England)","Female","680","640","26500","24800"
"New entrant CS","2022","Unknown","East Midlands (England)","Male","460","450","27190","25030"
"New entrant CS","2022","Unknown","East of England","Female","570","530","26640","24800"
"New entrant CS","2022","Unknown","East of England","Male","460","430","28890","26130"
"New entrant CS","2022","Unknown","London","Female","3180","3010","35340","30760"
"New entrant CS","2022","Unknown","London","Male","2410","2310","37110","32390"
"New entrant CS","2022","Unknown","North East (England)","Female","750","720","26000","23140"
"New entrant CS","2022","Unknown","North East (England)","Male","530","530","27490","24880"
"New entrant CS","2022","Unknown","North West (England)","Female","1880","1800","26780","24880"
"New entrant CS","2022","Unknown","North West (England)","Male","1370","1330","28710","25000"
"New entrant CS","2022","Unknown","Northern Ireland","Female","140","140","26730","24880"
"New entrant CS","2022","Unknown","Northern Ireland","Male","150","150","26490","21680"
"New entrant CS","2022","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","Female","1600","1530","29130","27020"
"New entrant CS","2022","Unknown","Scotland","Male","1340","1310","29040","26130"
"New entrant CS","2022","Unknown","South East (England)","Female","1050","970","27370","24880"
"New entrant CS","2022","Unknown","South East (England)","Male","930","880","28840","25770"
"New entrant CS","2022","Unknown","South West (England)","Female","830","780","27560","23690"
"New entrant CS","2022","Unknown","South West (England)","Male","880","870","30400","26350"
"New entrant CS","2022","Unknown","Unknown","Female","300","240","29060","28000"
"New entrant CS","2022","Unknown","Unknown","Male","280","250","27020","23850"
"New entrant CS","2022","Unknown","Wales","Female","700","660","25270","21840"
"New entrant CS","2022","Unknown","Wales","Male","630","610","27140","23880"
"New entrant CS","2022","Unknown","West Midlands (England)","Female","1050","990","27060","24800"
"New entrant CS","2022","Unknown","West Midlands (England)","Male","790","760","29380","25120"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Female","1240","1130","28020","24880"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Male","1150","1070","30010","26350"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
