"Status","Year","Region_ITL2","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Lancashire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","Female","140","130","22580","21010"
"New entrant CS","2021","Lancashire","Unknown","Male","130","130","23150","21010"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Female","320","310","24900","24120"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Male","230","230","25350","22850"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Female","140","130","23000","21590"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Male","110","110","23710","22850"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","Female","100","100","26130","26670"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","Male","110","110","27960","25380"
"New entrant CS","2021","Lincolnshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Female","390","380","25780","23140"
"New entrant CS","2021","Merseyside","Heterosexual / straight","Male","270","270","28780","26370"
"New entrant CS","2021","Merseyside","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","LGBO","Male","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Female","270","260","24690","21430"
"New entrant CS","2021","Merseyside","Unknown","Male","220","210","25720","21430"
"New entrant CS","2021","North Eastern Scotland","Heterosexual / straight","Female","50","50","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Heterosexual / straight","Male","40","40","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","Male","30","30","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","Female","230","220","30470","27570"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","Male","170","170","30860","27570"
"New entrant CS","2021","North Yorkshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","Female","50","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","Male","50","50","26040","23540"
"New entrant CS","2021","Northern Ireland","Heterosexual / straight","Female","70","60","25500","20310"
"New entrant CS","2021","Northern Ireland","Heterosexual / straight","Male","70","70","26010","21430"
"New entrant CS","2021","Northern Ireland","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Female","80","70","23680","20140"
"New entrant CS","2021","Northern Ireland","Unknown","Male","110","110","22770","20140"
"New entrant CS","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Female","780","750","24900","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Male","690","690","25550","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","LGBO","Female","70","70","24800","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","LGBO","Male","70","70","24660","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Undeclared","Female","40","30","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Undeclared","Male","50","50","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","Female","450","440","23770","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","Male","410","410","24020","21010"
"New entrant CS","2021","Outer London - East and North East","Heterosexual / straight","Female","410","400","29450","31060"
"New entrant CS","2021","Outer London - East and North East","Heterosexual / straight","Male","250","240","29300","31060"
"New entrant CS","2021","Outer London - East and North East","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Unknown","Female","120","120","27260","28720"
"New entrant CS","2021","Outer London - East and North East","Unknown","Male","80","80","28360","30150"
"New entrant CS","2021","Outer London - South","Heterosexual / straight","Female","310","300","31680","31060"
"New entrant CS","2021","Outer London - South","Heterosexual / straight","Male","210","210","32780","31060"
"New entrant CS","2021","Outer London - South","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","Female","250","240","32220","28650"
"New entrant CS","2021","Outer London - South","Unknown","Male","240","240","36480","31960"
"New entrant CS","2021","Outer London - West and North West","Heterosexual / straight","Female","590","570","30850","31060"
"New entrant CS","2021","Outer London - West and North West","Heterosexual / straight","Male","350","350","30670","31060"
"New entrant CS","2021","Outer London - West and North West","LGBO","Female","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","LGBO","Male","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Undeclared","Female","60","60","31530","31060"
"New entrant CS","2021","Outer London - West and North West","Undeclared","Male","40","30","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","Female","180","180","27370","28650"
"New entrant CS","2021","Outer London - West and North West","Unknown","Male","140","140","29690","28660"
"New entrant CS","2021","Overseas","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Heterosexual / straight","Female","390","370","25600","24620"
"New entrant CS","2021","Shropshire and Staffordshire","Heterosexual / straight","Male","280","280","26640","25560"
"New entrant CS","2021","Shropshire and Staffordshire","LGBO","Female","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","LGBO","Male","30","30","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Female","150","140","24770","22350"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Male","130","130","25660","22850"
"New entrant CS","2021","South Yorkshire","Heterosexual / straight","Female","360","340","26200","25000"
"New entrant CS","2021","South Yorkshire","Heterosexual / straight","Male","270","270","28580","25000"
"New entrant CS","2021","South Yorkshire","LGBO","Female","30","30","[c]","[c]"
"New entrant CS","2021","South Yorkshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Undeclared","Female","30","30","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Female","160","150","25730","22850"
"New entrant CS","2021","South Yorkshire","Unknown","Male","150","140","28980","22850"
"New entrant CS","2021","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Heterosexual / straight","Female","140","140","25160","26160"
"New entrant CS","2021","Southern Scotland","Heterosexual / straight","Male","90","90","24930","26160"
"New entrant CS","2021","Southern Scotland","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Unknown","Female","110","110","22380","20140"
"New entrant CS","2021","Southern Scotland","Unknown","Male","110","100","21560","20140"
"New entrant CS","2021","Surrey, East and West Sussex","Heterosexual / straight","Female","550","520","26750","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Heterosexual / straight","Male","330","330","28070","27570"
"New entrant CS","2021","Surrey, East and West Sussex","LGBO","Female","60","60","26140","27570"
"New entrant CS","2021","Surrey, East and West Sussex","LGBO","Male","60","60","26290","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Undeclared","Female","40","40","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Undeclared","Male","30","30","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","Female","150","140","25400","24370"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","Male","130","120","26810","25850"
"New entrant CS","2021","Tees Valley and Durham","Heterosexual / straight","Female","260","250","23430","21010"
"New entrant CS","2021","Tees Valley and Durham","Heterosexual / straight","Male","200","200","23740","21430"
"New entrant CS","2021","Tees Valley and Durham","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Female","100","100","23490","21010"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Male","80","80","24190","22850"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Female","170","160","29410","27570"
"New entrant CS","2021","Unknown","Heterosexual / straight","Male","140","140","31730","27570"
"New entrant CS","2021","Unknown","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","330","320","34090","28000"
"New entrant CS","2021","Unknown","Unknown","Male","210","210","39600","28000"
"New entrant CS","2021","West Central Scotland","Heterosexual / straight","Female","490","470","26500","23450"
"New entrant CS","2021","West Central Scotland","Heterosexual / straight","Male","370","370","27700","23450"
"New entrant CS","2021","West Central Scotland","LGBO","Female","50","50","27730","24880"
"New entrant CS","2021","West Central Scotland","LGBO","Male","60","60","25320","23450"
"New entrant CS","2021","West Central Scotland","Undeclared","Female","40","40","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Unknown","Female","250","240","26690","23450"
"New entrant CS","2021","West Central Scotland","Unknown","Male","240","240","27580","23540"
"New entrant CS","2021","West Midlands","Heterosexual / straight","Female","740","700","28500","27570"
"New entrant CS","2021","West Midlands","Heterosexual / straight","Male","480","480","30730","27570"
"New entrant CS","2021","West Midlands","LGBO","Female","50","50","27970","27570"
"New entrant CS","2021","West Midlands","LGBO","Male","50","50","27100","27280"
"New entrant CS","2021","West Midlands","Undeclared","Female","50","40","[c]","[c]"
"New entrant CS","2021","West Midlands","Undeclared","Male","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands","Unknown","Female","330","320","27110","22570"
"New entrant CS","2021","West Midlands","Unknown","Male","260","260","28750","22570"
"New entrant CS","2021","West Wales and The Valleys","Heterosexual / straight","Female","360","340","24120","21590"
"New entrant CS","2021","West Wales and The Valleys","Heterosexual / straight","Male","280","270","25710","21590"
"New entrant CS","2021","West Wales and The Valleys","LGBO","Female","30","30","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","LGBO","Male","30","30","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Female","160","150","21880","21590"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Male","120","110","24880","21590"
"New entrant CS","2021","West Yorkshire","Heterosexual / straight","Female","720","690","27530","27570"
"New entrant CS","2021","West Yorkshire","Heterosexual / straight","Male","540","540","28480","27570"
"New entrant CS","2021","West Yorkshire","LGBO","Female","100","100","26930","27570"
"New entrant CS","2021","West Yorkshire","LGBO","Male","70","70","27290","27570"
"New entrant CS","2021","West Yorkshire","Undeclared","Female","50","50","29620","27570"
"New entrant CS","2021","West Yorkshire","Undeclared","Male","40","30","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Unknown","Female","490","470","28690","24880"
"New entrant CS","2021","West Yorkshire","Unknown","Male","490","480","27820","23440"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","Female","280","270","28920","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","Male","190","190","30230","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Female","120","110","27630","24840"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Unknown","Male","90","90","28150","27200"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Female","460","430","29010","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Male","330","330","30640","28140"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Female","50","50","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","230","220","27190","24920"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","180","180","29040","27200"
"New entrant CS","2022","Cheshire","Heterosexual / straight","Female","200","190","27630","24920"
"New entrant CS","2022","Cheshire","Heterosexual / straight","Male","140","140","31780","28840"
"New entrant CS","2022","Cheshire","LGBO","Female","30","30","[c]","[c]"
"New entrant CS","2022","Cheshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Female","110","100","24980","23140"
"New entrant CS","2022","Cheshire","Unknown","Male","70","60","25150","23140"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Female","110","100","26110","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Male","80","70","25370","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Heterosexual / straight","Female","100","90","27350","23960"
"New entrant CS","2022","Cumbria","Heterosexual / straight","Male","80","70","30630","27570"
"New entrant CS","2022","Cumbria","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","Female","100","90","22980","21300"
"New entrant CS","2022","Cumbria","Unknown","Male","60","60","25840","21300"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Heterosexual / straight","Female","730","690","27240","25480"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Heterosexual / straight","Male","540","530","27600","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","LGBO","Female","70","70","26220","24920"
"New entrant CS","2022","Derbyshire and Nottinghamshire","LGBO","Male","50","50","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Undeclared","Female","50","50","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Undeclared","Male","40","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Female","380","350","26340","24920"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Male","280","270","26690","25000"
"New entrant CS","2022","Devon","Heterosexual / straight","Female","290","270","28180","24140"
"New entrant CS","2022","Devon","Heterosexual / straight","Male","280","280","27810","24400"
"New entrant CS","2022","Devon","LGBO","Female","40","40","[c]","[c]"
"New entrant CS","2022","Devon","LGBO","Male","40","30","[c]","[c]"
"New entrant CS","2022","Devon","Undeclared","Female","40","30","[c]","[c]"
"New entrant CS","2022","Devon","Undeclared","Male","40","40","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Female","160","150","24730","22600"
"New entrant CS","2022","Devon","Unknown","Male","150","140","26700","23140"
"New entrant CS","2022","Dorset and Somerset","Heterosexual / straight","Female","230","220","26940","24090"
"New entrant CS","2022","Dorset and Somerset","Heterosexual / straight","Male","200","200","27640","25000"
"New entrant CS","2022","Dorset and Somerset","LGBO","Female","30","30","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Female","110","100","24350","22510"
"New entrant CS","2022","Dorset and Somerset","Unknown","Male","120","110","28220","24840"
"New entrant CS","2022","East Anglia","Heterosexual / straight","Female","600","560","26720","24800"
"New entrant CS","2022","East Anglia","Heterosexual / straight","Male","510","500","26850","24920"
"New entrant CS","2022","East Anglia","LGBO","Female","60","60","24350","23140"
"New entrant CS","2022","East Anglia","LGBO","Male","40","40","[c]","[c]"
"New entrant CS","2022","East Anglia","Undeclared","Female","40","40","[c]","[c]"
"New entrant CS","2022","East Anglia","Undeclared","Male","40","40","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Female","270","250","26280","24800"
"New entrant CS","2022","East Anglia","Unknown","Male","210","200","28690","25000"
"New entrant CS","2022","East Wales","Heterosexual / straight","Female","870","830","28170","24330"
"New entrant CS","2022","East Wales","Heterosexual / straight","Male","730","720","30200","26350"
"New entrant CS","2022","East Wales","LGBO","Female","100","100","26160","23880"
"New entrant CS","2022","East Wales","LGBO","Male","90","90","27660","24730"
"New entrant CS","2022","East Wales","Undeclared","Female","60","60","30480","27190"
"New entrant CS","2022","East Wales","Undeclared","Male","50","50","31310","27080"
"New entrant CS","2022","East Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Female","330","310","25440","22840"
"New entrant CS","2022","East Wales","Unknown","Male","310","300","27080","24030"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Female","210","200","25740","23170"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Male","160","160","25900","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Female","100","100","24820","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Male","80","80","23920","23140"
"New entrant CS","2022","Eastern Scotland","Heterosexual / straight","Female","940","910","29380","27230"
"New entrant CS","2022","Eastern Scotland","Heterosexual / straight","Male","690","680","29760","27230"
"New entrant CS","2022","Eastern Scotland","LGBO","Female","130","130","27940","25740"
"New entrant CS","2022","Eastern Scotland","LGBO","Male","100","100","28640","27230"
"New entrant CS","2022","Eastern Scotland","Undeclared","Female","60","60","30880","27230"
"New entrant CS","2022","Eastern Scotland","Undeclared","Male","50","50","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Female","740","710","29360","27020"
"New entrant CS","2022","Eastern Scotland","Unknown","Male","570","560","29690","26590"
"New entrant CS","2022","Essex","Heterosexual / straight","Female","300","280","28670","24800"
"New entrant CS","2022","Essex","Heterosexual / straight","Male","150","150","29410","26140"
"New entrant CS","2022","Essex","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Female","150","140","25840","24800"
"New entrant CS","2022","Essex","Unknown","Male","120","110","27430","25000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Female","1140","1070","30100","26710"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Male","1070","1060","33090","29230"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Female","140","140","28350","25480"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Male","80","80","30040","27540"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Female","100","90","30800","27500"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Male","100","100","33410","29180"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","530","500","27610","25000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","570","570","30390","26350"
"New entrant CS","2022","Greater Manchester","Heterosexual / straight","Female","1010","980","28240","26410"
"New entrant CS","2022","Greater Manchester","Heterosexual / straight","Male","840","830","29880","26590"
"New entrant CS","2022","Greater Manchester","LGBO","Female","120","120","27900","25000"
"New entrant CS","2022","Greater Manchester","LGBO","Male","120","120","28420","26590"
"New entrant CS","2022","Greater Manchester","Undeclared","Female","60","60","28410","23830"
"New entrant CS","2022","Greater Manchester","Undeclared","Male","60","60","28920","26590"
"New entrant CS","2022","Greater Manchester","Unknown","Female","630","600","27990","25120"
"New entrant CS","2022","Greater Manchester","Unknown","Male","580","560","29710","26590"
"New entrant CS","2022","Hampshire and Isle of Wight","Heterosexual / straight","Female","560","510","27330","24430"
"New entrant CS","2022","Hampshire and Isle of Wight","Heterosexual / straight","Male","520","490","30650","26350"
"New entrant CS","2022","Hampshire and Isle of Wight","LGBO","Female","50","50","26040","23990"
"New entrant CS","2022","Hampshire and Isle of Wight","LGBO","Male","40","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Female","40","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Male","40","30","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Female","280","260","27280","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Male","260","250","29410","26130"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Female","230","210","27410","26350"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Male","150","150","27580","24520"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","110","110","24290","21300"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","90","90","25810","23140"
"New entrant CS","2022","Highlands and Islands","Heterosexual / straight","Female","60","60","27400","27230"
"New entrant CS","2022","Highlands and Islands","Heterosexual / straight","Male","50","50","27900","26130"
"New entrant CS","2022","Highlands and Islands","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","LGBO","Male","[c]","[c]","[c]","[c]"
