"Status","Year","Ethnicity","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Female","Scotland","20780","18840","33090","27570"
"In post","2022","White","Female","South East (England)","17190","15520","31180","27570"
"In post","2022","White","Female","South West (England)","18430","16680","32840","29000"
"In post","2022","White","Female","Unknown","410","380","33670","29790"
"In post","2022","White","Female","Wales","18170","16230","30850","27570"
"In post","2022","White","Female","West Midlands (England)","12070","10860","30860","27570"
"In post","2022","White","Female","Yorkshire and The Humber","16130","14400","31690","27570"
"In post","2022","White","Male","East Midlands (England)","6760","6530","32390","27930"
"In post","2022","White","Male","East of England","7730","7460","32750","30140"
"In post","2022","White","Male","London","25990","25510","48790","43810"
"In post","2022","White","Male","North East (England)","10490","10020","31610","27570"
"In post","2022","White","Male","North West (England)","19440","18750","32270","27570"
"In post","2022","White","Male","Northern Ireland","1750","1710","29640","26590"
"In post","2022","White","Male","Overseas","1550","1540","49980","49370"
"In post","2022","White","Male","Scotland","16430","15870","35030","30950"
"In post","2022","White","Male","South East (England)","15280","14660","33880","30810"
"In post","2022","White","Male","South West (England)","19240","18700","36980","33300"
"In post","2022","White","Male","Unknown","370","370","35630","30490"
"In post","2022","White","Male","Wales","12580","12150","33840","29430"
"In post","2022","White","Male","West Midlands (England)","8550","8250","33380","29270"
"In post","2022","White","Male","Yorkshire and The Humber","11950","11500","33800","30210"
"In post","2022","White","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","White","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Female","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Asian","Female","East of England","40","30","[c]","[c]"
"Leaver CS","2021","Asian","Female","London","340","300","33180","28870"
"Leaver CS","2021","Asian","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Female","North West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Asian","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Female","West Midlands (England)","90","70","27890","21010"
"Leaver CS","2021","Asian","Female","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver CS","2021","Asian","Male","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Asian","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Male","London","230","220","33880","29410"
"Leaver CS","2021","Asian","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Male","North West (England)","50","50","[c]","[c]"
"Leaver CS","2021","Asian","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Male","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2021","Asian","Male","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","London","220","200","31310","27060"
"Leaver CS","2021","Black","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","London","130","120","34270","30020"
"Leaver CS","2021","Black","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","London","80","80","34820","31060"
"Leaver CS","2021","Mixed","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","London","70","70","38570","33400"
"Leaver CS","2021","Mixed","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","London","30","30","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","East of England","80","60","28080","26310"
"Leaver CS","2021","Undeclared","Female","London","140","120","33160","27070"
"Leaver CS","2021","Undeclared","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","North West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Scotland","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","South East (England)","80","70","27290","23830"
"Leaver CS","2021","Undeclared","Female","South West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Wales","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","West Midlands (England)","30","20","[c]","[c]"
"Leaver CS","2021","Undeclared","Female","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","East of England","60","60","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","London","150","130","41390","35020"
"Leaver CS","2021","Undeclared","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","North West (England)","50","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Scotland","60","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","South East (England)","100","80","31290","29290"
"Leaver CS","2021","Undeclared","Male","South West (England)","90","90","35170","33630"
"Leaver CS","2021","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Wales","70","60","29450","23050"
"Leaver CS","2021","Undeclared","Male","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Male","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","East Midlands (England)","190","170","24790","21590"
"Leaver CS","2021","Unknown","Female","East of England","180","160","27280","26550"
"Leaver CS","2021","Unknown","Female","London","710","620","37190","31060"
"Leaver CS","2021","Unknown","Female","North East (England)","190","160","24690","21050"
"Leaver CS","2021","Unknown","Female","North West (England)","300","270","26450","21130"
"Leaver CS","2021","Unknown","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Scotland","300","260","30600","25870"
"Leaver CS","2021","Unknown","Female","South East (England)","260","230","28180","24370"
"Leaver CS","2021","Unknown","Female","South West (England)","200","180","28880","27130"
"Leaver CS","2021","Unknown","Female","Unknown","300","290","40850","29250"
"Leaver CS","2021","Unknown","Female","Wales","160","140","26000","21590"
"Leaver CS","2021","Unknown","Female","West Midlands (England)","220","190","28490","21050"
"Leaver CS","2021","Unknown","Female","Yorkshire and The Humber","250","200","26980","22350"
"Leaver CS","2021","Unknown","Male","East Midlands (England)","160","150","26530","25500"
"Leaver CS","2021","Unknown","Male","East of England","150","140","28420","25680"
"Leaver CS","2021","Unknown","Male","London","680","600","40310","31880"
"Leaver CS","2021","Unknown","Male","North East (England)","160","140","24760","21030"
"Leaver CS","2021","Unknown","Male","North West (England)","260","240","25980","21050"
"Leaver CS","2021","Unknown","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Scotland","340","310","32700","28640"
"Leaver CS","2021","Unknown","Male","South East (England)","290","270","31200","26590"
"Leaver CS","2021","Unknown","Male","South West (England)","260","240","32350","27570"
"Leaver CS","2021","Unknown","Male","Unknown","330","320","40850","32400"
"Leaver CS","2021","Unknown","Male","Wales","180","170","28640","23320"
"Leaver CS","2021","Unknown","Male","West Midlands (England)","190","180","29460","24250"
"Leaver CS","2021","Unknown","Male","Yorkshire and The Humber","260","230","33460","27570"
"Leaver CS","2021","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Female","East Midlands (England)","590","500","26560","21620"
"Leaver CS","2021","White","Female","East of England","630","530","28280","25220"
"Leaver CS","2021","White","Female","London","1180","1040","43980","37630"
"Leaver CS","2021","White","Female","North East (England)","760","580","25870","21010"
"Leaver CS","2021","White","Female","North West (England)","1120","900","27470","23070"
"Leaver CS","2021","White","Female","Northern Ireland","90","80","[c]","[c]"
"Leaver CS","2021","White","Female","Overseas","40","40","[c]","[c]"
"Leaver CS","2021","White","Female","Scotland","830","680","30550","26670"
"Leaver CS","2021","White","Female","South East (England)","900","770","28380","25110"
"Leaver CS","2021","White","Female","South West (England)","830","710","29290","26090"
"Leaver CS","2021","White","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Female","Wales","810","650","28040","21590"
"Leaver CS","2021","White","Female","West Midlands (England)","690","560","29120","26670"
"Leaver CS","2021","White","Female","Yorkshire and The Humber","930","750","28970","26170"
"Leaver CS","2021","White","Male","East Midlands (England)","480","440","29630","27570"
"Leaver CS","2021","White","Male","East of England","560","510","33910","27570"
"Leaver CS","2021","White","Male","London","1230","1130","47790","40870"
"Leaver CS","2021","White","Male","North East (England)","470","400","28280","22350"
"Leaver CS","2021","White","Male","North West (England)","820","720","29970","26380"
"Leaver CS","2021","White","Male","Northern Ireland","70","60","[c]","[c]"
"Leaver CS","2021","White","Male","Overseas","50","30","[c]","[c]"
"Leaver CS","2021","White","Male","Scotland","720","650","34340","29650"
"Leaver CS","2021","White","Male","South East (England)","940","850","31370","27680"
"Leaver CS","2021","White","Male","South West (England)","950","890","35280","32430"
"Leaver CS","2021","White","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Male","Wales","660","600","31590","26780"
"Leaver CS","2021","White","Male","West Midlands (England)","490","440","32320","26380"
"Leaver CS","2021","White","Male","Yorkshire and The Humber","660","590","32010","26890"
"Leaver CS","2021","White","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","London","40","40","[c]","[c]"
"Leaver CS","2021","White","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Female","East Midlands (England)","80","70","[c]","[c]"
"Leaver CS","2022","Asian","Female","East of England","60","50","29800","27570"
"Leaver CS","2022","Asian","Female","London","660","580","36160","31060"
"Leaver CS","2022","Asian","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Female","North West (England)","80","70","[c]","[c]"
"Leaver CS","2022","Asian","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Female","South East (England)","80","70","33870","28060"
"Leaver CS","2022","Asian","Female","South West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Asian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Female","West Midlands (England)","120","110","26770","27070"
"Leaver CS","2022","Asian","Female","Yorkshire and The Humber","110","90","26550","25120"
"Leaver CS","2022","Asian","Male","East Midlands (England)","80","70","[c]","[c]"
"Leaver CS","2022","Asian","Male","East of England","50","50","[c]","[c]"
"Leaver CS","2022","Asian","Male","London","480","440","39290","31830"
"Leaver CS","2022","Asian","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Male","North West (England)","100","90","28200","25040"
"Leaver CS","2022","Asian","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Male","South East (England)","70","70","32800","28320"
"Leaver CS","2022","Asian","Male","South West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Male","West Midlands (England)","110","100","29620","27570"
"Leaver CS","2022","Asian","Male","Yorkshire and The Humber","100","90","27520","25600"
"Leaver CS","2022","Black","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Female","East of England","60","50","[c]","[c]"
"Leaver CS","2022","Black","Female","London","590","540","33780","31060"
"Leaver CS","2022","Black","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Female","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Black","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Female","South East (England)","50","50","[c]","[c]"
"Leaver CS","2022","Black","Female","South West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Female","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","Black","Female","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","Black","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Male","London","270","260","35380","31060"
"Leaver CS","2022","Black","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Male","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Black","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Male","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","Black","Male","South West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Male","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","Black","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Female","London","220","210","36510","31060"
"Leaver CS","2022","Mixed","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Female","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Mixed","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Female","South East (England)","50","40","[c]","[c]"
"Leaver CS","2022","Mixed","Female","South West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Female","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Mixed","Female","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver CS","2022","Mixed","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Male","London","130","120","40300","33610"
"Leaver CS","2022","Mixed","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Male","South East (England)","40","30","[c]","[c]"
"Leaver CS","2022","Mixed","Male","South West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Female","London","70","60","38150","31520"
"Leaver CS","2022","Other ethnicity","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Female","Northern Ireland","[c]","[c]","[c]","[c]"
