"Status","Year","Disability","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Tyneside","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","AA/AO","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","EO","Southend-on-Sea","[c]","[c]","[c]","[c]"
