"Status","Year","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Inner London - East","Female","LGBO","400","390","40760","36200"
"In post","2022","Inner London - East","Female","Undeclared","910","850","40790","34260"
"In post","2022","Inner London - East","Female","Unknown","2330","2140","38840","33390"
"In post","2022","Inner London - East","Male","Heterosexual / straight","5380","5270","44710","38390"
"In post","2022","Inner London - East","Male","LGBO","520","520","45660","39960"
"In post","2022","Inner London - East","Male","Undeclared","730","710","45710","40170"
"In post","2022","Inner London - East","Male","Unknown","2060","2000","42830","37610"
"In post","2022","Inner London - West","Female","Heterosexual / straight","21870","20930","47000","42470"
"In post","2022","Inner London - West","Female","LGBO","1670","1640","45410","40650"
"In post","2022","Inner London - West","Female","Undeclared","2830","2710","46140","41750"
"In post","2022","Inner London - West","Female","Unknown","6320","6080","44860","40050"
"In post","2022","Inner London - West","Male","Heterosexual / straight","17580","17390","49540","45200"
"In post","2022","Inner London - West","Male","LGBO","2220","2200","49050","46710"
"In post","2022","Inner London - West","Male","Undeclared","2770","2730","49440","46070"
"In post","2022","Inner London - West","Male","Unknown","5510","5450","47600","41750"
"In post","2022","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Female","Heterosexual / straight","3120","2850","29200","27370"
"In post","2022","Kent","Female","LGBO","200","190","30980","29290"
"In post","2022","Kent","Female","Undeclared","390","350","29680","28580"
"In post","2022","Kent","Female","Unknown","690","630","28670","26210"
"In post","2022","Kent","Male","Heterosexual / straight","2930","2830","30690","29290"
"In post","2022","Kent","Male","LGBO","160","150","31010","29290"
"In post","2022","Kent","Male","Undeclared","460","430","31130","27430"
"In post","2022","Kent","Male","Unknown","820","780","30860","29090"
"In post","2022","Lancashire","Female","Heterosexual / straight","5970","5310","28950","27570"
"In post","2022","Lancashire","Female","LGBO","310","290","27830","26900"
"In post","2022","Lancashire","Female","Undeclared","620","540","28710","27570"
"In post","2022","Lancashire","Female","Unknown","1750","1510","26970","26120"
"In post","2022","Lancashire","Male","Heterosexual / straight","4030","3850","30800","27570"
"In post","2022","Lancashire","Male","LGBO","240","230","28940","27570"
"In post","2022","Lancashire","Male","Undeclared","490","470","30000","27570"
"In post","2022","Lancashire","Male","Unknown","1370","1300","29150","27570"
"In post","2022","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Heterosexual / straight","2580","2290","27770","25530"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","LGBO","150","150","27930","25830"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","320","280","27570","25700"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Unknown","650","560","26140","24620"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Heterosexual / straight","1750","1700","29750","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","LGBO","100","100","27630","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","260","240","30900","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Unknown","460","440","27260","26580"
"In post","2022","Lincolnshire","Female","Heterosexual / straight","1200","1110","27530","26100"
"In post","2022","Lincolnshire","Female","LGBO","50","50","28110","27120"
"In post","2022","Lincolnshire","Female","Undeclared","160","140","27880","26670"
"In post","2022","Lincolnshire","Female","Unknown","160","140","28550","27380"
"In post","2022","Lincolnshire","Male","Heterosexual / straight","1110","1070","30330","27570"
"In post","2022","Lincolnshire","Male","LGBO","40","40","[c]","[c]"
"In post","2022","Lincolnshire","Male","Undeclared","140","130","31680","29200"
"In post","2022","Lincolnshire","Male","Unknown","160","150","28130","27120"
"In post","2022","Merseyside","Female","Heterosexual / straight","8980","8070","29250","26590"
"In post","2022","Merseyside","Female","LGBO","370","350","27970","25310"
"In post","2022","Merseyside","Female","Undeclared","820","710","28740","26370"
"In post","2022","Merseyside","Female","Unknown","2640","2310","27200","24880"
"In post","2022","Merseyside","Male","Heterosexual / straight","5580","5400","31280","27570"
"In post","2022","Merseyside","Male","LGBO","420","410","30340","27570"
"In post","2022","Merseyside","Male","Undeclared","670","640","31700","27570"
"In post","2022","Merseyside","Male","Unknown","1760","1690","29040","26590"
"In post","2022","North Eastern Scotland","Female","Heterosexual / straight","590","540","34290","30040"
"In post","2022","North Eastern Scotland","Female","LGBO","40","40","[c]","[c]"
"In post","2022","North Eastern Scotland","Female","Undeclared","60","50","34210","27570"
"In post","2022","North Eastern Scotland","Female","Unknown","280","250","29890","27570"
"In post","2022","North Eastern Scotland","Male","Heterosexual / straight","570","550","42980","35000"
"In post","2022","North Eastern Scotland","Male","LGBO","30","30","[c]","[c]"
"In post","2022","North Eastern Scotland","Male","Undeclared","80","80","45380","36540"
"In post","2022","North Eastern Scotland","Male","Unknown","290","270","35140","32040"
"In post","2022","North Yorkshire","Female","Heterosexual / straight","1740","1610","32740","29180"
"In post","2022","North Yorkshire","Female","LGBO","120","120","32110","28800"
"In post","2022","North Yorkshire","Female","Undeclared","200","180","32320","27570"
"In post","2022","North Yorkshire","Female","Unknown","350","310","31610","27570"
"In post","2022","North Yorkshire","Male","Heterosexual / straight","1560","1520","33730","30790"
"In post","2022","North Yorkshire","Male","LGBO","90","90","31810","29180"
"In post","2022","North Yorkshire","Male","Undeclared","250","240","34210","31660"
"In post","2022","North Yorkshire","Male","Unknown","350","340","30910","26750"
"In post","2022","Northern Ireland","Female","Heterosexual / straight","1370","1260","30800","26820"
"In post","2022","Northern Ireland","Female","LGBO","60","50","28240","26820"
"In post","2022","Northern Ireland","Female","Undeclared","90","80","29790","26820"
"In post","2022","Northern Ireland","Female","Unknown","470","420","28030","24890"
"In post","2022","Northern Ireland","Male","Heterosexual / straight","1540","1500","29830","26590"
"In post","2022","Northern Ireland","Male","LGBO","70","70","28700","26590"
"In post","2022","Northern Ireland","Male","Undeclared","140","130","29820","27370"
"In post","2022","Northern Ireland","Male","Unknown","530","520","27700","24880"
"In post","2022","Northumberland, and Tyne and Wear","Female","Heterosexual / straight","9030","7890","29400","26820"
"In post","2022","Northumberland, and Tyne and Wear","Female","LGBO","450","430","28930","26820"
"In post","2022","Northumberland, and Tyne and Wear","Female","Undeclared","780","660","28650","26130"
"In post","2022","Northumberland, and Tyne and Wear","Female","Unknown","3240","2710","26580","22080"
"In post","2022","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","6110","5900","32760","27570"
"In post","2022","Northumberland, and Tyne and Wear","Male","LGBO","480","460","30980","27570"
"In post","2022","Northumberland, and Tyne and Wear","Male","Undeclared","740","700","32580","27570"
"In post","2022","Northumberland, and Tyne and Wear","Male","Unknown","2430","2320","29970","26820"
"In post","2022","Outer London - East and North East","Female","Heterosexual / straight","1640","1510","31080","31060"
"In post","2022","Outer London - East and North East","Female","LGBO","80","70","31480","31060"
"In post","2022","Outer London - East and North East","Female","Undeclared","200","170","29890","30740"
"In post","2022","Outer London - East and North East","Female","Unknown","520","460","29470","30330"
"In post","2022","Outer London - East and North East","Male","Heterosexual / straight","1090","1060","33020","31060"
"In post","2022","Outer London - East and North East","Male","LGBO","50","50","32790","31060"
"In post","2022","Outer London - East and North East","Male","Undeclared","130","120","32840","31060"
"In post","2022","Outer London - East and North East","Male","Unknown","360","350","31620","31060"
"In post","2022","Outer London - South","Female","Heterosexual / straight","4750","4400","37440","33440"
"In post","2022","Outer London - South","Female","LGBO","150","150","38910","33770"
"In post","2022","Outer London - South","Female","Undeclared","630","580","36590","31740"
"In post","2022","Outer London - South","Female","Unknown","1170","1100","36620","31880"
"In post","2022","Outer London - South","Male","Heterosexual / straight","3430","3370","41180","37600"
"In post","2022","Outer London - South","Male","LGBO","190","190","42570","37610"
"In post","2022","Outer London - South","Male","Undeclared","550","530","42000","37610"
"In post","2022","Outer London - South","Male","Unknown","950","930","39810","35490"
"In post","2022","Outer London - West and North West","Female","Heterosexual / straight","3420","3130","33020","31060"
"In post","2022","Outer London - West and North West","Female","LGBO","170","160","32030","31060"
"In post","2022","Outer London - West and North West","Female","Undeclared","530","470","33180","31060"
"In post","2022","Outer London - West and North West","Female","Unknown","870","790","35030","31060"
"In post","2022","Outer London - West and North West","Male","Heterosexual / straight","2840","2720","33880","31060"
"In post","2022","Outer London - West and North West","Male","LGBO","140","140","34320","31060"
"In post","2022","Outer London - West and North West","Male","Undeclared","470","430","36250","31090"
"In post","2022","Outer London - West and North West","Male","Unknown","700","670","34780","31060"
"In post","2022","Overseas","Female","Heterosexual / straight","990","980","49310","49370"
"In post","2022","Overseas","Female","LGBO","60","60","46430","44890"
"In post","2022","Overseas","Female","Undeclared","140","130","45290","40580"
"In post","2022","Overseas","Female","Unknown","320","320","49870","46600"
"In post","2022","Overseas","Male","Heterosexual / straight","1500","1500","49500","46990"
"In post","2022","Overseas","Male","LGBO","120","120","53120","53470"
"In post","2022","Overseas","Male","Undeclared","220","220","47490","42340"
"In post","2022","Overseas","Male","Unknown","340","340","51000","52430"
"In post","2022","Shropshire and Staffordshire","Female","Heterosexual / straight","3600","3290","30270","27570"
"In post","2022","Shropshire and Staffordshire","Female","LGBO","200","190","28240","26350"
"In post","2022","Shropshire and Staffordshire","Female","Undeclared","370","330","30580","27570"
"In post","2022","Shropshire and Staffordshire","Female","Unknown","760","680","29350","26820"
"In post","2022","Shropshire and Staffordshire","Male","Heterosexual / straight","2830","2730","32480","28760"
"In post","2022","Shropshire and Staffordshire","Male","LGBO","150","150","30310","27260"
"In post","2022","Shropshire and Staffordshire","Male","Undeclared","380","360","32690","29670"
"In post","2022","Shropshire and Staffordshire","Male","Unknown","620","590","32050","27570"
"In post","2022","South Yorkshire","Female","Heterosexual / straight","4480","3940","31220","27570"
"In post","2022","South Yorkshire","Female","LGBO","230","220","32680","28700"
"In post","2022","South Yorkshire","Female","Undeclared","460","410","30980","27570"
"In post","2022","South Yorkshire","Female","Unknown","870","760","30140","27570"
"In post","2022","South Yorkshire","Male","Heterosexual / straight","3110","3000","33900","29730"
"In post","2022","South Yorkshire","Male","LGBO","230","220","32080","29360"
"In post","2022","South Yorkshire","Male","Undeclared","380","370","33040","30980"
"In post","2022","South Yorkshire","Male","Unknown","720","690","33660","28800"
"In post","2022","Southern Scotland","Female","Heterosexual / straight","2230","1970","30500","27570"
"In post","2022","Southern Scotland","Female","LGBO","80","80","30000","27570"
"In post","2022","Southern Scotland","Female","Undeclared","150","130","28820","26860"
"In post","2022","Southern Scotland","Female","Unknown","1190","1040","27990","25930"
"In post","2022","Southern Scotland","Male","Heterosexual / straight","1470","1410","32160","27570"
"In post","2022","Southern Scotland","Male","LGBO","90","80","31020","27290"
"In post","2022","Southern Scotland","Male","Undeclared","160","140","31870","28250"
"In post","2022","Southern Scotland","Male","Unknown","870","830","29450","26820"
"In post","2022","Surrey, East and West Sussex","Female","Heterosexual / straight","3470","3110","30850","27570"
"In post","2022","Surrey, East and West Sussex","Female","LGBO","290","280","30750","27570"
"In post","2022","Surrey, East and West Sussex","Female","Undeclared","500","440","31910","28350"
"In post","2022","Surrey, East and West Sussex","Female","Unknown","770","670","30030","27570"
"In post","2022","Surrey, East and West Sussex","Male","Heterosexual / straight","2450","2340","32940","29290"
"In post","2022","Surrey, East and West Sussex","Male","LGBO","210","200","30260","27570"
"In post","2022","Surrey, East and West Sussex","Male","Undeclared","400","380","33410","30780"
"In post","2022","Surrey, East and West Sussex","Male","Unknown","680","630","31430","28140"
"In post","2022","Tees Valley and Durham","Female","Heterosexual / straight","4210","3750","28800","27120"
"In post","2022","Tees Valley and Durham","Female","LGBO","230","220","28660","27570"
"In post","2022","Tees Valley and Durham","Female","Undeclared","420","360","28510","26610"
"In post","2022","Tees Valley and Durham","Female","Unknown","980","850","26400","23140"
"In post","2022","Tees Valley and Durham","Male","Heterosexual / straight","2760","2620","30030","27570"
"In post","2022","Tees Valley and Durham","Male","LGBO","140","130","30190","27570"
"In post","2022","Tees Valley and Durham","Male","Undeclared","320","300","31150","27570"
"In post","2022","Tees Valley and Durham","Male","Unknown","800","750","28690","27130"
"In post","2022","Unknown","Female","Heterosexual / straight","480","450","32970","30330"
"In post","2022","Unknown","Female","LGBO","40","30","[c]","[c]"
"In post","2022","Unknown","Female","Undeclared","70","60","32330","27570"
"In post","2022","Unknown","Female","Unknown","440","430","33080","29250"
"In post","2022","Unknown","Male","Heterosexual / straight","380","380","35780","31060"
"In post","2022","Unknown","Male","LGBO","40","40","[c]","[c]"
"In post","2022","Unknown","Male","Undeclared","50","50","35230","31370"
"In post","2022","Unknown","Male","Unknown","1810","1800","37710","33570"
"In post","2022","West Central Scotland","Female","Heterosexual / straight","6890","6260","31720","27570"
"In post","2022","West Central Scotland","Female","LGBO","390","380","31370","27570"
"In post","2022","West Central Scotland","Female","Undeclared","760","660","29310","26750"
"In post","2022","West Central Scotland","Female","Unknown","2570","2300","30050","26900"
"In post","2022","West Central Scotland","Male","Heterosexual / straight","5610","5400","33590","30040"
"In post","2022","West Central Scotland","Male","LGBO","450","440","31140","27570"
"In post","2022","West Central Scotland","Male","Undeclared","610","590","33100","28550"
"In post","2022","West Central Scotland","Male","Unknown","2560","2460","31740","27570"
"In post","2022","West Midlands","Female","Heterosexual / straight","8000","7250","30860","27570"
"In post","2022","West Midlands","Female","LGBO","350","330","31250","27570"
"In post","2022","West Midlands","Female","Undeclared","900","790","30160","27570"
"In post","2022","West Midlands","Female","Unknown","2660","2360","29130","26820"
"In post","2022","West Midlands","Male","Heterosexual / straight","5320","5180","33170","27570"
"In post","2022","West Midlands","Male","LGBO","350","340","32140","27570"
"In post","2022","West Midlands","Male","Undeclared","610","580","32820","27570"
"In post","2022","West Midlands","Male","Unknown","1880","1810","31720","27570"
"In post","2022","West Wales and The Valleys","Female","Heterosexual / straight","7240","6440","28730","26780"
"In post","2022","West Wales and The Valleys","Female","LGBO","290","270","27870","26130"
"In post","2022","West Wales and The Valleys","Female","Undeclared","1390","1120","26320","21840"
"In post","2022","West Wales and The Valleys","Female","Unknown","1510","1300","25920","21840"
"In post","2022","West Wales and The Valleys","Male","Heterosexual / straight","4410","4260","31790","27570"
"In post","2022","West Wales and The Valleys","Male","LGBO","280","270","29470","27570"
"In post","2022","West Wales and The Valleys","Male","Undeclared","910","860","30930","26780"
"In post","2022","West Wales and The Valleys","Male","Unknown","1010","960","28340","26210"
"In post","2022","West Yorkshire","Female","Heterosexual / straight","6980","6320","32560","27570"
"In post","2022","West Yorkshire","Female","LGBO","480","450","31500","27570"
"In post","2022","West Yorkshire","Female","Undeclared","860","760","32350","27570"
"In post","2022","West Yorkshire","Female","Unknown","2290","2050","30480","27560"
"In post","2022","West Yorkshire","Male","Heterosexual / straight","5250","5080","33980","29340"
"In post","2022","West Yorkshire","Male","LGBO","370","360","34130","28970"
"In post","2022","West Yorkshire","Male","Undeclared","700","670","35160","31650"
"In post","2022","West Yorkshire","Male","Unknown","2240","2160","31660","27570"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","80","70","26240","24180"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Female","Unknown","160","130","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","90","80","32110","27070"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","Unknown","100","90","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","170","150","32360","26340"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","120","100","26460","21330"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","210","190","33140","29930"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","140","120","31130","28670"
"Leaver CS","2021","Cheshire","Female","Heterosexual / straight","60","50","[c]","[c]"
"Leaver CS","2021","Cheshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Female","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","180","150","26780","24130"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","Unknown","140","110","25600","21170"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","130","120","28950","25500"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","Unknown","130","120","[c]","[c]"
"Leaver CS","2021","Devon","Female","Heterosexual / straight","100","80","24990","21100"
"Leaver CS","2021","Devon","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Female","Unknown","140","120","27370","22350"
"Leaver CS","2021","Devon","Male","Heterosexual / straight","130","120","27030","24230"
"Leaver CS","2021","Devon","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Male","Unknown","180","160","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Female","Heterosexual / straight","100","90","26520","26000"
"Leaver CS","2021","Dorset and Somerset","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Male","Heterosexual / straight","130","120","31850","30830"
"Leaver CS","2021","Dorset and Somerset","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Male","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","East Anglia","Female","Heterosexual / straight","230","200","28050","23700"
"Leaver CS","2021","East Anglia","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Female","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","East Anglia","Female","Unknown","240","200","28130","26890"
"Leaver CS","2021","East Anglia","Male","Heterosexual / straight","240","230","33620","27570"
"Leaver CS","2021","East Anglia","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Male","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","East Anglia","Male","Unknown","190","170","33390","27570"
"Leaver CS","2021","East Wales","Female","Heterosexual / straight","220","190","32040","25950"
"Leaver CS","2021","East Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Female","Unknown","360","300","27270","21140"
"Leaver CS","2021","East Wales","Male","Heterosexual / straight","220","210","36620","28940"
"Leaver CS","2021","East Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Male","Unknown","300","270","30300","26120"
"Leaver CS","2021","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","Heterosexual / straight","70","60","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","Unknown","150","120","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","Heterosexual / straight","100","90","30480","26930"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","Unknown","110","100","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Female","Heterosexual / straight","150","130","32810","27150"
"Leaver CS","2021","Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Female","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Female","Unknown","370","310","33630","27150"
"Leaver CS","2021","Eastern Scotland","Male","Heterosexual / straight","180","170","36420","33610"
"Leaver CS","2021","Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Male","Undeclared","50","50","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Male","Unknown","300","280","36530","33620"
"Leaver CS","2021","Essex","Female","Heterosexual / straight","100","90","28950","25090"
"Leaver CS","2021","Essex","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Female","Unknown","80","70","[c]","[c]"
"Leaver CS","2021","Essex","Male","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2021","Essex","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Male","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","410","360","31090","26670"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","60","50","30750","27570"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","150","130","32780","27570"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","500","480","38270","34420"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","80","70","37350","36360"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","160","150","36480","30840"
"Leaver CS","2021","Greater Manchester","Female","Heterosexual / straight","250","230","30140","24690"
"Leaver CS","2021","Greater Manchester","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Female","Unknown","240","200","27500","25860"
"Leaver CS","2021","Greater Manchester","Male","Heterosexual / straight","190","180","31150","26370"
"Leaver CS","2021","Greater Manchester","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Male","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Male","Unknown","180","160","29280","26500"
"Leaver CS","2021","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","Heterosexual / straight","220","190","27330","24460"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","Unknown","110","80","26220","21300"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","Heterosexual / straight","310","280","30990","28650"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","Unknown","110","90","32790","27570"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Heterosexual / straight","80","70","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","LGBO","[c]","[c]","[c]","[c]"
