"Status","Year","Age","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","London","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Department for Education","40","30","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Department for Work and Pensions","190","190","26950","21260"
"New entrant CS","2022","40-49","North East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","HM Revenue and Customs","200","190","26170","22010"
"New entrant CS","2022","40-49","North East (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Ministry of Justice","170","160","28480","26650"
"New entrant CS","2022","40-49","North East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Department for Education","30","30","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Department for Environment, Food and Rural Affairs","80","70","28960","21300"
"New entrant CS","2022","40-49","North West (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Department for Work and Pensions","370","360","27480","27570"
"New entrant CS","2022","40-49","North West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","HM Revenue and Customs","270","260","27120","21250"
"New entrant CS","2022","40-49","North West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Home Office","50","50","36440","24880"
"New entrant CS","2022","40-49","North West (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Ministry of Justice","420","400","29390","25590"
"New entrant CS","2022","40-49","North West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","HM Revenue and Customs","80","80","29450","26590"
"New entrant CS","2022","40-49","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Cabinet Office","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Department for Work and Pensions","190","180","27120","27570"
"New entrant CS","2022","40-49","Scotland","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","HM Revenue and Customs","130","130","26490","21250"
"New entrant CS","2022","40-49","Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Ministry of Defence","60","50","30880","26350"
"New entrant CS","2022","40-49","Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Office of Gas and Electricity Markets","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","Scottish Government","820","800","33480","27940"
"New entrant CS","2022","40-49","Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Department for Transport","60","50","32070","26840"
"New entrant CS","2022","40-49","South East (England)","Department for Work and Pensions","130","130","27290","27570"
"New entrant CS","2022","40-49","South East (England)","Department of Health and Social Care","30","30","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","HM Revenue and Customs","30","30","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Home Office","40","40","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Ministry of Defence","160","150","33680","32350"
"New entrant CS","2022","40-49","South East (England)","Ministry of Justice","360","340","29190","28140"
"New entrant CS","2022","40-49","South East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","UK Statistics Authority","60","50","27930","23360"
"New entrant CS","2022","40-49","South West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Department for Environment, Food and Rural Affairs","90","80","38430","36200"
"New entrant CS","2022","40-49","South West (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Department for Work and Pensions","60","50","24170","21260"
"New entrant CS","2022","40-49","South West (England)","Department of Health and Social Care","40","30","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Ministry of Defence","350","330","36050","33000"
"New entrant CS","2022","40-49","South West (England)","Ministry of Justice","250","230","27700","25330"
"New entrant CS","2022","40-49","South West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Ministry of Justice","60","50","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Department for Business, Energy and Industrial Strategy","70","70","33080","27380"
"New entrant CS","2022","40-49","Wales","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Department for Transport","90","90","25760","21840"
"New entrant CS","2022","40-49","Wales","Department for Work and Pensions","100","90","24740","24410"
"New entrant CS","2022","40-49","Wales","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","HM Revenue and Customs","70","70","27000","26590"
"New entrant CS","2022","40-49","Wales","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Ministry of Justice","110","110","26320","23170"
"New entrant CS","2022","40-49","Wales","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Wales","UK Statistics Authority","90","80","36800","36840"
"New entrant CS","2022","40-49","Wales","Welsh Government","90","90","40220","40100"
"New entrant CS","2022","40-49","West Midlands (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Department for Education","40","30","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Department for Transport","50","50","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Department for Work and Pensions","170","160","27360","27570"
"New entrant CS","2022","40-49","West Midlands (England)","Department of Health and Social Care","40","40","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","HM Revenue and Customs","110","100","29160","26590"
"New entrant CS","2022","40-49","West Midlands (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Ministry of Defence","50","50","30450","26350"
"New entrant CS","2022","40-49","West Midlands (England)","Ministry of Justice","350","330","28400","24550"
"New entrant CS","2022","40-49","West Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","60","60","36040","35900"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Department for Work and Pensions","210","200","29980","27570"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Department of Health and Social Care","110","80","43310","36820"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","HM Revenue and Customs","100","100","28010","26590"
"New entrant CS","2022","40-49","Yorkshire and The Humber","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Home Office","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Ministry of Justice","300","280","28980","26310"
"New entrant CS","2022","40-49","Yorkshire and The Humber","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Department for Work and Pensions","110","110","24650","21260"
"New entrant CS","2022","50-59","East Midlands (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","HM Revenue and Customs","40","40","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Ministry of Justice","250","230","26480","24770"
"New entrant CS","2022","50-59","East Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Department for Work and Pensions","120","120","26360","27570"
"New entrant CS","2022","50-59","East of England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Home Office","40","30","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Ministry of Defence","60","60","31830","30200"
"New entrant CS","2022","50-59","East of England","Ministry of Justice","290","260","27430","24800"
"New entrant CS","2022","50-59","East of England","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Attorney General's Departments","30","30","[c]","[c]"
"New entrant CS","2022","50-59","London","Cabinet Office","60","60","72420","68000"
"New entrant CS","2022","50-59","London","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"New entrant CS","2022","50-59","London","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Department for Transport","50","50","[c]","[c]"
"New entrant CS","2022","50-59","London","Department for Work and Pensions","120","120","32390","31060"
"New entrant CS","2022","50-59","London","Department of Health and Social Care","210","170","47660","40070"
"New entrant CS","2022","50-59","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","HM Revenue and Customs","70","70","39760","37610"
"New entrant CS","2022","50-59","London","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Home Office","100","90","41360","34630"
"New entrant CS","2022","50-59","London","Ministry of Defence","50","50","37610","37000"
"New entrant CS","2022","50-59","London","Ministry of Justice","400","390","34910","32340"
"New entrant CS","2022","50-59","London","National Crime Agency","30","30","[c]","[c]"
"New entrant CS","2022","50-59","London","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","London","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Department for Work and Pensions","180","180","24640","21260"
"New entrant CS","2022","50-59","North East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","HM Revenue and Customs","140","130","25550","21750"
"New entrant CS","2022","50-59","North East (England)","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Ministry of Justice","190","180","29780","28200"
"New entrant CS","2022","50-59","North East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Department for Environment, Food and Rural Affairs","60","50","29470","24920"
"New entrant CS","2022","50-59","North West (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Department for Work and Pensions","300","290","27610","23240"
"New entrant CS","2022","50-59","North West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","HM Revenue and Customs","160","150","25310","21250"
"New entrant CS","2022","50-59","North West (England)","Home Office","70","60","31210","24880"
"New entrant CS","2022","50-59","North West (England)","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Ministry of Justice","380","350","28690","26310"
"New entrant CS","2022","50-59","North West (England)","National Crime Agency","30","30","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
