"Status","Year","Age","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","South Yorkshire","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","65+","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Yorkshire","Unknown","40","20","[c]","[c]"
"Leaver CS","2021","65+","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Southern Scotland","Unknown","40","20","[c]","[c]"
"Leaver CS","2021","65+","Surrey, East and West Sussex","Heterosexual / straight","50","30","[c]","[c]"
"Leaver CS","2021","65+","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Surrey, East and West Sussex","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","65+","Tees Valley and Durham","Heterosexual / straight","30","20","[c]","[c]"
"Leaver CS","2021","65+","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Tees Valley and Durham","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Central Scotland","Heterosexual / straight","60","40","28460","22220"
"Leaver CS","2021","65+","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Central Scotland","Unknown","50","30","[c]","[c]"
"Leaver CS","2021","65+","West Midlands","Heterosexual / straight","70","40","28320","21950"
"Leaver CS","2021","65+","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands","Unknown","60","40","[c]","[c]"
"Leaver CS","2021","65+","West Wales and The Valleys","Heterosexual / straight","60","40","26100","21590"
"Leaver CS","2021","65+","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Yorkshire","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","65+","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Yorkshire","Unknown","50","30","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Yorkshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Bedfordshire and Hertfordshire","Heterosexual / straight","100","90","[c]","[c]"
"Leaver CS","2022","20-29","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Bedfordshire and Hertfordshire","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","170","170","26930","27570"
"Leaver CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","Unknown","100","90","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","Heterosexual / straight","130","130","24160","23450"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","20-29","Devon","Heterosexual / straight","100","100","24010","21260"
"Leaver CS","2022","20-29","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","Heterosexual / straight","190","190","24880","24880"
"Leaver CS","2022","20-29","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","Heterosexual / straight","210","200","25180","23050"
"Leaver CS","2022","20-29","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","Unknown","180","180","23510","20970"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","Heterosexual / straight","90","80","25430","21260"
"Leaver CS","2022","20-29","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","Unknown","200","190","25700","23780"
"Leaver CS","2022","20-29","Essex","Heterosexual / straight","70","70","27070","29290"
"Leaver CS","2022","20-29","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","440","440","25700","25310"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","190","190","23590","21260"
"Leaver CS","2022","20-29","Greater Manchester","Heterosexual / straight","170","170","25300","21260"
"Leaver CS","2022","20-29","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester","Unknown","200","190","24230","21260"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","Heterosexual / straight","140","140","24780","23880"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","Unknown","100","90","24390","22590"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","70","70","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Inner London - East","Heterosexual / straight","380","370","30300","29290"
"Leaver CS","2022","20-29","Inner London - East","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Inner London - East","Undeclared","60","50","31640","31060"
"Leaver CS","2022","20-29","Inner London - East","Unknown","150","150","28840","25750"
"Leaver CS","2022","20-29","Inner London - West","Heterosexual / straight","820","780","33320","31560"
"Leaver CS","2022","20-29","Inner London - West","LGBO","150","140","33240","30950"
"Leaver CS","2022","20-29","Inner London - West","Undeclared","220","100","32570","32170"
"Leaver CS","2022","20-29","Inner London - West","Unknown","700","610","30690","28650"
"Leaver CS","2022","20-29","Kent","Heterosexual / straight","110","110","[c]","[c]"
"Leaver CS","2022","20-29","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kent","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Lancashire","Heterosexual / straight","130","130","23000","21260"
"Leaver CS","2022","20-29","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancashire","Unknown","80","80","[c]","[c]"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","120","120","23070","21260"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Unknown","80","80","21590","20970"
"Leaver CS","2022","20-29","Lincolnshire","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merseyside","Heterosexual / straight","110","100","23260","21680"
"Leaver CS","2022","20-29","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merseyside","Unknown","110","110","[c]","[c]"
"Leaver CS","2022","20-29","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","Heterosexual / straight","150","140","23140","21260"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","Unknown","190","190","24780","21260"
"Leaver CS","2022","20-29","Outer London - East and North East","Heterosexual / straight","70","70","30290","31060"
"Leaver CS","2022","20-29","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - East and North East","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - South","Heterosexual / straight","80","80","30680","31060"
