"Status","Year","Region_ITL1","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","South East (England)","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Ministry of Defence","40","30","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","United Kingdom Statistics Authority","50","40","23040","19130"
"Leaver CS","2021","South East (England)","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Department for Environment, Food and Rural Affairs","90","80","33170","25880"
"Leaver CS","2021","South East (England)","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Department for Work and Pensions","60","50","26980","27570"
"Leaver CS","2021","South East (England)","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","HM Revenue and Customs","40","30","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Ministry of Defence","90","80","27450","23540"
"Leaver CS","2021","South East (England)","Unknown","Ministry of Justice","210","200","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","White","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","White","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","White","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","White","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","White","Department for Transport","60","50","36330","31380"
"Leaver CS","2021","South East (England)","White","Department for Work and Pensions","240","210","26590","26890"
"Leaver CS","2021","South East (England)","White","Department of Health and Social Care","40","40","[c]","[c]"
"Leaver CS","2021","South East (England)","White","Foreign, Commonwealth and Development Office","70","50","38820","34450"
"Leaver CS","2021","South East (England)","White","HM Revenue and Customs","150","120","[c]","[c]"
"Leaver CS","2021","South East (England)","White","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","White","Home Office","80","70","26060","25500"
"Leaver CS","2021","South East (England)","White","Ministry of Defence","520","480","30190","27970"
"Leaver CS","2021","South East (England)","White","Ministry of Justice","540","490","24580","21180"
"Leaver CS","2021","South East (England)","White","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","White","United Kingdom Statistics Authority","90","70","24590","19520"
"Leaver CS","2021","South West (England)","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Ministry of Defence","70","60","34880","34030"
"Leaver CS","2021","South West (England)","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Department for Business, Energy and Industrial Strategy","60","50","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Department for Environment, Food and Rural Affairs","60","60","32760","29090"
"Leaver CS","2021","South West (England)","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Department for Work and Pensions","60","50","25470","27570"
"Leaver CS","2021","South West (England)","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","HM Revenue and Customs","30","30","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Ministry of Defence","110","110","29790","28000"
"Leaver CS","2021","South West (England)","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Ministry of Justice","70","70","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","White","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","White","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","White","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","White","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","White","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","White","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","White","Department for Work and Pensions","210","170","24650","21010"
"Leaver CS","2021","South West (England)","White","Department of Health and Social Care","90","80","35510","28590"
"Leaver CS","2021","South West (England)","White","HM Land Registry","50","40","[c]","[c]"
"Leaver CS","2021","South West (England)","White","HM Revenue and Customs","110","90","[c]","[c]"
"Leaver CS","2021","South West (England)","White","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","White","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","White","Ministry of Defence","820","770","34250","31760"
"Leaver CS","2021","South West (England)","White","Ministry of Housing, Communities and Local Government","40","40","[c]","[c]"
"Leaver CS","2021","South West (England)","White","Ministry of Justice","320","290","21210","19930"
"Leaver CS","2021","South West (England)","White","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","White","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Cabinet Office","90","90","56500","48490"
"Leaver CS","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs","330","320","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence","160","160","35070","32400"
"Leaver CS","2021","Unknown","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Asian","ESTYN","[c]","[c]","[c]","[c]"
