"Status","Year","Age","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","London","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","London","90","80","48200","43700"
"Leaver CS","2022","50-59","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","North West (England)","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","South East (England)","50","50","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","South West (England)","40","40","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Midlands (England)","70","60","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East of England","60","60","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","London","230","190","53640","44910"
"Leaver CS","2022","50-59","Unknown","North East (England)","80","70","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","North West (England)","120","110","33190","26130"
"Leaver CS","2022","50-59","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scotland","200","190","34710","30390"
"Leaver CS","2022","50-59","Unknown","South East (England)","100","90","34860","26470"
"Leaver CS","2022","50-59","Unknown","South West (England)","90","80","38210","27570"
"Leaver CS","2022","50-59","Unknown","Unknown","110","90","47100","36990"
"Leaver CS","2022","50-59","Unknown","Wales","60","50","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Yorkshire and The Humber","100","80","[c]","[c]"
"Leaver CS","2022","50-59","White","East Midlands (England)","340","300","32280","27570"
"Leaver CS","2022","50-59","White","East of England","460","430","34200","28550"
"Leaver CS","2022","50-59","White","London","770","690","49870","42840"
"Leaver CS","2022","50-59","White","North East (England)","370","310","31590","27570"
"Leaver CS","2022","50-59","White","North West (England)","750","670","32320","27570"
"Leaver CS","2022","50-59","White","Northern Ireland","50","40","[c]","[c]"
"Leaver CS","2022","50-59","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","White","Scotland","560","500","33970","27570"
"Leaver CS","2022","50-59","White","South East (England)","730","660","31980","27570"
"Leaver CS","2022","50-59","White","South West (England)","560","510","35900","32770"
"Leaver CS","2022","50-59","White","Unknown","60","60","32410","27570"
"Leaver CS","2022","50-59","White","Wales","310","260","35360","27570"
"Leaver CS","2022","50-59","White","West Midlands (England)","400","360","36470","27570"
"Leaver CS","2022","50-59","White","Yorkshire and The Humber","520","460","33250","27570"
"Leaver CS","2022","60-64","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","London","80","60","38310","31880"
"Leaver CS","2022","60-64","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","London","70","60","35230","31060"
"Leaver CS","2022","60-64","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","London","70","60","39930","35340"
"Leaver CS","2022","60-64","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","North West (England)","50","40","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Scotland","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","South East (England)","60","50","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","South West (England)","50","40","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Yorkshire and The Humber","30","20","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","90","70","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","North East (England)","50","30","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","North West (England)","70","60","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Scotland","150","120","36950","35000"
"Leaver CS","2022","60-64","Unknown","South East (England)","60","50","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","60","60","44820","39040"
"Leaver CS","2022","60-64","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver CS","2022","60-64","White","East Midlands (England)","260","210","31990","27570"
"Leaver CS","2022","60-64","White","East of England","310","260","33690","29290"
"Leaver CS","2022","60-64","White","London","590","510","51910","45490"
"Leaver CS","2022","60-64","White","North East (England)","410","300","29950","27570"
"Leaver CS","2022","60-64","White","North West (England)","580","460","31090","27570"
"Leaver CS","2022","60-64","White","Northern Ireland","40","40","[c]","[c]"
"Leaver CS","2022","60-64","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","White","Scotland","520","430","37350","31700"
"Leaver CS","2022","60-64","White","South East (England)","520","440","33480","29200"
"Leaver CS","2022","60-64","White","South West (England)","470","400","37160","33840"
"Leaver CS","2022","60-64","White","Unknown","70","50","28620","21840"
"Leaver CS","2022","60-64","White","Wales","280","220","36870","27570"
"Leaver CS","2022","60-64","White","West Midlands (England)","310","250","32320","27570"
"Leaver CS","2022","60-64","White","Yorkshire and The Humber","430","350","32390","27570"
"Leaver CS","2022","65+","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","London","110","80","31810","28650"
"Leaver CS","2022","65+","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","London","30","30","[c]","[c]"
"Leaver CS","2022","65+","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","London","40","30","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","North West (England)","40","30","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","South East (England)","30","20","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","60","50","[c]","[c]"
"Leaver CS","2022","65+","Unknown","North East (England)","50","30","[c]","[c]"
"Leaver CS","2022","65+","Unknown","North West (England)","50","30","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Scotland","90","70","31620","26900"
"Leaver CS","2022","65+","Unknown","South East (England)","30","20","[c]","[c]"
"Leaver CS","2022","65+","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Yorkshire and The Humber","30","20","[c]","[c]"
"Leaver CS","2022","65+","White","East Midlands (England)","180","140","27250","21380"
"Leaver CS","2022","65+","White","East of England","230","180","29730","27330"
"Leaver CS","2022","65+","White","London","390","310","41270","34630"
"Leaver CS","2022","65+","White","North East (England)","310","210","25190","21260"
"Leaver CS","2022","65+","White","North West (England)","550","380","26860","22500"
"Leaver CS","2022","65+","White","Northern Ireland","30","30","[c]","[c]"
"Leaver CS","2022","65+","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","White","Scotland","390","290","30060","26780"
"Leaver CS","2022","65+","White","South East (England)","500","380","28690","26670"
"Leaver CS","2022","65+","White","South West (England)","400","310","32490","27570"
"Leaver CS","2022","65+","White","Unknown","60","40","25430","21840"
"Leaver CS","2022","65+","White","Wales","240","170","30270","26120"
"Leaver CS","2022","65+","White","West Midlands (England)","240","180","29130","26780"
"Leaver CS","2022","65+","White","Yorkshire and The Humber","330","240","27510","26670"
"Leaver CS","2022","Unknown","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
