"Status","Year","Region_ITL3","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Liverpool","Merseyside","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Merseyside","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Merseyside","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Bedfordshire and Hertfordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Bedfordshire and Hertfordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Bedfordshire and Hertfordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Bedfordshire and Hertfordshire","HM Revenue and Customs (excl. agencies)","80","70","[c]","[c]"
"Leaver CS","2021","Luton","Bedfordshire and Hertfordshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Department for Education (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Department for Work and Pensions (excl. agencies)","70","60","32660","27570"
"Leaver CS","2021","Manchester","Greater Manchester","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","HM Courts and Tribunals Service","50","40","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","HM Prison and Probation Service","60","60","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","HM Revenue and Customs (excl. agencies)","70","60","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Office for Standards in Education, Children's Services and Skills","40","40","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Public Health England","50","40","[c]","[c]"
"Leaver CS","2021","Manchester","Greater Manchester","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Kent","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Kent","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Kent","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Kent","HM Prison and Probation Service","70","70","[c]","[c]"
"Leaver CS","2021","Medway","Kent","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Kent","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Kent","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Kent","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Kent","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Kent","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Kent","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Kent","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Kent","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Kent","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Kent","HM Revenue and Customs (excl. agencies)","90","70","[c]","[c]"
"Leaver CS","2021","Mid Kent","Kent","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Kent","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Lancashire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Lancashire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Lancashire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Lancashire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Lancashire","Department for Work and Pensions (excl. agencies)","50","40","23540","21010"
"Leaver CS","2021","Mid Lancashire","Lancashire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Lancashire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Lancashire","HM Prison and Probation Service","50","40","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Lancashire","HM Revenue and Customs (excl. agencies)","90","70","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Lancashire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Lancashire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","FCDO Services","60","50","38500","33030"
"Leaver CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","60","60","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","East Wales","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","East Wales","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","East Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","East Wales","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","East Wales","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","East Wales","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","East Wales","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","East Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","East Wales","UK Intellectual Property Office","40","30","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","East Wales","United Kingdom Statistics Authority","130","120","32960","29540"
"Leaver CS","2021","Monmouthshire and Newport","East Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Highlands and Islands","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Northern Ireland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs (excl. agencies)","80","60","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","East Anglia","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","East Anglia","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","East Anglia","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","East Anglia","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Hampshire and Isle of Wight","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Hampshire and Isle of Wight","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Hampshire and Isle of Wight","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Hampshire and Isle of Wight","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Hampshire and Isle of Wight","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Hampshire and Isle of Wight","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Hampshire and Isle of Wight","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","Department for Work and Pensions (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","HM Revenue and Customs (excl. agencies)","50","40","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","HM Prison and Probation Service","50","40","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Ministry of Defence (excl. agencies)","90","80","31100","25190"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","HM Prison and Probation Service","70","60","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","30","30","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","HM Prison and Probation Service","60","50","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","100","90","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Highlands and Islands","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Ministry of Defence (excl. agencies)","90","90","39230","36960"
"Leaver CS","2021","Overseas","Overseas","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","90","80","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","70","70","27010","20720"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Scottish Prison Service","40","40","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","HM Revenue and Customs (excl. agencies)","120","100","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","HM Land Registry","40","30","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Ministry of Defence (excl. agencies)","70","60","27960","26670"
"Leaver CS","2021","Plymouth","Devon","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","HM Revenue and Customs (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
