"Status","Year","Profession_of_post","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other","Falkirk","Eastern Scotland","100","100","31760","33650"
"In post","2021","Other","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other","Glasgow City","West Central Scotland","470","450","31170","26670"
"In post","2021","Other","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","150","150","23970","21480"
"In post","2021","Other","Greater Manchester North East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Other","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Other","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Other","Greater Manchester South West","Greater Manchester","120","120","37790","32100"
"In post","2021","Other","Gwent Valleys","West Wales and The Valleys","30","30","[c]","[c]"
"In post","2021","Other","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Other","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Other","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Other","Harrow and Hillingdon","Outer London - West and North West","290","260","25680","25000"
"In post","2021","Other","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Other","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Other","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","80","80","21280","20920"
"In post","2021","Other","Hertfordshire","Bedfordshire and Hertfordshire","50","50","32680","26090"
"In post","2021","Other","Hounslow and Richmond upon Thames","Outer London - West and North West","130","120","40410","34770"
"In post","2021","Other","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","30","30","[c]","[c]"
"In post","2021","Other","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","180","170","22070","20720"
"In post","2021","Other","Isle of Anglesey","West Wales and The Valleys","40","40","[c]","[c]"
"In post","2021","Other","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Other","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lambeth","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Other","Leeds","West Yorkshire","100","100","33850","30830"
"In post","2021","Other","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Other","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","140","130","22670","20920"
"In post","2021","Other","Lewisham and Southwark","Inner London - East","100","80","32270","32740"
"In post","2021","Other","Lincolnshire","Lincolnshire","480","460","23220","20920"
"In post","2021","Other","Lisburn and Castlereagh","Northern Ireland","140","130","22690","22080"
"In post","2021","Other","Liverpool","Merseyside","290","270","26470","22210"
"In post","2021","Other","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Other","Luton","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other","Manchester","Greater Manchester","100","100","27120","25880"
"In post","2021","Other","Medway","Kent","60","50","23950","21580"
"In post","2021","Other","Merton, Kingston upon Thames and Sutton","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Other","Mid and East Antrim","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Other","Mid Lancashire","Lancashire","60","60","25030","21280"
"In post","2021","Other","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other","Monmouthshire and Newport","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other","North and West Norfolk","East Anglia","180","180","22790","20720"
"In post","2021","Other","North Hampshire","Hampshire and Isle of Wight","250","240","35910","26670"
"In post","2021","Other","North Lanarkshire","West Central Scotland","60","50","29740","25870"
"In post","2021","Other","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Other","North Yorkshire CC","North Yorkshire","470","450","22520","20920"
"In post","2021","Other","Northumberland","Northumberland and Tyne and Wear","40","30","[c]","[c]"
"In post","2021","Other","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Other","Nottingham","Derbyshire and Nottinghamshire","70","70","31700","25880"
"In post","2021","Other","Overseas","Overseas","370","370","50430","46620"
"In post","2021","Other","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","520","510","26140","21130"
"In post","2021","Other","Perth and Kinross and Stirling","Eastern Scotland","150","140","32350","28870"
"In post","2021","Other","Peterborough","East Anglia","110","110","21460","20920"
"In post","2021","Other","Plymouth","Devon","240","230","25410","21580"
"In post","2021","Other","Portsmouth","Hampshire and Isle of Wight","340","330","27610","21580"
"In post","2021","Other","Powys","East Wales","130","120","22370","20920"
"In post","2021","Other","Redbridge and Waltham Forest","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Other","Sandwell","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Other","Sefton","Merseyside","60","60","29410","25310"
"In post","2021","Other","Sheffield","South Yorkshire","110","110","30640","26160"
"In post","2021","Other","Shropshire CC","Shropshire and Staffordshire","360","350","28160","29670"
"In post","2021","Other","Solihull","West Midlands","40","30","[c]","[c]"
"In post","2021","Other","Somerset","Dorset and Somerset","230","220","25550","21450"
"In post","2021","Other","South Ayrshire","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other","South Hampshire","Hampshire and Isle of Wight","420","410","29370","30760"
"In post","2021","Other","South Lanarkshire","Southern Scotland","30","30","[c]","[c]"
"In post","2021","Other","South Nottinghamshire","Derbyshire and Nottinghamshire","80","70","22160","21130"
"In post","2021","Other","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Other","South West Wales","West Wales and The Valleys","100","90","38110","37410"
"In post","2021","Other","Southampton","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Other","Staffordshire CC","Shropshire and Staffordshire","250","230","25300","25200"
"In post","2021","Other","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other","Suffolk","East Anglia","370","350","23700","21130"
"In post","2021","Other","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Other","Swansea","West Wales and The Valleys","110","110","37670","37410"
"In post","2021","Other","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Other","Telford and Wrekin","Shropshire and Staffordshire","90","90","25650","21580"
"In post","2021","Other","Tower Hamlets","Inner London - East","620","600","50300","46250"
"In post","2021","Other","Tyneside","Northumberland and Tyne and Wear","110","100","28680","25310"
"In post","2021","Other","Unknown","Unknown","1860","1860","37500","34310"
"In post","2021","Other","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Other","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Other","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Other","Warwickshire","Herefordshire, Worcestershire and Warwickshire","180","170","23260","20920"
"In post","2021","Other","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Essex","Essex","30","20","[c]","[c]"
"In post","2021","Other","West Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Surrey","Surrey, East and West Sussex","140","130","24740","21130"
"In post","2021","Other","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Sussex (South West)","Surrey, East and West Sussex","30","30","[c]","[c]"
"In post","2021","Other","Westminster","Inner London - West","2030","1980","39510","31800"
"In post","2021","Other","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","720","690","26990","21950"
"In post","2021","Other","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Other","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Other","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Other","York","North Yorkshire","120","110","24450","21130"
"In post","2021","Planning","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Birmingham","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2021","Planning","Cardiff and Vale of Glamorgan","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Coventry","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Leeds","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Manchester","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Planning","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Nottingham","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Planning","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Staffordshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Tyneside","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Westminster","Inner London - West","100","100","47150","42620"
"In post","2021","Planning","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","320","280","57780","58810"
"In post","2021","Planning Inspectors","Cardiff and Vale of Glamorgan","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Aberdeen City and Aberdeenshire","North Eastern Scotland","80","80","51630","52940"
"In post","2021","Policy","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","120","110","42450","40110"
"In post","2021","Policy","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Belfast","Northern Ireland","70","70","41620","37910"
"In post","2021","Policy","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2021","Policy","Bexley and Greenwich","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Birmingham","West Midlands","260","250","39170","32610"
"In post","2021","Policy","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","490","460","39920","36520"
"In post","2021","Policy","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Cambridgeshire CC","East Anglia","50","40","[c]","[c]"
"In post","2021","Policy","Camden and City of London","Inner London - West","170","170","53440","49520"
"In post","2021","Policy","Cardiff and Vale of Glamorgan","East Wales","1090","1040","44150","37410"
"In post","2021","Policy","Central Hampshire","Hampshire and Isle of Wight","60","60","40820","40580"
"In post","2021","Policy","Central Valleys","West Wales and The Valleys","180","170","41580","37410"
"In post","2021","Policy","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","City of Edinburgh","Eastern Scotland","50","50","[c]","[c]"
"In post","2021","Policy","Conwy and Denbighshire","West Wales and The Valleys","80","80","41380","37410"
"In post","2021","Policy","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Coventry","West Midlands","230","220","43540","36960"
"In post","2021","Policy","Croydon","Outer London - South","600","580","41850","35710"
"In post","2021","Policy","Darlington","Tees Valley and Durham","190","180","37860","36500"
"In post","2021","Policy","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Devon CC","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Dorset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Durham CC","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Glasgow City","West Central Scotland","130","130","32550","26420"
"In post","2021","Policy","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Greater Manchester North East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Greater Manchester South West","Greater Manchester","100","100","44360","38630"
"In post","2021","Policy","Gwent Valleys","West Wales and The Valleys","70","70","41860","37410"
"In post","2021","Policy","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Hackney and Newham","Inner London - East","80","70","54020","58310"
"In post","2021","Policy","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Hertfordshire","Bedfordshire and Hertfordshire","50","50","[c]","[c]"
"In post","2021","Policy","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Kent Thames Gateway","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Lambeth","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Lancaster and Wyre","Lancashire","30","30","[c]","[c]"
"In post","2021","Policy","Leeds","West Yorkshire","630","610","43190","38140"
"In post","2021","Policy","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Liverpool","Merseyside","120","110","39670","36220"
"In post","2021","Policy","Manchester","Greater Manchester","530","510","40610","36780"
"In post","2021","Policy","Medway","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Mid Lancashire","Lancashire","60","50","40620","38630"
"In post","2021","Policy","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Monmouthshire and Newport","East Wales","110","110","40950","39210"
"In post","2021","Policy","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Policy","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Nottingham","Derbyshire and Nottinghamshire","220","210","40820","36960"
"In post","2021","Policy","Overseas","Overseas","1750","1750","52720","54020"
"In post","2021","Policy","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Plymouth","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Portsmouth","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Policy","Powys","East Wales","40","40","[c]","[c]"
"In post","2021","Policy","Sefton","Merseyside","80","70","43900","39390"
"In post","2021","Policy","Sheffield","South Yorkshire","640","610","42370","37100"
"In post","2021","Policy","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Somerset","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Policy","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","South Ayrshire","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Policy","South Hampshire","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Policy","South Lanarkshire","Southern Scotland","140","130","47660","49920"
"In post","2021","Policy","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","South West Wales","West Wales and The Valleys","130","120","39800","37410"
"In post","2021","Policy","Southampton","Hampshire and Isle of Wight","170","170","39320","39040"
"In post","2021","Policy","Southend-on-Sea","Essex","60","60","40850","38630"
"In post","2021","Policy","Staffordshire CC","Shropshire and Staffordshire","60","60","34650","33300"
"In post","2021","Policy","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Suffolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Swansea","West Wales and The Valleys","230","210","33670","31860"
"In post","2021","Policy","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","48610","49090"
"In post","2021","Policy","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Tower Hamlets","Inner London - East","390","370","52770","54120"
"In post","2021","Policy","Tyneside","Northumberland and Tyne and Wear","150","140","43070","38630"
"In post","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Essex","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Policy","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Westminster","Inner London - West","18400","17970","49300","51710"
"In post","2021","Policy","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","York","North Yorkshire","250","240","37960","35900"
"In post","2021","Project Delivery","Aberdeen City and Aberdeenshire","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Barking & Dagenham and Havering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Barnet","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","2920","2830","41220","39980"
"In post","2021","Project Delivery","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Belfast","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Project Delivery","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","70","70","45990","40580"
"In post","2021","Project Delivery","Bexley and Greenwich","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Birmingham","West Midlands","250","250","42250","40000"
"In post","2021","Project Delivery","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bradford","West Yorkshire","100","90","42150","38630"
"In post","2021","Project Delivery","Brent","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Brighton and Hove","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","41790","39300"
"In post","2021","Project Delivery","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","140","140","39140","35300"
"In post","2021","Project Delivery","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Calderdale and Kirklees","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cambridgeshire CC","East Anglia","200","190","40680","40580"
"In post","2021","Project Delivery","Camden and City of London","Inner London - West","50","50","46280","42250"
"In post","2021","Project Delivery","Cardiff and Vale of Glamorgan","East Wales","190","180","43720","38630"
"In post","2021","Project Delivery","Central Bedfordshire","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2021","Project Delivery","Central Hampshire","Hampshire and Isle of Wight","710","690","39760","40000"
"In post","2021","Project Delivery","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","City of Edinburgh","Eastern Scotland","130","120","43890","38630"
"In post","2021","Project Delivery","Clackmannanshire and Fife","Eastern Scotland","70","60","41110","40580"
"In post","2021","Project Delivery","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Coventry","West Midlands","40","40","[c]","[c]"
"In post","2021","Project Delivery","Croydon","Outer London - South","550","540","48270","42440"
"In post","2021","Project Delivery","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Devon CC","Devon","230","220","39760","39650"
"In post","2021","Project Delivery","Dorset CC","Dorset and Somerset","50","40","[c]","[c]"
"In post","2021","Project Delivery","Durham CC","Tees Valley and Durham","60","60","37830","33150"
"In post","2021","Project Delivery","Ealing","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","90","90","39850","40580"
"In post","2021","Project Delivery","East Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Essex Haven Gateway","Essex","50","40","[c]","[c]"
"In post","2021","Project Delivery","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Glasgow City","West Central Scotland","120","110","39370","37920"
"In post","2021","Project Delivery","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","40","30","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester North East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester South West","Greater Manchester","110","110","42490","38630"
"In post","2021","Project Delivery","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Hackney and Newham","Inner London - East","40","30","[c]","[c]"
"In post","2021","Project Delivery","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Harrow and Hillingdon","Outer London - West and North West","40","40","[c]","[c]"
"In post","2021","Project Delivery","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
