"Status","Year","Region_ITL1","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","South West (England)","Other ethnicity","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other ethnicity","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Undeclared","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Defence Equipment and Support","210","210","27850","24750"
"New entrant CS","2022","South West (England)","Unknown","Defence Science and Technology Laboratory","140","130","30840","27010"
"New entrant CS","2022","South West (England)","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Department for Work and Pensions (excl. agencies)","70","70","22260","21260"
"New entrant CS","2022","South West (England)","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","HM Courts and Tribunals Service","70","60","21150","20970"
"New entrant CS","2022","South West (England)","Unknown","HM Land Registry","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","HM Prison and Probation Service","420","390","25570","23170"
"New entrant CS","2022","South West (England)","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Ministry of Defence (excl. agencies)","170","170","30110","26350"
"New entrant CS","2022","South West (England)","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Submarine Delivery Agency","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","UK Hydrographic Office","60","60","29680","26740"
"New entrant CS","2022","South West (England)","Unknown","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","Valuation Office Agency","50","50","22990","21750"
"New entrant CS","2022","South West (England)","White","Animal and Plant Health Agency","50","50","26360","24920"
"New entrant CS","2022","South West (England)","White","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Defence Equipment and Support","520","510","31870","27550"
"New entrant CS","2022","South West (England)","White","Defence Science and Technology Laboratory","250","240","29720","27010"
"New entrant CS","2022","South West (England)","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Department for Education (excl. agencies)","40","30","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Department for Environment, Food and Rural Affairs (excl. agencies)","230","230","36830","35900"
"New entrant CS","2022","South West (England)","White","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Department for Work and Pensions (excl. agencies)","290","280","23400","21260"
"New entrant CS","2022","South West (England)","White","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","HM Courts and Tribunals Service","70","70","22340","20970"
"New entrant CS","2022","South West (England)","White","HM Land Registry","80","80","26290","22600"
"New entrant CS","2022","South West (England)","White","HM Prison and Probation Service","760","710","26050","24090"
"New entrant CS","2022","South West (England)","White","HM Revenue and Customs (excl. agencies)","70","70","33050","33080"
"New entrant CS","2022","South West (England)","White","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Met Office","160","160","28660","24380"
"New entrant CS","2022","South West (England)","White","Ministry of Defence (excl. agencies)","380","360","30670","26350"
"New entrant CS","2022","South West (England)","White","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","National Crime Agency","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Office for Standards in Education, Children's Services and Skills","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Planning Inspectorate","30","30","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Submarine Delivery Agency","140","130","35350","32000"
"New entrant CS","2022","South West (England)","White","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","UK Health Security Agency","210","200","31120","28590"
"New entrant CS","2022","South West (England)","White","UK Hydrographic Office","60","60","26720","20420"
"New entrant CS","2022","South West (England)","White","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Valuation Office Agency","50","50","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","White","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other ethnicity","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Cabinet Office (excl. agencies)","100","100","36820","28000"
"New entrant CS","2022","Unknown","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","50","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Prison and Probation Service","180","160","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Royal Fleet Auxiliary","150","150","20590","16190"
"New entrant CS","2022","Unknown","White","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Cabinet Office (excl. agencies)","60","60","37820","33250"
"New entrant CS","2022","Unknown","White","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","White","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","HM Prison and Probation Service","70","60","[c]","[c]"
"New entrant CS","2022","Unknown","White","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","White","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","HM Revenue and Customs (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
