"Status","Year","Region_ITL3","Profession_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Sheffield","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Operational Delivery","AA/AO","150","140","21380","21260"
"New entrant CS","2022","Sheffield","Operational Delivery","EO","110","110","26470","25060"
"New entrant CS","2022","Sheffield","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Operational Delivery","Unknown","130","120","28860","28200"
"New entrant CS","2022","Sheffield","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Policy","EO","40","40","[c]","[c]"
"New entrant CS","2022","Sheffield","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Policy","SEO/HEO","40","30","[c]","[c]"
"New entrant CS","2022","Sheffield","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Statistics","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Unknown","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Sheffield","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Operational Delivery","EO","120","110","26720","27570"
"New entrant CS","2022","Solihull","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Geography","AA/AO","50","50","20420","20420"
"New entrant CS","2022","Somerset CC","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Geography","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Geography","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Operational Delivery","Unknown","80","80","27600","24090"
"New entrant CS","2022","Somerset CC","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Operational Delivery","AA/AO","60","60","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Operational Delivery","EO","30","30","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Medicine","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Operational Delivery","AA/AO","250","180","20330","19860"
"New entrant CS","2022","South Hampshire","Operational Delivery","EO","40","40","[c]","[c]"
"New entrant CS","2022","South Hampshire","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Operational Delivery","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","South Hampshire","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Social Research","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","South Hampshire","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Operational Delivery","AA/AO","190","180","21330","21250"
"New entrant CS","2022","South Lanarkshire","Operational Delivery","EO","50","40","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Tax","AA/AO","50","50","21250","21250"
"New entrant CS","2022","South Lanarkshire","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Unknown","AA/AO","40","30","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Human Resources","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Operational Delivery","AA/AO","60","60","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Operational Delivery","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","South Teesside","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Operational Delivery","AA/AO","50","50","21300","21260"
"New entrant CS","2022","South West Wales","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Operational Delivery","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","South West Wales","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
