"Status","Year","Sexual_orientation","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","Tower Hamlets","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","Westminster","70","70","56280","55620"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","Wiltshire","60","50","38980","38070"
"Leaver CS","2022","Heterosexual / straight","Project Delivery","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Calderdale and Kirklees","30","20","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Property","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Berkshire","50","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","60","50","36660","39070"
"Leaver CS","2022","Heterosexual / straight","Security","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Westminster","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Security","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Aberdeen City and Aberdeenshire","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Belfast","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Cardiff and Vale of Glamorgan","130","120","41680","34490"
"Leaver CS","2022","Heterosexual / straight","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Central Hampshire","60","50","28090","26670"
"Leaver CS","2022","Heterosexual / straight","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","City of Edinburgh","190","180","45350","39660"
"Leaver CS","2022","Heterosexual / straight","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Croydon","230","200","37240","30520"
"Leaver CS","2022","Heterosexual / straight","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Durham","50","40","22900","21680"
"Leaver CS","2022","Heterosexual / straight","Unknown","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","East Kent","70","50","27900","26280"
"Leaver CS","2022","Heterosexual / straight","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","East Riding of Yorkshire","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Essex Haven Gateway","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Glasgow City","100","90","32940","24890"
"Leaver CS","2022","Heterosexual / straight","Unknown","Gloucestershire CC","[c]","[c]","[c]","[c]"
