"Status","Year","Disability","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","G6/G7","Overseas","100","100","59690","58030"
"In post","2022","Declared disabled","G6/G7","Scotland","380","360","60190","57490"
"In post","2022","Declared disabled","G6/G7","South East (England)","270","250","57390","54620"
"In post","2022","Declared disabled","G6/G7","South West (England)","470","450","55700","54540"
"In post","2022","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","G6/G7","Wales","240","230","58810","57400"
"In post","2022","Declared disabled","G6/G7","West Midlands (England)","260","250","56570","55210"
"In post","2022","Declared disabled","G6/G7","Yorkshire and The Humber","390","370","55890","54030"
"In post","2022","Declared disabled","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","SCS","London","300","290","89650","80670"
"In post","2022","Declared disabled","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","SCS","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","SEO/HEO","East Midlands (England)","570","540","36000","33840"
"In post","2022","Declared disabled","SEO/HEO","East of England","540","510","37460","35980"
"In post","2022","Declared disabled","SEO/HEO","London","3150","3060","38910","38240"
"In post","2022","Declared disabled","SEO/HEO","North East (England)","710","670","35010","33370"
"In post","2022","Declared disabled","SEO/HEO","North West (England)","1540","1450","35520","33840"
"In post","2022","Declared disabled","SEO/HEO","Northern Ireland","100","100","35190","33370"
"In post","2022","Declared disabled","SEO/HEO","Overseas","100","100","36500","34350"
"In post","2022","Declared disabled","SEO/HEO","Scotland","1180","1120","38150","36130"
"In post","2022","Declared disabled","SEO/HEO","South East (England)","1050","990","36970","35780"
"In post","2022","Declared disabled","SEO/HEO","South West (England)","1630","1550","36410","35900"
"In post","2022","Declared disabled","SEO/HEO","Unknown","40","40","[c]","[c]"
"In post","2022","Declared disabled","SEO/HEO","Wales","800","750","36530","35730"
"In post","2022","Declared disabled","SEO/HEO","West Midlands (England)","820","780","35860","34290"
"In post","2022","Declared disabled","SEO/HEO","Yorkshire and The Humber","1010","950","35450","34290"
"In post","2022","Declared disabled","Unknown","East Midlands (England)","310","280","30500","28200"
"In post","2022","Declared disabled","Unknown","East of England","260","240","29010","28200"
"In post","2022","Declared disabled","Unknown","London","420","400","35340","34100"
"In post","2022","Declared disabled","Unknown","North East (England)","210","200","30280","28200"
"In post","2022","Declared disabled","Unknown","North West (England)","500","470","30700","28200"
"In post","2022","Declared disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","South East (England)","380","350","30250","28200"
"In post","2022","Declared disabled","Unknown","South West (England)","460","430","33300","31420"
"In post","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Wales","230","210","29520","28200"
"In post","2022","Declared disabled","Unknown","West Midlands (England)","380","350","30300","28200"
"In post","2022","Declared disabled","Unknown","Yorkshire and The Humber","370","340","30540","28200"
"In post","2022","Declared non-disabled","AA/AO","East Midlands (England)","5170","4700","22620","21260"
"In post","2022","Declared non-disabled","AA/AO","East of England","5000","4600","23920","21840"
"In post","2022","Declared non-disabled","AA/AO","London","7490","6900","25920","25110"
"In post","2022","Declared non-disabled","AA/AO","North East (England)","8410","7250","21990","21260"
"In post","2022","Declared non-disabled","AA/AO","North West (England)","13580","12130","21860","21260"
"In post","2022","Declared non-disabled","AA/AO","Northern Ireland","940","880","21270","21250"
"In post","2022","Declared non-disabled","AA/AO","Overseas","50","50","22070","21830"
"In post","2022","Declared non-disabled","AA/AO","Scotland","9160","8300","22430","21260"
"In post","2022","Declared non-disabled","AA/AO","South East (England)","8530","7800","24490","22000"
"In post","2022","Declared non-disabled","AA/AO","South West (England)","6060","5530","22460","21260"
"In post","2022","Declared non-disabled","AA/AO","Unknown","150","130","22600","21280"
"In post","2022","Declared non-disabled","AA/AO","Wales","8250","7320","21740","21490"
"In post","2022","Declared non-disabled","AA/AO","West Midlands (England)","6780","6110","22240","21260"
"In post","2022","Declared non-disabled","AA/AO","Yorkshire and The Humber","7320","6530","22800","21260"
"In post","2022","Declared non-disabled","EO","East Midlands (England)","4200","3870","27370","27570"
"In post","2022","Declared non-disabled","EO","East of England","4870","4480","28270","27570"
"In post","2022","Declared non-disabled","EO","London","13880","13150","30120","30470"
"In post","2022","Declared non-disabled","EO","North East (England)","5600","5090","27130","27570"
"In post","2022","Declared non-disabled","EO","North West (England)","12860","11880","26980","27570"
"In post","2022","Declared non-disabled","EO","Northern Ireland","640","610","26900","26820"
"In post","2022","Declared non-disabled","EO","Overseas","210","210","27580","27090"
"In post","2022","Declared non-disabled","EO","Scotland","8010","7420","27720","27570"
"In post","2022","Declared non-disabled","EO","South East (England)","8640","7970","28050","27570"
"In post","2022","Declared non-disabled","EO","South West (England)","7070","6520","26680","27130"
"In post","2022","Declared non-disabled","EO","Unknown","290","280","28420","27570"
"In post","2022","Declared non-disabled","EO","Wales","6830","6340","27330","27570"
"In post","2022","Declared non-disabled","EO","West Midlands (England)","6690","6180","27250","27570"
"In post","2022","Declared non-disabled","EO","Yorkshire and The Humber","7430","6800","27310","27570"
"In post","2022","Declared non-disabled","G6/G7","East Midlands (England)","1240","1180","58340","55210"
"In post","2022","Declared non-disabled","G6/G7","East of England","980","940","59210","55610"
"In post","2022","Declared non-disabled","G6/G7","London","19380","18710","60770","58940"
"In post","2022","Declared non-disabled","G6/G7","North East (England)","1980","1930","56390","55210"
"In post","2022","Declared non-disabled","G6/G7","North West (England)","3910","3790","57300","55210"
"In post","2022","Declared non-disabled","G6/G7","Northern Ireland","220","210","57650","55210"
"In post","2022","Declared non-disabled","G6/G7","Overseas","860","860","59480","57370"
"In post","2022","Declared non-disabled","G6/G7","Scotland","3400","3270","61600","62170"
"In post","2022","Declared non-disabled","G6/G7","South East (England)","2770","2640","57950","55210"
"In post","2022","Declared non-disabled","G6/G7","South West (England)","5090","4890","55880","54540"
"In post","2022","Declared non-disabled","G6/G7","Unknown","90","90","55920","54700"
"In post","2022","Declared non-disabled","G6/G7","Wales","2770","2660","59410","59930"
"In post","2022","Declared non-disabled","G6/G7","West Midlands (England)","1930","1870","57410","55210"
"In post","2022","Declared non-disabled","G6/G7","Yorkshire and The Humber","3080","2950","56710","55210"
"In post","2022","Declared non-disabled","SCS","East Midlands (England)","70","70","89400","86780"
"In post","2022","Declared non-disabled","SCS","East of England","90","80","94510","93000"
"In post","2022","Declared non-disabled","SCS","London","3150","3040","89880","81780"
"In post","2022","Declared non-disabled","SCS","North East (England)","100","100","86360","78300"
"In post","2022","Declared non-disabled","SCS","North West (England)","210","200","86240","79780"
"In post","2022","Declared non-disabled","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Overseas","210","210","86410","78680"
"In post","2022","Declared non-disabled","SCS","Scotland","270","260","87830","83230"
"In post","2022","Declared non-disabled","SCS","South East (England)","130","130","90970","87500"
"In post","2022","Declared non-disabled","SCS","South West (England)","250","240","95300","89010"
"In post","2022","Declared non-disabled","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Wales","260","250","85720","78460"
"In post","2022","Declared non-disabled","SCS","West Midlands (England)","150","150","94370","83870"
"In post","2022","Declared non-disabled","SCS","Yorkshire and The Humber","190","180","85110","77800"
"In post","2022","Declared non-disabled","SEO/HEO","East Midlands (England)","3690","3510","36650","34290"
"In post","2022","Declared non-disabled","SEO/HEO","East of England","3540","3380","36900","35900"
"In post","2022","Declared non-disabled","SEO/HEO","London","21970","21460","39110","38540"
"In post","2022","Declared non-disabled","SEO/HEO","North East (England)","5160","4920","35730","33840"
"In post","2022","Declared non-disabled","SEO/HEO","North West (England)","10200","9760","35780","33840"
"In post","2022","Declared non-disabled","SEO/HEO","Northern Ireland","750","730","35680","33370"
"In post","2022","Declared non-disabled","SEO/HEO","Overseas","990","990","38290","34770"
"In post","2022","Declared non-disabled","SEO/HEO","Scotland","8530","8200","38500","36130"
"In post","2022","Declared non-disabled","SEO/HEO","South East (England)","7320","7020","36990","36040"
"In post","2022","Declared non-disabled","SEO/HEO","South West (England)","12700","12150","36250","35900"
"In post","2022","Declared non-disabled","SEO/HEO","Unknown","240","230","36830","36250"
"In post","2022","Declared non-disabled","SEO/HEO","Wales","7280","6940","37830","38160"
"In post","2022","Declared non-disabled","SEO/HEO","West Midlands (England)","5280","5070","36280","34530"
"In post","2022","Declared non-disabled","SEO/HEO","Yorkshire and The Humber","6770","6430","35720","34290"
"In post","2022","Declared non-disabled","Unknown","East Midlands (England)","900","830","29700","28200"
"In post","2022","Declared non-disabled","Unknown","East of England","1040","970","29630","28200"
"In post","2022","Declared non-disabled","Unknown","London","1500","1440","34990","34100"
"In post","2022","Declared non-disabled","Unknown","North East (England)","770","720","29610","28200"
"In post","2022","Declared non-disabled","Unknown","North West (England)","1970","1850","30850","28200"
"In post","2022","Declared non-disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Scotland","70","70","39600","39490"
"In post","2022","Declared non-disabled","Unknown","South East (England)","1320","1210","30440","28200"
"In post","2022","Declared non-disabled","Unknown","South West (England)","2140","2020","36010","32690"
"In post","2022","Declared non-disabled","Unknown","Unknown","80","70","29730","27370"
"In post","2022","Declared non-disabled","Unknown","Wales","910","860","30000","28200"
"In post","2022","Declared non-disabled","Unknown","West Midlands (England)","1330","1230","29800","28200"
"In post","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","1290","1190","30130","28200"
"In post","2022","Undeclared","AA/AO","East Midlands (England)","560","510","23980","21260"
"In post","2022","Undeclared","AA/AO","East of England","580","520","25870","23960"
