"Status","Year","Age","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Legal","70","70","32340","30450"
"New entrant CS","2022","20-29","Ministry of Justice","Operational Delivery","6070","6000","23820","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Policy","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Psychology","130","130","26070","27700"
"New entrant CS","2022","20-29","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Operational Delivery","120","120","31850","32260"
"New entrant CS","2022","20-29","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Other","110","110","26840","25750"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Legal","50","50","35190","41750"
"New entrant CS","2022","20-29","Scottish Government","Operational Delivery","460","450","22220","21640"
"New entrant CS","2022","20-29","Scottish Government","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Unknown","1050","1030","27450","27230"
"New entrant CS","2022","20-29","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Digital, Data and Technology","50","50","27380","23880"
"New entrant CS","2022","20-29","UK Statistics Authority","Economics","50","50","23920","19860"
"New entrant CS","2022","20-29","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Operational Delivery","150","140","22980","19860"
"New entrant CS","2022","20-29","UK Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Social Research","90","90","31490","30710"
"New entrant CS","2022","20-29","UK Statistics Authority","Statistics","60","60","29890","30710"
"New entrant CS","2022","20-29","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
