"Status","Year","Region_ITL3","Sex","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Wandsworth","Male","AA/AO","320","310","30920","31850"
"In post","2022","Wandsworth","Male","EO","100","90","33690","31530"
"In post","2022","Wandsworth","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Male","SEO/HEO","50","40","[c]","[c]"
"In post","2022","Wandsworth","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Female","AA/AO","420","360","22520","21260"
"In post","2022","Warrington","Female","EO","500","480","30260","30480"
"In post","2022","Warrington","Female","G6/G7","90","90","56400","55740"
"In post","2022","Warrington","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Female","SEO/HEO","360","340","38410","36970"
"In post","2022","Warrington","Female","Unknown","60","50","29630","29540"
"In post","2022","Warrington","Male","AA/AO","310","290","25500","24730"
"In post","2022","Warrington","Male","EO","400","390","32000","32770"
"In post","2022","Warrington","Male","G6/G7","100","90","57330","54860"
"In post","2022","Warrington","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Male","SEO/HEO","400","390","40900","40210"
"In post","2022","Warrington","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Female","AA/AO","260","210","21000","21260"
"In post","2022","Warwickshire CC","Female","EO","250","220","26700","27570"
"In post","2022","Warwickshire CC","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Female","SEO/HEO","140","130","36830","34860"
"In post","2022","Warwickshire CC","Female","Unknown","120","110","27960","25560"
"In post","2022","Warwickshire CC","Male","AA/AO","170","160","21730","21260"
"In post","2022","Warwickshire CC","Male","EO","210","200","25320","26750"
"In post","2022","Warwickshire CC","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Male","SEO/HEO","120","110","35690","34190"
"In post","2022","Warwickshire CC","Male","Unknown","40","40","[c]","[c]"
"In post","2022","West Cumbria","Female","AA/AO","380","320","21750","21300"
"In post","2022","West Cumbria","Female","EO","190","170","26580","26350"
"In post","2022","West Cumbria","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","Female","SEO/HEO","80","80","33440","31990"
"In post","2022","West Cumbria","Female","Unknown","90","80","33380","31500"
"In post","2022","West Cumbria","Male","AA/AO","230","220","23870","21300"
"In post","2022","West Cumbria","Male","EO","90","90","28130","27380"
"In post","2022","West Cumbria","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","Male","SEO/HEO","70","70","36340","35900"
"In post","2022","West Cumbria","Male","Unknown","130","130","43640","41920"
"In post","2022","West Essex","Female","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","Female","EO","190","160","28010","27370"
"In post","2022","West Essex","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","Female","SEO/HEO","90","80","35180","33900"
"In post","2022","West Essex","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","Male","AA/AO","50","40","[c]","[c]"
"In post","2022","West Essex","Male","EO","200","170","28330","27370"
"In post","2022","West Essex","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","Male","SEO/HEO","70","70","33680","30980"
"In post","2022","West Essex","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","Female","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","Female","EO","40","40","[c]","[c]"
"In post","2022","West Kent","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","Female","SEO/HEO","30","30","[c]","[c]"
"In post","2022","West Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","Male","AA/AO","30","30","[c]","[c]"
"In post","2022","West Kent","Male","EO","50","50","29530","29290"
"In post","2022","West Kent","Male","G6/G7","60","50","51960","47920"
"In post","2022","West Kent","Male","SEO/HEO","70","60","37380","38070"
"In post","2022","West Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","Female","AA/AO","90","80","22580","21920"
"In post","2022","West Lothian","Female","EO","90","80","27890","27570"
"In post","2022","West Lothian","Female","G6/G7","40","40","[c]","[c]"
"In post","2022","West Lothian","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","Female","SEO/HEO","50","40","[c]","[c]"
"In post","2022","West Lothian","Male","AA/AO","50","50","24320","23630"
"In post","2022","West Lothian","Male","EO","60","60","29230","27570"
"In post","2022","West Lothian","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","Male","SEO/HEO","40","40","[c]","[c]"
"In post","2022","West Northamptonshire","Female","AA/AO","290","250","22100","20970"
"In post","2022","West Northamptonshire","Female","EO","170","150","27160","27570"
"In post","2022","West Northamptonshire","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","Female","SEO/HEO","70","70","37210","36050"
"In post","2022","West Northamptonshire","Female","Unknown","140","130","29970","28200"
"In post","2022","West Northamptonshire","Male","AA/AO","180","180","24350","23140"
"In post","2022","West Northamptonshire","Male","EO","140","140","28060","27570"
"In post","2022","West Northamptonshire","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","Male","SEO/HEO","60","50","37300","36050"
"In post","2022","West Northamptonshire","Male","Unknown","40","30","[c]","[c]"
"In post","2022","West Surrey","Female","AA/AO","420","390","24470","24370"
"In post","2022","West Surrey","Female","EO","340","310","29110","29120"
"In post","2022","West Surrey","Female","G6/G7","130","120","59170","54750"
"In post","2022","West Surrey","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Surrey","Female","SEO/HEO","330","310","37360","37460"
"In post","2022","West Surrey","Female","Unknown","140","120","30210","30210"
"In post","2022","West Surrey","Male","AA/AO","330","320","25990","24370"
"In post","2022","West Surrey","Male","EO","200","190","29350","29290"
"In post","2022","West Surrey","Male","G6/G7","120","120","60630","58420"
"In post","2022","West Surrey","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Surrey","Male","SEO/HEO","230","230","38200","38160"
"In post","2022","West Surrey","Male","Unknown","30","30","[c]","[c]"
"In post","2022","West Sussex (North East)","Female","AA/AO","80","70","22670","22610"
"In post","2022","West Sussex (North East)","Female","EO","380","330","27830","27570"
"In post","2022","West Sussex (North East)","Female","G6/G7","30","30","[c]","[c]"
"In post","2022","West Sussex (North East)","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","Female","SEO/HEO","120","110","36600","35030"
"In post","2022","West Sussex (North East)","Female","Unknown","50","50","29200","28200"
"In post","2022","West Sussex (North East)","Male","AA/AO","40","30","[c]","[c]"
"In post","2022","West Sussex (North East)","Male","EO","430","380","28420","27320"
"In post","2022","West Sussex (North East)","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","Male","SEO/HEO","130","120","36980","35030"
"In post","2022","West Sussex (North East)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","Female","AA/AO","200","170","21540","21260"
"In post","2022","West Sussex (South West)","Female","EO","280","240","27570","27570"
"In post","2022","West Sussex (South West)","Female","G6/G7","60","50","57090","55210"
"In post","2022","West Sussex (South West)","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","Female","SEO/HEO","160","150","36420","33980"
"In post","2022","West Sussex (South West)","Female","Unknown","70","60","30390","28760"
"In post","2022","West Sussex (South West)","Male","AA/AO","160","150","23090","22080"
"In post","2022","West Sussex (South West)","Male","EO","160","150","27840","27570"
"In post","2022","West Sussex (South West)","Male","G6/G7","70","70","58750","55210"
"In post","2022","West Sussex (South West)","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","Male","SEO/HEO","180","170","37730","38160"
"In post","2022","West Sussex (South West)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Westminster","Female","AA/AO","1230","1130","24520","24310"
"In post","2022","Westminster","Female","EO","3850","3720","29050","28650"
"In post","2022","Westminster","Female","G6/G7","11690","11120","59310","57430"
"In post","2022","Westminster","Female","SCS","1790","1700","86440","78500"
"In post","2022","Westminster","Female","SEO/HEO","12000","11700","37840","37760"
"In post","2022","Westminster","Female","Unknown","60","60","42690","41060"
"In post","2022","Westminster","Male","AA/AO","1020","1000","24880","24310"
"In post","2022","Westminster","Male","EO","2350","2320","29140","28700"
"In post","2022","Westminster","Male","G6/G7","10650","10510","60290","58430"
"In post","2022","Westminster","Male","SCS","1900","1880","92730","82690"
"In post","2022","Westminster","Male","SEO/HEO","10220","10150","38390","38160"
"In post","2022","Westminster","Male","Unknown","50","40","[c]","[c]"
"In post","2022","Westminster","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Westminster","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","Female","AA/AO","660","620","21600","21170"
"In post","2022","Wiltshire","Female","EO","700","650","26520","26670"
"In post","2022","Wiltshire","Female","G6/G7","670","630","55100","53320"
"In post","2022","Wiltshire","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","Female","SEO/HEO","1580","1490","35450","34500"
"In post","2022","Wiltshire","Female","Unknown","80","70","31140","28760"
"In post","2022","Wiltshire","Male","AA/AO","550","540","23710","21260"
"In post","2022","Wiltshire","Male","EO","500","490","27510","26670"
"In post","2022","Wiltshire","Male","G6/G7","1060","1040","55560","54540"
"In post","2022","Wiltshire","Male","SCS","30","30","[c]","[c]"
"In post","2022","Wiltshire","Male","SEO/HEO","1770","1740","36230","38070"
"In post","2022","Wiltshire","Male","Unknown","40","40","[c]","[c]"
"In post","2022","Wirral","Female","AA/AO","690","570","21280","21260"
"In post","2022","Wirral","Female","EO","520","440","27340","27570"
"In post","2022","Wirral","Female","G6/G7","50","40","[c]","[c]"
"In post","2022","Wirral","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","Female","SEO/HEO","200","180","35170","33840"
"In post","2022","Wirral","Female","Unknown","100","100","28150","25610"
"In post","2022","Wirral","Male","AA/AO","330","310","21450","21260"
"In post","2022","Wirral","Male","EO","230","210","27390","27570"
"In post","2022","Wirral","Male","G6/G7","30","30","[c]","[c]"
"In post","2022","Wirral","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","Male","SEO/HEO","120","110","36580","33990"
"In post","2022","Wirral","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Female","AA/AO","260","210","20820","20970"
"In post","2022","Wolverhampton","Female","EO","270","240","27020","27570"
"In post","2022","Wolverhampton","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Female","SEO/HEO","90","90","33190","31990"
"In post","2022","Wolverhampton","Female","Unknown","120","110","28100","26310"
"In post","2022","Wolverhampton","Male","AA/AO","100","100","20920","21260"
"In post","2022","Wolverhampton","Male","EO","140","140","27360","27570"
"In post","2022","Wolverhampton","Male","G6/G7","40","30","[c]","[c]"
"In post","2022","Wolverhampton","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Male","SEO/HEO","70","60","33490","31990"
"In post","2022","Wolverhampton","Male","Unknown","40","40","[c]","[c]"
"In post","2022","Worcestershire CC","Female","AA/AO","570","510","22760","21300"
"In post","2022","Worcestershire CC","Female","EO","290","260","27240","27570"
"In post","2022","Worcestershire CC","Female","G6/G7","60","60","57920","54600"
"In post","2022","Worcestershire CC","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Female","SEO/HEO","230","220","36180","35900"
"In post","2022","Worcestershire CC","Female","Unknown","150","140","30300","28200"
"In post","2022","Worcestershire CC","Male","AA/AO","530","520","25190","24260"
"In post","2022","Worcestershire CC","Male","EO","250","240","28940","27570"
"In post","2022","Worcestershire CC","Male","G6/G7","60","60","58580","54840"
"In post","2022","Worcestershire CC","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Male","SEO/HEO","180","170","37790","36720"
"In post","2022","Worcestershire CC","Male","Unknown","60","50","29830","28200"
"In post","2022","York","Female","AA/AO","310","270","21870","21300"
"In post","2022","York","Female","EO","320","300","26250","26370"
"In post","2022","York","Female","G6/G7","220","210","54780","51470"
"In post","2022","York","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2022","York","Female","SEO/HEO","520","490","35020","34610"
"In post","2022","York","Female","Unknown","100","90","30090","28200"
"In post","2022","York","Male","AA/AO","230","230","21900","21300"
"In post","2022","York","Male","EO","210","210","26580","26370"
"In post","2022","York","Male","G6/G7","230","230","55050","52100"
"In post","2022","York","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2022","York","Male","SEO/HEO","450","440","35020","34880"
"In post","2022","York","Male","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Female","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Female","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Female","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Female","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Male","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Male","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Male","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Male","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Male","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Female","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Female","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Female","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Female","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Male","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Male","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Male","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Male","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Female","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Female","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Male","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Male","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Female","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Female","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Female","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Male","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Male","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Male","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Female","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Male","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Female","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Female","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Male","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Male","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Female","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Female","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Female","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Female","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Female","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Barnet","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Male","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Male","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Male","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Male","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Female","AA/AO","60","50","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Female","EO","40","30","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Female","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Male","AA/AO","60","60","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Male","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Male","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","EO","50","50","22330","22460"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","SEO/HEO","70","70","34200","33190"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","EO","70","60","22960","21660"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","G6/G7","40","30","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","SEO/HEO","160","150","37790","39510"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Female","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Female","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Female","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Male","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Bedford","Male","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Male","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Female","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Belfast","Female","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Female","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Male","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Male","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Male","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Female","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Female","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Male","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Male","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","AA/AO","130","110","20190","19930"
"Leaver CS","2021","Birmingham","Female","EO","60","50","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Female","SEO/HEO","70","60","38440","38530"
"Leaver CS","2021","Birmingham","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","AA/AO","80","70","20400","20200"
"Leaver CS","2021","Birmingham","Male","EO","40","40","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","G6/G7","40","30","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","SEO/HEO","60","50","[c]","[c]"
"Leaver CS","2021","Birmingham","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Female","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Female","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Male","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Male","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Female","AA/AO","100","80","20710","21010"
"Leaver CS","2021","Blackpool","Female","EO","50","40","[c]","[c]"
"Leaver CS","2021","Blackpool","Female","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Female","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Male","AA/AO","60","60","20860","21010"
"Leaver CS","2021","Blackpool","Male","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Male","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Male","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Female","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Female","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Female","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Female","SEO/HEO","[c]","[c]","[c]","[c]"
