"Status","Year","Region_ITL3","Responsibility_level","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Devon CC","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon CC","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon CC","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon CC","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","AA/AO","50-59","30","20","[c]","[c]"
"Leaver CS","2021","Dudley","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","AA/AO","20-29","60","50","[c]","[c]"
"Leaver CS","2021","Durham CC","AA/AO","30-39","30","30","[c]","[c]"
"Leaver CS","2021","Durham CC","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","AA/AO","50-59","30","30","[c]","[c]"
"Leaver CS","2021","Durham CC","AA/AO","60-64","30","20","[c]","[c]"
"Leaver CS","2021","Durham CC","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lothian and Midlothian","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lothian and Midlothian","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lothian and Midlothian","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","AA/AO","20-29","40","40","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","G6/G7","50-59","[c]","[c]","[c]","[c]"
