"Status","Year","Organisation","Disability","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Government Property Agency","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared non-disabled","North West (England)","90","90","30190","26370"
"New entrant CS","2022","Health and Safety Executive","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared non-disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Declared non-disabled","Yorkshire and The Humber","60","60","29150","26370"
"New entrant CS","2022","Health and Safety Executive","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared disabled","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared non-disabled","East Midlands (England)","100","100","21610","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared non-disabled","East of England","40","40","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared non-disabled","London","180","180","29020","28310"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared non-disabled","North West (England)","150","140","23690","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared non-disabled","South East (England)","50","50","25550","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared non-disabled","South West (England)","70","60","22380","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared non-disabled","Wales","60","60","22150","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared non-disabled","West Midlands (England)","130","130","23420","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","East Midlands (England)","100","100","21830","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","East of England","40","40","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","London","220","220","28590","23720"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","North West (England)","100","90","22180","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","South East (England)","50","40","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","South West (England)","70","70","21190","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","Wales","60","60","21640","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","West Midlands (England)","130","130","22500","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","South West (England)","50","50","25810","22600"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","North West (England)","50","40","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","South West (England)","70","70","26870","25460"
"New entrant CS","2022","HM Land Registry","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Declared disabled","East Midlands (England)","140","130","27420","26010"
"New entrant CS","2022","HM Prison and Probation Service","Declared disabled","East of England","140","130","26520","24800"
"New entrant CS","2022","HM Prison and Probation Service","Declared disabled","London","200","190","33970","30520"
"New entrant CS","2022","HM Prison and Probation Service","Declared disabled","North East (England)","80","80","28080","28200"
"New entrant CS","2022","HM Prison and Probation Service","Declared disabled","North West (England)","200","190","28120","24850"
"New entrant CS","2022","HM Prison and Probation Service","Declared disabled","South East (England)","190","180","28520","27010"
"New entrant CS","2022","HM Prison and Probation Service","Declared disabled","South West (England)","140","130","27540","24170"
"New entrant CS","2022","HM Prison and Probation Service","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Declared disabled","Wales","60","60","25810","23170"
"New entrant CS","2022","HM Prison and Probation Service","Declared disabled","West Midlands (England)","170","160","28190","24980"
"New entrant CS","2022","HM Prison and Probation Service","Declared disabled","Yorkshire and The Humber","150","140","28470","26310"
"New entrant CS","2022","HM Prison and Probation Service","Declared non-disabled","East Midlands (England)","730","710","24950","23140"
"New entrant CS","2022","HM Prison and Probation Service","Declared non-disabled","East of England","900","870","26230","24620"
"New entrant CS","2022","HM Prison and Probation Service","Declared non-disabled","London","880","850","32640","30520"
"New entrant CS","2022","HM Prison and Probation Service","Declared non-disabled","North East (England)","490","480","25960","23170"
"New entrant CS","2022","HM Prison and Probation Service","Declared non-disabled","North West (England)","920","880","26080","23170"
"New entrant CS","2022","HM Prison and Probation Service","Declared non-disabled","South East (England)","1180","1150","27310","26140"
"New entrant CS","2022","HM Prison and Probation Service","Declared non-disabled","South West (England)","650","610","25760","24090"
"New entrant CS","2022","HM Prison and Probation Service","Declared non-disabled","Unknown","70","60","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Declared non-disabled","Wales","380","370","24710","23170"
"New entrant CS","2022","HM Prison and Probation Service","Declared non-disabled","West Midlands (England)","750","710","25760","23170"
"New entrant CS","2022","HM Prison and Probation Service","Declared non-disabled","Yorkshire and The Humber","820","790","25840","23170"
"New entrant CS","2022","HM Prison and Probation Service","Undeclared","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Undeclared","East of England","40","30","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Undeclared","London","70","70","34590","30520"
"New entrant CS","2022","HM Prison and Probation Service","Undeclared","North East (England)","40","30","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Undeclared","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Undeclared","South East (England)","50","50","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Undeclared","West Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","East Midlands (England)","390","360","26360","24780"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","East of England","540","500","26090","24800"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","London","720","690","30740","30490"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","North East (England)","240","230","26070","23170"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","North West (England)","880","820","25810","24430"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","South East (England)","790","730","26920","26310"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","South West (England)","440","410","25640","23170"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Unknown","190","160","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Wales","240","230","25330","23170"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","West Midlands (England)","490","440","25620","23170"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Yorkshire and The Humber","660","620","25280","23170"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared disabled","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared disabled","London","40","40","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared disabled","North East (England)","50","50","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared disabled","North West (England)","90","90","24990","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared disabled","Scotland","60","50","26770","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared disabled","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared non-disabled","East Midlands (England)","300","290","27620","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared non-disabled","London","410","400","37030","37610"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared non-disabled","North East (England)","570","550","25880","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared non-disabled","North West (England)","1160","1130","25770","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared non-disabled","Northern Ireland","220","210","28220","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared non-disabled","Scotland","540","530","25830","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared non-disabled","South East (England)","60","50","29110","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared non-disabled","South West (England)","70","70","33510","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared non-disabled","Wales","290","280","25960","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared non-disabled","West Midlands (England)","390","380","27480","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Declared non-disabled","Yorkshire and The Humber","400","390","26210","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","East Midlands (England)","200","200","25880","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","East of England","30","30","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","London","240","240","35670","31040"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","North East (England)","380","360","25390","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","North West (England)","760","730","25630","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Northern Ireland","190","190","24870","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Scotland","300","290","24510","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Wales","160","160","25020","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands (England)","330","320","25900","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","370","350","25480","21250"
"New entrant CS","2022","HM Treasury (excl. agencies)","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Declared non-disabled","London","150","150","32530","28500"
"New entrant CS","2022","HM Treasury (excl. agencies)","Declared non-disabled","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Undeclared","London","40","40","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Undeclared","Scotland","[c]","[c]","[c]","[c]"
