"Status","Year","Ethnicity","Parent_department","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","The National Archives","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Supreme Court","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","UK Supreme Court","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","United Kingdom Statistics Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","United Kingdom Statistics Authority","Declared non-disabled","80","70","33520","26570"
"Leaver CS","2021","White","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","United Kingdom Statistics Authority","Unknown","70","60","26140","19520"
"Leaver CS","2021","White","Wales Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Welsh Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Welsh Government","Declared non-disabled","110","100","43900","37410"
"Leaver CS","2021","White","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chancellor's other departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Charity Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Declared disabled","70","60","27660","27570"
"Leaver CS","2022","Asian","Department for Work and Pensions","Declared non-disabled","490","450","27960","27570"
"Leaver CS","2022","Asian","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Declared non-disabled","190","170","41610","33220"
"Leaver CS","2022","Asian","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Department of Health and Social Care","Unknown","90","80","42690","32960"
"Leaver CS","2022","Asian","Estyn","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Estyn","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","Declared non-disabled","220","200","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Revenue and Customs","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Home Office","Declared non-disabled","140","120","30900","28650"
"Leaver CS","2022","Asian","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Declared non-disabled","90","80","32360","29670"
"Leaver CS","2022","Asian","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Declared non-disabled","260","240","27360","23720"
"Leaver CS","2022","Asian","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northern Ireland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Qualifications and Examinations Regulation","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Qualifications and Examinations Regulation","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of Rail and Road","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Office of the Secretary of State for Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","The National Archives","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","The National Archives","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Supreme Court","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","UK Supreme Court","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Water Services Regulation Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Water Services Regulation Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Welsh Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Welsh Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Charity Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Competition and Markets Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Competition and Markets Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions","Declared disabled","50","50","29270","27570"
"Leaver CS","2022","Black","Department for Work and Pensions","Declared non-disabled","340","330","28850","31060"
"Leaver CS","2022","Black","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care","Declared non-disabled","150","140","35940","32330"
"Leaver CS","2022","Black","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Department of Health and Social Care","Unknown","50","30","[c]","[c]"
"Leaver CS","2022","Black","Estyn","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Estyn","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Foreign, Commonwealth and Development Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Declared non-disabled","60","60","32870","28680"
"Leaver CS","2022","Black","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Declared non-disabled","60","60","32470","31780"
"Leaver CS","2022","Black","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice","Declared non-disabled","250","240","27580","23720"
"Leaver CS","2022","Black","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northern Ireland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Work and Pensions","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Work and Pensions","Declared non-disabled","180","170","27150","27570"
"Leaver CS","2022","Mixed","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
