"Status","Year","Region_ITL3","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Na h-Eileanan Siar","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Yorkshire and The Humber","No function","70","60","28540","26130"
"New entrant CS","2022","North and North East Lincolnshire","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","No function","70","60","24810","24710"
"New entrant CS","2022","North and West Norfolk","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","No function","80","80","28580","26130"
"New entrant CS","2022","North Hampshire","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Scotland","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Scotland","Finance","30","30","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","Scotland","No function","160","150","23290","21640"
"New entrant CS","2022","North Lanarkshire","Scotland","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","East Midlands (England)","Debt","60","60","21260","21260"
"New entrant CS","2022","North Northamptonshire","East Midlands (England)","No function","50","50","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","East Midlands (England)","No function","170","160","25590","24800"
"New entrant CS","2022","North Nottinghamshire","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Yorkshire and The Humber","No function","70","60","31240","26310"
"New entrant CS","2022","North Yorkshire CC","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Yorkshire and The Humber","Unknown","60","50","30640","24880"
"New entrant CS","2022","Northumberland","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","North East (England)","No function","60","50","28510","27570"
"New entrant CS","2022","Northumberland","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","East of England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","East of England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","East of England","No function","380","370","24560","23140"
"New entrant CS","2022","Norwich and East Norfolk","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","East Midlands (England)","Communications","220","220","26590","26590"
"New entrant CS","2022","Nottingham","East Midlands (England)","Counter Fraud","50","50","30080","26590"
"New entrant CS","2022","Nottingham","East Midlands (England)","Debt","50","40","[c]","[c]"
"New entrant CS","2022","Nottingham","East Midlands (England)","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2022","Nottingham","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","East Midlands (England)","Grants Management","40","40","[c]","[c]"
"New entrant CS","2022","Nottingham","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","East Midlands (England)","Legal","50","50","30980","25480"
"New entrant CS","2022","Nottingham","East Midlands (England)","No function","770","740","26500","24570"
"New entrant CS","2022","Nottingham","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","East Midlands (England)","Property","30","30","[c]","[c]"
"New entrant CS","2022","Nottingham","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Orkney Islands","Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Orkney Islands","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","South East (England)","No function","290","270","28930","27570"
"New entrant CS","2022","Oxfordshire CC","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","South East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","South East (England)","Unknown","70","60","27870","26350"
"New entrant CS","2022","Perth and Kinross, and Stirling","Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Scotland","No function","90","90","23340","21640"
"New entrant CS","2022","Perth and Kinross, and Stirling","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","East of England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","East of England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","East of England","No function","120","110","28550","27130"
"New entrant CS","2022","Peterborough","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","South West (England)","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2022","Plymouth","South West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","South West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","South West (England)","No function","110","100","26610","23170"
"New entrant CS","2022","Plymouth","South West (England)","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Plymouth","South West (England)","Property","90","90","23060","21750"
"New entrant CS","2022","Plymouth","South West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","South East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","South East (England)","No function","110","110","25100","23170"
"New entrant CS","2022","Portsmouth","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","South East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","South East (England)","Unknown","80","70","32400","24880"
"New entrant CS","2022","Powys","Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Counter Fraud","80","80","25850","25110"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","London","No function","160","150","32070","31060"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","West Midlands (England)","No function","90","90","27030","27570"
"New entrant CS","2022","Sandwell","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Scotland","Unknown","60","60","25620","24400"
"New entrant CS","2022","Sefton","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","North West (England)","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","Sefton","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","North West (England)","Human Resources","30","30","[c]","[c]"
"New entrant CS","2022","Sefton","North West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","North West (England)","No function","380","370","26290","24800"
"New entrant CS","2022","Sefton","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","North West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","North West (England)","Unknown","160","160","23000","24880"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Commercial","30","30","[c]","[c]"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Digital, Data & Technology","50","50","38920","36050"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Finance","40","40","[c]","[c]"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","No function","370","350","28200","26550"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Unknown","230","220","30100","24880"
"New entrant CS","2022","Shetland Islands","Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","West Midlands (England)","No function","80","70","28260","24920"
"New entrant CS","2022","Shropshire","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","West Midlands (England)","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Solihull","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","West Midlands (England)","No function","70","70","27650","27570"
"New entrant CS","2022","Solihull","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","West Midlands (England)","Unknown","80","80","25870","24880"
"New entrant CS","2022","Somerset CC","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","South West (England)","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","South West (England)","No function","200","190","27620","23170"
"New entrant CS","2022","Somerset CC","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","South West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","South West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","East Midlands (England)","No function","110","100","26360","23140"
"New entrant CS","2022","South and West Derbyshire","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Scotland","No function","50","50","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","South East (England)","Analysis","90","90","31460","30710"
"New entrant CS","2022","South Hampshire","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","South East (England)","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2022","South Hampshire","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","South East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","South East (England)","No function","360","280","24180","19860"
"New entrant CS","2022","South Hampshire","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","South East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","South East (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Scotland","Debt","80","80","21250","21250"
"New entrant CS","2022","South Lanarkshire","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Scotland","No function","200","190","23360","21250"
"New entrant CS","2022","South Lanarkshire","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Scotland","Unknown","60","60","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","East Midlands (England)","No function","100","100","27020","23140"
"New entrant CS","2022","South Nottinghamshire","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Nottinghamshire","East Midlands (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","South Teesside","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Teesside","North East (England)","No function","90","90","27140","27570"
"New entrant CS","2022","South Teesside","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Wales","No function","110","110","24980","23170"
"New entrant CS","2022","South West Wales","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West Wales","Wales","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Southampton","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","South East (England)","No function","150","150","31050","26830"
"New entrant CS","2022","Southampton","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southampton","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","East of England","No function","100","90","28070","26130"
"New entrant CS","2022","Southend-on-Sea","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southend-on-Sea","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","West Midlands (England)","No function","490","470","24660","23140"
"New entrant CS","2022","Staffordshire CC","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Staffordshire CC","West Midlands (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Stoke-on-Trent","West Midlands (England)","No function","190","170","24730","20970"
"New entrant CS","2022","Stoke-on-Trent","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
