"Status","Year","Sex","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","York","Unknown","220","200","31030","26670"
"In post","2021","Female","York","White","1230","1140","36670","31710"
"In post","2021","Male","Aberdeen City and Aberdeenshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Aberdeen City and Aberdeenshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Aberdeen City and Aberdeenshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Aberdeen City and Aberdeenshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Aberdeen City and Aberdeenshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Aberdeen City and Aberdeenshire","Undeclared","50","50","[c]","[c]"
"In post","2021","Male","Aberdeen City and Aberdeenshire","Unknown","210","200","35630","32140"
"In post","2021","Male","Aberdeen City and Aberdeenshire","White","650","630","39430","33650"
"In post","2021","Male","Angus and Dundee City","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Angus and Dundee City","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Angus and Dundee City","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Angus and Dundee City","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Angus and Dundee City","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Angus and Dundee City","Unknown","140","130","23660","21010"
"In post","2021","Male","Angus and Dundee City","White","550","530","26410","21580"
"In post","2021","Male","Antrim and Newtownabbey","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Antrim and Newtownabbey","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Antrim and Newtownabbey","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Antrim and Newtownabbey","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Antrim and Newtownabbey","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Antrim and Newtownabbey","White","120","120","22920","20310"
"In post","2021","Male","Ards and North Down","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ards and North Down","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ards and North Down","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ards and North Down","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ards and North Down","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ards and North Down","White","150","150","24950","20310"
"In post","2021","Male","Armagh City, Banbridge and Craigavon","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Armagh City, Banbridge and Craigavon","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Armagh City, Banbridge and Craigavon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Armagh City, Banbridge and Craigavon","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Armagh City, Banbridge and Craigavon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Armagh City, Banbridge and Craigavon","White","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barking & Dagenham and Havering","Asian","60","60","31080","31060"
"In post","2021","Male","Barking & Dagenham and Havering","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barking & Dagenham and Havering","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barking & Dagenham and Havering","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barking & Dagenham and Havering","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barking & Dagenham and Havering","White","80","80","30890","31060"
"In post","2021","Male","Barnet","Asian","140","140","41070","38520"
"In post","2021","Male","Barnet","Black","70","70","36920","31060"
"In post","2021","Male","Barnet","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barnet","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barnet","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barnet","Undeclared","50","40","[c]","[c]"
"In post","2021","Male","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barnet","White","290","290","44270","40830"
"In post","2021","Male","Barnsley, Doncaster and Rotherham","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barnsley, Doncaster and Rotherham","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barnsley, Doncaster and Rotherham","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barnsley, Doncaster and Rotherham","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barnsley, Doncaster and Rotherham","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Barnsley, Doncaster and Rotherham","Undeclared","50","50","27350","27570"
"In post","2021","Male","Barnsley, Doncaster and Rotherham","Unknown","130","120","25920","26300"
"In post","2021","Male","Barnsley, Doncaster and Rotherham","White","940","890","29230","27570"
"In post","2021","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","220","220","37130","33900"
"In post","2021","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","150","150","35480","35630"
"In post","2021","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","110","110","36020","33300"
"In post","2021","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","580","570","41670","40550"
"In post","2021","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","560","560","35060","31650"
"In post","2021","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","White","6330","6210","40310","38760"
"In post","2021","Male","Bedford","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bedford","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bedford","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bedford","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bedford","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bedford","Unknown","60","60","29180","27850"
"In post","2021","Male","Bedford","White","260","250","32440","30400"
"In post","2021","Male","Belfast","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Belfast","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Belfast","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Belfast","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Belfast","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Belfast","Undeclared","40","40","[c]","[c]"
"In post","2021","Male","Belfast","Unknown","330","320","26320","24880"
"In post","2021","Male","Belfast","White","1000","960","29880","25560"
"In post","2021","Male","Berkshire","Asian","100","100","31220","29290"
"In post","2021","Male","Berkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Berkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Berkshire","Mixed","40","30","[c]","[c]"
"In post","2021","Male","Berkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Berkshire","Undeclared","110","100","36060","37240"
"In post","2021","Male","Berkshire","Unknown","260","250","34050","30170"
"In post","2021","Male","Berkshire","White","1040","1030","36610","35200"
"In post","2021","Male","Bexley and Greenwich","Asian","40","40","[c]","[c]"
"In post","2021","Male","Bexley and Greenwich","Black","120","110","31090","31060"
"In post","2021","Male","Bexley and Greenwich","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bexley and Greenwich","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bexley and Greenwich","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bexley and Greenwich","Undeclared","40","40","[c]","[c]"
"In post","2021","Male","Bexley and Greenwich","Unknown","140","140","31000","31590"
"In post","2021","Male","Bexley and Greenwich","White","470","450","34690","34750"
"In post","2021","Male","Birmingham","Asian","1100","1070","27520","25560"
"In post","2021","Male","Birmingham","Black","220","210","30500","27570"
"In post","2021","Male","Birmingham","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Birmingham","Mixed","70","70","29960","27570"
"In post","2021","Male","Birmingham","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Male","Birmingham","Undeclared","270","260","32140","27570"
"In post","2021","Male","Birmingham","Unknown","870","840","30070","25860"
"In post","2021","Male","Birmingham","White","2430","2350","35740","31810"
"In post","2021","Male","Blackburn with Darwen","Asian","70","60","26170","27570"
"In post","2021","Male","Blackburn with Darwen","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Blackburn with Darwen","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Blackburn with Darwen","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Blackburn with Darwen","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Blackburn with Darwen","White","100","90","27930","27570"
"In post","2021","Male","Blackpool","Asian","60","60","29820","27570"
"In post","2021","Male","Blackpool","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Blackpool","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Blackpool","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Blackpool","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Blackpool","Undeclared","90","90","31480","27570"
"In post","2021","Male","Blackpool","Unknown","180","180","29910","27570"
"In post","2021","Male","Blackpool","White","1560","1510","30250","27570"
"In post","2021","Male","Bournemouth and Poole","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bournemouth and Poole","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bournemouth and Poole","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bournemouth and Poole","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bournemouth and Poole","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bournemouth and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bournemouth and Poole","White","240","230","26610","27370"
"In post","2021","Male","Bradford","Asian","340","320","25420","24000"
"In post","2021","Male","Bradford","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bradford","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bradford","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bradford","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bradford","Undeclared","60","60","27210","27570"
"In post","2021","Male","Bradford","Unknown","250","240","25110","21010"
"In post","2021","Male","Bradford","White","550","520","30000","27570"
"In post","2021","Male","Breckland and South Norfolk","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Breckland and South Norfolk","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Breckland and South Norfolk","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Breckland and South Norfolk","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Breckland and South Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Breckland and South Norfolk","White","270","260","29620","27570"
"In post","2021","Male","Brent","Asian","40","40","[c]","[c]"
"In post","2021","Male","Brent","Black","40","30","[c]","[c]"
"In post","2021","Male","Brent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Brent","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Brent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Brent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Brent","Unknown","30","30","[c]","[c]"
"In post","2021","Male","Brent","White","70","70","36160","31060"
"In post","2021","Male","Bridgend and Neath Port Talbot","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bridgend and Neath Port Talbot","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bridgend and Neath Port Talbot","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bridgend and Neath Port Talbot","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bridgend and Neath Port Talbot","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bridgend and Neath Port Talbot","White","190","180","28710","27570"
"In post","2021","Male","Brighton and Hove","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Brighton and Hove","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Brighton and Hove","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Brighton and Hove","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Brighton and Hove","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Brighton and Hove","White","180","170","31030","27570"
"In post","2021","Male","Bristol, City of","Asian","70","60","32800","27570"
"In post","2021","Male","Bristol, City of","Black","60","50","31140","30600"
"In post","2021","Male","Bristol, City of","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bristol, City of","Mixed","50","50","[c]","[c]"
"In post","2021","Male","Bristol, City of","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bristol, City of","Undeclared","180","160","38470","32780"
"In post","2021","Male","Bristol, City of","Unknown","420","410","33870","30950"
"In post","2021","Male","Bristol, City of","White","2300","2210","38500","32120"
"In post","2021","Male","Bromley","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bromley","Black","30","30","[c]","[c]"
"In post","2021","Male","Bromley","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bromley","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bromley","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Bromley","White","70","60","29620","31060"
"In post","2021","Male","Buckinghamshire CC","Asian","40","40","[c]","[c]"
"In post","2021","Male","Buckinghamshire CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Buckinghamshire CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Buckinghamshire CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Buckinghamshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Buckinghamshire CC","Undeclared","40","40","[c]","[c]"
"In post","2021","Male","Buckinghamshire CC","Unknown","60","60","31800","29920"
"In post","2021","Male","Buckinghamshire CC","White","530","520","34020","32040"
"In post","2021","Male","Caithness and Sutherland and Ross and Cromarty","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Caithness and Sutherland and Ross and Cromarty","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Caithness and Sutherland and Ross and Cromarty","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Caithness and Sutherland and Ross and Cromarty","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Caithness and Sutherland and Ross and Cromarty","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Caithness and Sutherland and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Caithness and Sutherland and Ross and Cromarty","White","90","80","31720","29190"
"In post","2021","Male","Calderdale and Kirklees","Asian","60","60","27130","27570"
"In post","2021","Male","Calderdale and Kirklees","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Calderdale and Kirklees","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Calderdale and Kirklees","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Calderdale and Kirklees","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Calderdale and Kirklees","Unknown","40","40","[c]","[c]"
"In post","2021","Male","Calderdale and Kirklees","White","210","200","27610","27570"
"In post","2021","Male","Cambridgeshire CC","Asian","50","50","37600","31310"
"In post","2021","Male","Cambridgeshire CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cambridgeshire CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cambridgeshire CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cambridgeshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cambridgeshire CC","Undeclared","110","100","36400","33300"
"In post","2021","Male","Cambridgeshire CC","Unknown","170","170","29730","28400"
"In post","2021","Male","Cambridgeshire CC","White","1380","1330","35090","31900"
"In post","2021","Male","Camden and City of London","Asian","250","240","34260","29570"
"In post","2021","Male","Camden and City of London","Black","130","120","31000","29000"
"In post","2021","Male","Camden and City of London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Camden and City of London","Mixed","60","60","37180","32570"
"In post","2021","Male","Camden and City of London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Camden and City of London","Undeclared","140","140","40570","36160"
"In post","2021","Male","Camden and City of London","Unknown","300","300","35200","32230"
"In post","2021","Male","Camden and City of London","White","950","930","45670","38930"
"In post","2021","Male","Cardiff and Vale of Glamorgan","Asian","120","120","30160","25280"
"In post","2021","Male","Cardiff and Vale of Glamorgan","Black","50","50","[c]","[c]"
"In post","2021","Male","Cardiff and Vale of Glamorgan","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cardiff and Vale of Glamorgan","Mixed","70","70","32780","28850"
"In post","2021","Male","Cardiff and Vale of Glamorgan","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Male","Cardiff and Vale of Glamorgan","Undeclared","250","240","35220","31810"
"In post","2021","Male","Cardiff and Vale of Glamorgan","Unknown","820","800","27930","25560"
"In post","2021","Male","Cardiff and Vale of Glamorgan","White","4200","4070","34940","30000"
"In post","2021","Male","Causeway Coast and Glens","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Causeway Coast and Glens","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Causeway Coast and Glens","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Causeway Coast and Glens","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Causeway Coast and Glens","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Causeway Coast and Glens","White","60","60","20790","20310"
"In post","2021","Male","Central Bedfordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Bedfordshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Bedfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Bedfordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Bedfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Bedfordshire","White","200","190","31660","30680"
"In post","2021","Male","Central Hampshire","Asian","40","30","[c]","[c]"
"In post","2021","Male","Central Hampshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Hampshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Hampshire","Mixed","30","30","[c]","[c]"
"In post","2021","Male","Central Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Hampshire","Undeclared","220","220","40940","41550"
"In post","2021","Male","Central Hampshire","Unknown","180","180","37270","32360"
"In post","2021","Male","Central Hampshire","White","1810","1770","38390","37320"
"In post","2021","Male","Central Valleys","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Valleys","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Valleys","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Valleys","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Central Valleys","Undeclared","30","30","[c]","[c]"
"In post","2021","Male","Central Valleys","Unknown","40","40","[c]","[c]"
"In post","2021","Male","Central Valleys","White","490","470","37820","30210"
"In post","2021","Male","Cheshire East","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire East","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire East","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire East","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire East","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire East","Unknown","60","50","27310","25150"
"In post","2021","Male","Cheshire East","White","200","190","31160","27570"
"In post","2021","Male","Cheshire West and Chester","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire West and Chester","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire West and Chester","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire West and Chester","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire West and Chester","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cheshire West and Chester","White","140","140","25020","22430"
"In post","2021","Male","Chorley and West Lancashire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Chorley and West Lancashire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Chorley and West Lancashire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Chorley and West Lancashire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Chorley and West Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Chorley and West Lancashire","Unknown","120","110","28090","26300"
"In post","2021","Male","Chorley and West Lancashire","White","530","490","31040","31650"
"In post","2021","Male","City of Edinburgh","Asian","50","50","35540","31970"
"In post","2021","Male","City of Edinburgh","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","City of Edinburgh","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","City of Edinburgh","Mixed","40","40","[c]","[c]"
"In post","2021","Male","City of Edinburgh","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","City of Edinburgh","Undeclared","220","210","39800","34150"
"In post","2021","Male","City of Edinburgh","Unknown","1590","1550","33020","29350"
"In post","2021","Male","City of Edinburgh","White","4110","4010","39400","34530"
"In post","2021","Male","Clackmannanshire and Fife","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Clackmannanshire and Fife","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Clackmannanshire and Fife","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Clackmannanshire and Fife","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Clackmannanshire and Fife","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Clackmannanshire and Fife","Undeclared","50","50","33180","33650"
"In post","2021","Male","Clackmannanshire and Fife","Unknown","170","160","30130","30770"
"In post","2021","Male","Clackmannanshire and Fife","White","440","430","32580","33000"
"In post","2021","Male","Conwy and Denbighshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Conwy and Denbighshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Conwy and Denbighshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Conwy and Denbighshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Conwy and Denbighshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Conwy and Denbighshire","White","210","200","36520","32540"
"In post","2021","Male","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Undeclared","40","40","[c]","[c]"
"In post","2021","Male","Cornwall and Isles of Scilly","Unknown","80","80","27100","26350"
"In post","2021","Male","Cornwall and Isles of Scilly","White","590","570","26940","26670"
"In post","2021","Male","Coventry","Asian","170","170","33950","29730"
"In post","2021","Male","Coventry","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Coventry","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Coventry","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Coventry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Coventry","Undeclared","40","40","[c]","[c]"
"In post","2021","Male","Coventry","Unknown","100","100","37440","33470"
"In post","2021","Male","Coventry","White","590","580","40740","36780"
"In post","2021","Male","Croydon","Asian","610","600","35850","31130"
"In post","2021","Male","Croydon","Black","430","420","34240","30600"
"In post","2021","Male","Croydon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Croydon","Mixed","110","110","37040","35070"
"In post","2021","Male","Croydon","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Male","Croydon","Undeclared","270","260","41400","37380"
"In post","2021","Male","Croydon","Unknown","560","550","38730","35050"
"In post","2021","Male","Croydon","White","2230","2180","43160","38200"
"In post","2021","Male","Darlington","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Darlington","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Darlington","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Darlington","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Darlington","Other ethnicity","[c]","[c]","[c]","[c]"
