"Status","Year","Region_ITL1","Sexual_orientation","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Scotland","LGBO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","LGBO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Department for Work and Pensions (excl. agencies)","60","50","23540","21260"
"Leaver CS","2022","Scotland","Undeclared","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Ministry of Defence (excl. agencies)","50","50","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Department for Work and Pensions (excl. agencies)","190","150","23980","21260"
"Leaver CS","2022","Scotland","Unknown","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Forestry and Land Scotland","90","80","29460","27360"
"Leaver CS","2022","Scotland","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","HM Revenue and Customs (excl. agencies)","780","660","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Scottish Courts and Tribunals Service","140","110","28510","23780"
"Leaver CS","2022","Scotland","Unknown","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Scottish Government (excl. agencies)","210","190","37570","31540"
"Leaver CS","2022","Scotland","Unknown","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Scottish Prison Service","230","210","31020","27860"
"Leaver CS","2022","Scotland","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Animal and Plant Health Agency","50","50","32220","25010"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Defence Equipment and Support","30","30","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Defence Science and Technology Laboratory","60","50","37510","35360"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Department for Work and Pensions (excl. agencies)","540","480","27360","27570"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","FCDO Services","50","50","41090","33390"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","HM Courts and Tribunals Service","120","110","24210","20970"
"Leaver CS","2022","South East (England)","Heterosexual / straight","HM Prison and Probation Service","800","750","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Home Office","110","90","30260","27370"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Maritime and Coastguard Agency","70","70","38130","31470"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Ministry of Defence (excl. agencies)","620","590","29990","26670"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Public Health England","50","40","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","UK Statistics Authority","210","150","24410","20350"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Heterosexual / straight","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Department for Work and Pensions (excl. agencies)","60","60","26850","27570"
"Leaver CS","2022","South East (England)","LGBO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","HM Prison and Probation Service","80","80","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","LGBO","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Department for Work and Pensions (excl. agencies)","50","40","27910","27570"
"Leaver CS","2022","South East (England)","Undeclared","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","HM Prison and Probation Service","80","70","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Home Office","40","30","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Ministry of Defence (excl. agencies)","90","80","30420","26670"
"Leaver CS","2022","South East (England)","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Defence Science and Technology Laboratory","50","40","41190","47010"
"Leaver CS","2022","South East (England)","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Department for Work and Pensions (excl. agencies)","120","100","26300","27570"
"Leaver CS","2022","South East (England)","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","HM Courts and Tribunals Service","50","50","21870","20970"
"Leaver CS","2022","South East (England)","Unknown","HM Prison and Probation Service","340","310","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","HM Revenue and Customs (excl. agencies)","170","140","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Ministry of Defence (excl. agencies)","110","100","28590","25000"
"Leaver CS","2022","South East (England)","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","UK Statistics Authority","80","60","26900","22610"
"Leaver CS","2022","South East (England)","Unknown","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Defence Equipment and Support","480","450","36060","31950"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Defence Science and Technology Laboratory","90","90","35290","31470"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Department for Environment, Food and Rural Affairs (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Department for Work and Pensions (excl. agencies)","350","300","25670","27570"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","HM Courts and Tribunals Service","110","90","22150","20100"
"Leaver CS","2022","South West (England)","Heterosexual / straight","HM Land Registry","60","50","33160","33840"
"Leaver CS","2022","South West (England)","Heterosexual / straight","HM Prison and Probation Service","360","340","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Met Office","70","60","36610","36510"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Ministry of Defence (excl. agencies)","530","490","33270","33000"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Office of Rail and Road","[c]","[c]","[c]","[c]"
