"Status","Year","Parent_department","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","AA/AO","390","360","21160","21260"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","EO","100","80","27350","27570"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","G6/G7","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","SEO/HEO","70","60","36460","35410"
"Leaver CS","2022","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","EO","50","50","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warrington","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warwickshire CC","EO","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Lothian","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Northamptonshire","EO","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Sussex (North East)","EO","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","EO","50","50","27960","31060"
"Leaver CS","2022","Department for Work and Pensions","Westminster","G6/G7","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Westminster","SEO/HEO","60","60","39870","39000"
"Leaver CS","2022","Department for Work and Pensions","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wirral","AA/AO","90","70","21040","21260"
"Leaver CS","2022","Department for Work and Pensions","Wirral","EO","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Worcestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Worcestershire CC","EO","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Barnet","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Barnet","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Barnet","SEO/HEO","60","60","36660","34530"
"Leaver CS","2022","Department of Health and Social Care","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Birmingham","G6/G7","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Birmingham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Birmingham","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bristol, City of","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Cambridgeshire CC","G6/G7","40","40","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Cambridgeshire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Cambridgeshire CC","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Surrey","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heart of Essex","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Lambeth","AA/AO","50","40","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Lambeth","EO","80","80","25510","26880"
"Leaver CS","2022","Department of Health and Social Care","Lambeth","G6/G7","160","150","56960","54050"
"Leaver CS","2022","Department of Health and Social Care","Lambeth","SCS","50","40","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Lambeth","SEO/HEO","300","270","35680","36330"
"Leaver CS","2022","Department of Health and Social Care","Leeds","AA/AO","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Leeds","EO","110","80","25540","25080"
"Leaver CS","2022","Department of Health and Social Care","Leeds","G6/G7","70","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Leeds","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Leeds","SEO/HEO","140","90","35620","36330"
"Leaver CS","2022","Department of Health and Social Care","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Leicestershire CC and Rutland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Lewisham and Southwark","EO","30","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Lewisham and Southwark","G6/G7","90","90","58080","54290"
"Leaver CS","2022","Department of Health and Social Care","Lewisham and Southwark","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Lewisham and Southwark","SEO/HEO","60","60","38720","40070"
"Leaver CS","2022","Department of Health and Social Care","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Manchester","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Mid Kent","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Nottingham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Oxfordshire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South Hampshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Staffordshire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Suffolk CC","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Tower Hamlets","EO","40","40","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Tower Hamlets","G6/G7","50","50","59550","54470"
"Leaver CS","2022","Department of Health and Social Care","Tower Hamlets","SCS","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Tower Hamlets","SEO/HEO","80","80","37270","34820"
"Leaver CS","2022","Department of Health and Social Care","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Tyneside","G6/G7","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Tyneside","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Tyneside","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Westminster","EO","80","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Westminster","G6/G7","170","70","56970","53360"
"Leaver CS","2022","Department of Health and Social Care","Westminster","SCS","40","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Westminster","SEO/HEO","230","90","35030","32790"
"Leaver CS","2022","Department of Health and Social Care","Westminster","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Wiltshire","AA/AO","60","60","20000","19630"
"Leaver CS","2022","Department of Health and Social Care","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Wiltshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Wiltshire","SEO/HEO","50","40","34310","35070"
"Leaver CS","2022","Department of Health and Social Care","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","York","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Cardiff and Vale of Glamorgan","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Barnet","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Belfast","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Fermanagh and Omagh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Shropshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Westminster","AA/AO","[c]","[c]","[c]","[c]"
