"Status","Year","Parent_department","Sex","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Scottish Government","Male","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Crown Office and Procurator Fiscal Service","40","30","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Forestry and Land Scotland","80","70","30070","27360"
"Leaver CS","2022","Scottish Government","Male","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Scottish Courts and Tribunals Service","60","50","33620","27120"
"Leaver CS","2022","Scottish Government","Male","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Scottish Government (excl. agencies)","220","210","42220","36130"
"Leaver CS","2022","Scottish Government","Male","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Scottish Prison Service","250","220","32670","35000"
"Leaver CS","2022","Scottish Government","Male","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Female","The National Archives","40","40","[c]","[c]"
"Leaver CS","2022","The National Archives","Male","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Female","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Male","UK Export Finance","30","30","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Female","UK Statistics Authority","260","220","27460","23050"
"Leaver CS","2022","UK Statistics Authority","Male","UK Statistics Authority","310","270","28950","23630"
"Leaver CS","2022","UK Statistics Authority","Unknown","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Female","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Male","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Male","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Female","Welsh Government (excl. agencies)","130","110","41110","37410"
"Leaver CS","2022","Welsh Government","Female","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Male","Welsh Government (excl. agencies)","110","100","44550","37410"
"Leaver CS","2022","Welsh Government","Male","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","Crown Prosecution Service","40","40","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","Government Legal Department","60","50","45460","50570"
"Leaver Dept.","2021","Attorney General's Departments","Female","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","Government Legal Department","30","30","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Female","Cabinet Office (excl. agencies)","780","770","39070","32320"
"Leaver Dept.","2021","Cabinet Office","Male","Cabinet Office (excl. agencies)","610","610","40800","32910"
"Leaver Dept.","2021","Chancellor's other departments","Female","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Female","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Male","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Male","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Female","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Male","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Female","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Male","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","230","210","45850","40220"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","230","210","47170","40220"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Female","Department for Digital, Culture, Media and Sport","120","120","47670","49600"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Male","Department for Digital, Culture, Media and Sport","90","90","45880","49600"
"Leaver Dept.","2021","Department for Education","Female","Department for Education (excl. agencies)","130","130","44600","40780"
"Leaver Dept.","2021","Department for Education","Female","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Female","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Female","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Female","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","Department for Education (excl. agencies)","90","80","40690","36980"
"Leaver Dept.","2021","Department for Education","Male","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","250","240","41640","36970"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","170","170","41430","36710"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","Rural Payments Agency","30","30","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Female","Department for International Trade","130","130","43030","38480"
"Leaver Dept.","2021","Department for International Trade","Male","Department for International Trade","140","140","43620","38540"
"Leaver Dept.","2021","Department for Transport","Female","Department for Transport (excl. agencies)","90","90","46210","42470"
"Leaver Dept.","2021","Department for Transport","Female","Driver and Vehicle Licensing Agency","60","50","26280","21590"
"Leaver Dept.","2021","Department for Transport","Female","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Female","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Female","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","Department for Transport (excl. agencies)","110","110","44430","42460"
"Leaver Dept.","2021","Department for Transport","Male","Driver and Vehicle Licensing Agency","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Female","Department for Work and Pensions (excl. agencies)","800","750","29810","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Female","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Male","Department for Work and Pensions (excl. agencies)","550","550","30500","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Male","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Female","Department of Health and Social Care (excl. agencies)","100","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Female","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Female","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Male","Department of Health and Social Care (excl. agencies)","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Male","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Male","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Female","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Male","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Female","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Male","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Female","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Female","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Female","Foreign and Commonwealth Office (excl. agencies)","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Female","Foreign, Commonwealth and Development Office (excl. agencies)","120","40","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Female","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Male","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Male","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Male","Foreign and Commonwealth Office (excl. agencies)","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Male","Foreign, Commonwealth and Development Office (excl. agencies)","110","30","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Male","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Female","HM Revenue and Customs (excl. agencies)","870","830","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Female","Valuation Office Agency","40","30","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Male","HM Revenue and Customs (excl. agencies)","750","740","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Male","Valuation Office Agency","40","40","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Female","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Female","HM Treasury (excl. agencies)","60","60","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Female","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Female","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Male","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Male","HM Treasury (excl. agencies)","60","60","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Male","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Male","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Female","Home Office (incl. agencies)","640","600","36500","30820"
"Leaver Dept.","2021","Home Office","Male","Home Office (incl. agencies)","430","420","34640","28670"
"Leaver Dept.","2021","Ministry of Defence","Female","Defence Equipment and Support","160","150","33390","29650"
"Leaver Dept.","2021","Ministry of Defence","Female","Defence Science and Technology Laboratory","30","30","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Female","Ministry of Defence (excl. agencies)","220","210","37430","33300"
"Leaver Dept.","2021","Ministry of Defence","Female","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Female","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Female","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Male","Defence Equipment and Support","220","220","34420","32370"
"Leaver Dept.","2021","Ministry of Defence","Male","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Male","Ministry of Defence (excl. agencies)","180","170","42000","39510"
"Leaver Dept.","2021","Ministry of Defence","Male","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Male","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Male","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","190","190","42420","38820"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Female","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Female","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","160","160","39250","33210"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Male","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Male","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Female","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Female","HM Courts and Tribunals Service","260","240","25540","21300"
"Leaver Dept.","2021","Ministry of Justice","Female","HM Prison and Probation Service","230","220","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Female","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Female","Ministry of Justice (excl. agencies)","240","240","41220","36800"
"Leaver Dept.","2021","Ministry of Justice","Female","Office of the Public Guardian","40","40","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Male","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Male","HM Courts and Tribunals Service","120","120","27260","21620"
"Leaver Dept.","2021","Ministry of Justice","Male","HM Prison and Probation Service","160","160","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Male","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Male","Ministry of Justice (excl. agencies)","170","170","43710","39580"
"Leaver Dept.","2021","Ministry of Justice","Male","Office of the Public Guardian","50","50","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Male","National Crime Agency","40","40","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Female","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Male","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Female","Office for Standards in Education, Children's Services and Skills","30","30","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Male","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Female","Office of Gas and Electricity Markets","30","30","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Male","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Female","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Male","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Female","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Male","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Female","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Female","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Male","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Male","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Male","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Female","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Male","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Female","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Male","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","United Kingdom Statistics Authority","70","60","37430","32040"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","United Kingdom Statistics Authority","90","90","36770","36030"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Female","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Female","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Female","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Female","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Female","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Female","Crown Prosecution Service","70","70","33030","26970"
"Leaver Dept.","2022","Attorney General's Departments","Female","Government Legal Department","60","60","47750","51250"
"Leaver Dept.","2022","Attorney General's Departments","Female","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Female","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Male","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Male","Crown Prosecution Service","40","40","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Male","Government Legal Department","30","30","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Male","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Male","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Female","Cabinet Office (excl. agencies)","1010","1000","41850","34550"
"Leaver Dept.","2022","Cabinet Office","Female","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Female","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Male","Cabinet Office (excl. agencies)","810","810","42220","34550"
"Leaver Dept.","2022","Cabinet Office","Male","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Male","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Female","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Female","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Advisory, Conciliation and Arbitration Service","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","290","280","45020","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","The Insolvency Service","50","40","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Department for Business, Energy and Industrial Strategy (excl. agencies)","290","280","46670","40220"
