"Status","Year","Region_ITL3","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Sefton","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared disabled","Counter Fraud","30","30","[c]","[c]"
"In post","2022","Sefton","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared disabled","No function","340","300","29660","27570"
"In post","2022","Sefton","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared disabled","Unknown","130","120","24620","21680"
"In post","2022","Sefton","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared non-disabled","Communications","40","40","[c]","[c]"
"In post","2022","Sefton","Declared non-disabled","Counter Fraud","280","260","33140","28920"
"In post","2022","Sefton","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared non-disabled","Digital, Data & Technology","110","100","40090","35940"
"In post","2022","Sefton","Declared non-disabled","Finance","30","30","[c]","[c]"
"In post","2022","Sefton","Declared non-disabled","Human Resources","110","100","37010","33280"
"In post","2022","Sefton","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared non-disabled","No function","1740","1600","32120","27570"
"In post","2022","Sefton","Declared non-disabled","Project Delivery","70","70","40780","40350"
"In post","2022","Sefton","Declared non-disabled","Property","100","90","35720","31900"
"In post","2022","Sefton","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Declared non-disabled","Unknown","1080","990","26220","24880"
"In post","2022","Sefton","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","No function","110","100","33960","27570"
"In post","2022","Sefton","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Undeclared","Unknown","40","30","[c]","[c]"
"In post","2022","Sefton","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Unknown","Counter Fraud","100","90","28880","26820"
"In post","2022","Sefton","Unknown","Digital, Data & Technology","50","40","[c]","[c]"
"In post","2022","Sefton","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Unknown","No function","380","340","27390","24910"
"In post","2022","Sefton","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Sefton","Unknown","Unknown","230","230","24420","24880"
"In post","2022","Sheffield","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","Finance","60","60","33390","31990"
"In post","2022","Sheffield","Declared disabled","Human Resources","40","30","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","No function","350","310","30880","27570"
"In post","2022","Sheffield","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared disabled","Unknown","270","250","30190","25310"
"In post","2022","Sheffield","Declared non-disabled","Analysis","160","150","47330","49860"
"In post","2022","Sheffield","Declared non-disabled","Commercial","50","40","[c]","[c]"
"In post","2022","Sheffield","Declared non-disabled","Communications","40","30","[c]","[c]"
"In post","2022","Sheffield","Declared non-disabled","Counter Fraud","40","30","[c]","[c]"
"In post","2022","Sheffield","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared non-disabled","Digital, Data & Technology","330","320","44160","40670"
"In post","2022","Sheffield","Declared non-disabled","Finance","380","360","38950","35310"
"In post","2022","Sheffield","Declared non-disabled","Human Resources","150","140","39150","35310"
"In post","2022","Sheffield","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared non-disabled","Legal","100","90","35970","28430"
"In post","2022","Sheffield","Declared non-disabled","No function","1610","1460","34340","29360"
"In post","2022","Sheffield","Declared non-disabled","Project Delivery","90","80","40630","35710"
"In post","2022","Sheffield","Declared non-disabled","Property","100","100","43380","42370"
"In post","2022","Sheffield","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Declared non-disabled","Unknown","2020","1850","29280","25220"
"In post","2022","Sheffield","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Undeclared","Finance","30","30","[c]","[c]"
"In post","2022","Sheffield","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Undeclared","No function","120","110","33470","29730"
"In post","2022","Sheffield","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Undeclared","Unknown","110","100","29500","26070"
"In post","2022","Sheffield","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Unknown","Commercial","70","60","44900","36780"
"In post","2022","Sheffield","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Unknown","Digital, Data & Technology","70","70","44340","44660"
"In post","2022","Sheffield","Unknown","Finance","50","50","38070","35310"
"In post","2022","Sheffield","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Unknown","No function","350","330","33370","30200"
"In post","2022","Sheffield","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Unknown","Property","30","30","[c]","[c]"
"In post","2022","Sheffield","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Sheffield","Unknown","Unknown","440","430","30930","24880"
"In post","2022","Shetland Islands","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared disabled","No function","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Undeclared","No function","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","No function","70","70","29050","27570"
"In post","2022","Shropshire","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared disabled","Unknown","60","60","30620","29670"
"In post","2022","Shropshire","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared non-disabled","No function","450","420","30090","27570"
"In post","2022","Shropshire","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Declared non-disabled","Unknown","330","320","29540","29670"
"In post","2022","Shropshire","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Undeclared","No function","60","50","30860","31650"
"In post","2022","Shropshire","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Undeclared","Unknown","40","30","[c]","[c]"
"In post","2022","Shropshire","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Unknown","No function","40","40","[c]","[c]"
"In post","2022","Shropshire","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","Unknown","Unknown","60","60","31150","29350"
"In post","2022","Solihull","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared disabled","No function","30","30","[c]","[c]"
"In post","2022","Solihull","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared disabled","Unknown","70","70","29420","26120"
"In post","2022","Solihull","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared non-disabled","No function","140","130","29140","27570"
"In post","2022","Solihull","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Declared non-disabled","Unknown","600","550","28780","26160"
"In post","2022","Solihull","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Undeclared","No function","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Undeclared","Unknown","40","30","[c]","[c]"
"In post","2022","Solihull","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","Unknown","Unknown","130","120","26590","24880"
"In post","2022","Somerset CC","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","No function","120","110","29890","27570"
"In post","2022","Somerset CC","Declared disabled","Project Delivery","40","30","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared non-disabled","Commercial","60","60","42530","42510"
"In post","2022","Somerset CC","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared non-disabled","Counter Fraud","50","40","[c]","[c]"
"In post","2022","Somerset CC","Declared non-disabled","Debt","100","80","21970","21260"
"In post","2022","Somerset CC","Declared non-disabled","Digital, Data & Technology","120","120","39300","42030"
"In post","2022","Somerset CC","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared non-disabled","No function","810","740","30910","27570"
"In post","2022","Somerset CC","Declared non-disabled","Project Delivery","240","230","36840","35980"
"In post","2022","Somerset CC","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Declared non-disabled","Security","50","50","25130","23200"
"In post","2022","Somerset CC","Declared non-disabled","Unknown","120","120","24270","21380"
"In post","2022","Somerset CC","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Undeclared","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Undeclared","No function","60","60","30900","27570"
"In post","2022","Somerset CC","Undeclared","Project Delivery","30","30","[c]","[c]"
"In post","2022","Somerset CC","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Unknown","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Unknown","Digital, Data & Technology","60","60","39630","40340"
"In post","2022","Somerset CC","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Unknown","No function","210","200","29670","27520"
"In post","2022","Somerset CC","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Somerset CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared disabled","No function","120","100","30860","27570"
"In post","2022","South and West Derbyshire","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared non-disabled","Counter Fraud","60","50","28730","27570"
"In post","2022","South and West Derbyshire","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared non-disabled","No function","730","670","34700","27570"
"In post","2022","South and West Derbyshire","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Undeclared","No function","100","100","32040","31650"
"In post","2022","South and West Derbyshire","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Unknown","No function","50","40","[c]","[c]"
"In post","2022","South and West Derbyshire","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South and West Derbyshire","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared disabled","No function","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared non-disabled","No function","130","120","27470","27570"
"In post","2022","South Ayrshire","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Declared non-disabled","Unknown","70","70","31130","27370"
"In post","2022","South Ayrshire","Undeclared","No function","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Unknown","No function","30","30","[c]","[c]"
"In post","2022","South Ayrshire","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared disabled","Analysis","50","50","40490","38340"
"In post","2022","South Hampshire","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared disabled","No function","250","200","25930","23430"
"In post","2022","South Hampshire","Declared disabled","Project Delivery","40","30","[c]","[c]"
"In post","2022","South Hampshire","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared disabled","Unknown","40","40","[c]","[c]"
"In post","2022","South Hampshire","Declared non-disabled","Analysis","290","280","39300","36840"
"In post","2022","South Hampshire","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared non-disabled","Counter Fraud","40","30","[c]","[c]"
