"Status","Year","Region_ITL2","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","White","Female","90","80","33060","29360"
"Leaver Dept.","2021","Hampshire and Isle of Wight","White","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","White","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","White","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Asian","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Asian","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","White","Female","120","110","47650","41970"
"Leaver Dept.","2021","Inner London - East","White","Male","120","110","47720","43790"
"Leaver Dept.","2021","Inner London - East","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Asian","Female","240","230","41010","35200"
"Leaver Dept.","2021","Inner London - West","Asian","Male","160","150","39230","35010"
"Leaver Dept.","2021","Inner London - West","Black","Female","160","150","37480","34950"
"Leaver Dept.","2021","Inner London - West","Black","Male","70","60","38370","34470"
"Leaver Dept.","2021","Inner London - West","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Mixed","Female","100","100","43310","39040"
"Leaver Dept.","2021","Inner London - West","Mixed","Male","70","70","41980","35070"
"Leaver Dept.","2021","Inner London - West","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Undeclared","Female","70","60","42080","39650"
"Leaver Dept.","2021","Inner London - West","Undeclared","Male","80","80","46080","41120"
"Leaver Dept.","2021","Inner London - West","Unknown","Female","710","590","43010","38750"
"Leaver Dept.","2021","Inner London - West","Unknown","Male","610","520","43370","38820"
"Leaver Dept.","2021","Inner London - West","White","Female","1170","1080","47610","42890"
"Leaver Dept.","2021","Inner London - West","White","Male","980","910","46970","41970"
"Leaver Dept.","2021","Kent","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","White","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Kent","White","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","White","Female","70","70","[c]","[c]"
"Leaver Dept.","2021","Lancashire","White","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","White","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","White","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","White","Female","170","150","29850","25040"
"Leaver Dept.","2021","Merseyside","White","Male","100","100","28320","24890"
"Leaver Dept.","2021","North Eastern Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","White","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Unknown","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","White","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","White","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Unknown","Female","60","60","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Unknown","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","White","Female","200","190","26460","23850"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","White","Male","110","110","28300","27230"
"Leaver Dept.","2021","Outer London - East and North East","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","White","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","White","Female","50","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","White","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","White","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","White","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","White","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","White","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","White","Female","70","70","34140","30830"
"Leaver Dept.","2021","South Yorkshire","White","Male","40","40","[c]","[c]"
