"Status","Year","Function_of_post","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","East Anglia","AA/AO","560","540","22940","22600"
"New entrant CS","2022","No function","East Anglia","EO","190","180","26630","27570"
"New entrant CS","2022","No function","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","East Anglia","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","East Anglia","SEO/HEO","80","80","35760","35900"
"New entrant CS","2022","No function","East Anglia","Unknown","470","430","26290","24800"
"New entrant CS","2022","No function","East Wales","AA/AO","720","700","21270","21250"
"New entrant CS","2022","No function","East Wales","EO","190","190","26300","26590"
"New entrant CS","2022","No function","East Wales","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","No function","East Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","East Wales","SEO/HEO","170","160","33970","33080"
"New entrant CS","2022","No function","East Wales","Unknown","190","180","26510","23170"
"New entrant CS","2022","No function","East Yorkshire and Northern Lincolnshire","AA/AO","300","300","22110","22600"
"New entrant CS","2022","No function","East Yorkshire and Northern Lincolnshire","EO","40","40","[c]","[c]"
"New entrant CS","2022","No function","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","East Yorkshire and Northern Lincolnshire","Unknown","150","140","28460","26310"
"New entrant CS","2022","No function","Eastern Scotland","AA/AO","670","660","21420","21260"
"New entrant CS","2022","No function","Eastern Scotland","EO","220","220","26990","27230"
"New entrant CS","2022","No function","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Eastern Scotland","SEO/HEO","110","110","33150","33080"
"New entrant CS","2022","No function","Essex","AA/AO","220","220","23570","24250"
"New entrant CS","2022","No function","Essex","EO","100","100","28820","29290"
"New entrant CS","2022","No function","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Essex","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","No function","Essex","Unknown","260","240","28140","24800"
"New entrant CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","580","570","21060","20970"
"New entrant CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","EO","230","230","25130","25660"
"New entrant CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","110","110","51960","49860"
"New entrant CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","530","520","32450","31630"
"New entrant CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","370","340","27650","24820"
"New entrant CS","2022","No function","Greater Manchester","AA/AO","930","890","21370","21250"
"New entrant CS","2022","No function","Greater Manchester","EO","360","360","26430","26590"
"New entrant CS","2022","No function","Greater Manchester","G6/G7","60","50","52770","49960"
"New entrant CS","2022","No function","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Greater Manchester","SEO/HEO","310","310","33040","33080"
"New entrant CS","2022","No function","Greater Manchester","Unknown","500","460","27290","24800"
"New entrant CS","2022","No function","Hampshire and Isle of Wight","AA/AO","460","380","21400","19860"
"New entrant CS","2022","No function","Hampshire and Isle of Wight","EO","120","110","26460","26130"
"New entrant CS","2022","No function","Hampshire and Isle of Wight","G6/G7","50","40","[c]","[c]"
"New entrant CS","2022","No function","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Hampshire and Isle of Wight","SEO/HEO","160","150","31880","29870"
"New entrant CS","2022","No function","Hampshire and Isle of Wight","Unknown","240","220","28230","24800"
"New entrant CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","AA/AO","170","160","22050","23140"
"New entrant CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","EO","110","100","27180","27570"
"New entrant CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","40","30","[c]","[c]"
"New entrant CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","160","140","28920","25770"
"New entrant CS","2022","No function","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Highlands and Islands","EO","30","30","[c]","[c]"
"New entrant CS","2022","No function","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","AA/AO","280","270","26400","25110"
"New entrant CS","2022","No function","Inner London - East","EO","590","570","29910","31060"
"New entrant CS","2022","No function","Inner London - East","G6/G7","120","110","60360","55990"
"New entrant CS","2022","No function","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","SEO/HEO","450","440","36940","37610"
"New entrant CS","2022","No function","Inner London - East","Unknown","450","430","36610","33700"
"New entrant CS","2022","No function","Inner London - West","AA/AO","450","450","25650","24900"
"New entrant CS","2022","No function","Inner London - West","EO","870","830","27770","27680"
"New entrant CS","2022","No function","Inner London - West","G6/G7","580","560","56450","54110"
"New entrant CS","2022","No function","Inner London - West","SCS","80","70","98440","85100"
"New entrant CS","2022","No function","Inner London - West","SEO/HEO","2250","2220","34130","33570"
"New entrant CS","2022","No function","Inner London - West","Unknown","110","100","33130","30200"
"New entrant CS","2022","No function","Kent","AA/AO","420","420","24980","25110"
"New entrant CS","2022","No function","Kent","EO","60","60","28440","26130"
"New entrant CS","2022","No function","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Kent","Unknown","250","220","28090","26310"
"New entrant CS","2022","No function","Lancashire","AA/AO","710","700","21690","21260"
"New entrant CS","2022","No function","Lancashire","EO","240","240","27480","27570"
"New entrant CS","2022","No function","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lancashire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lancashire","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2022","No function","Lancashire","Unknown","260","250","28030","24800"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","AA/AO","500","480","21820","21260"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","EO","90","90","26790","27570"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Unknown","230","220","28400","24800"
"New entrant CS","2022","No function","Lincolnshire","AA/AO","140","140","22310","23140"
"New entrant CS","2022","No function","Lincolnshire","EO","60","60","27090","27570"
"New entrant CS","2022","No function","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lincolnshire","Unknown","100","90","28760","26310"
"New entrant CS","2022","No function","Merseyside","AA/AO","790","770","21150","21250"
"New entrant CS","2022","No function","Merseyside","EO","450","450","26850","27570"
"New entrant CS","2022","No function","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Merseyside","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Merseyside","SEO/HEO","170","170","34200","33080"
"New entrant CS","2022","No function","Merseyside","Unknown","440","410","27360","24800"
"New entrant CS","2022","No function","North Eastern Scotland","AA/AO","70","70","22050","21840"
"New entrant CS","2022","No function","North Eastern Scotland","EO","40","40","[c]","[c]"
"New entrant CS","2022","No function","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North Yorkshire","AA/AO","50","50","21360","21300"
"New entrant CS","2022","No function","North Yorkshire","EO","70","70","25950","26370"
"New entrant CS","2022","No function","North Yorkshire","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","No function","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North Yorkshire","SEO/HEO","110","110","33710","30730"
"New entrant CS","2022","No function","North Yorkshire","Unknown","90","80","27030","24800"
"New entrant CS","2022","No function","Northern Ireland","AA/AO","180","170","21250","21250"
"New entrant CS","2022","No function","Northern Ireland","EO","90","90","26370","26590"
"New entrant CS","2022","No function","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland","SEO/HEO","110","100","33930","33080"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","AA/AO","930","890","21240","21260"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","EO","290","280","26770","26590"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","SEO/HEO","160","160","33120","33080"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Unknown","260","250","28050","26310"
"New entrant CS","2022","No function","Outer London - East and North East","AA/AO","190","190","26900","29020"
"New entrant CS","2022","No function","Outer London - East and North East","EO","170","170","30700","31060"
"New entrant CS","2022","No function","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - East and North East","Unknown","160","150","32400","28690"
"New entrant CS","2022","No function","Outer London - South","AA/AO","100","100","23850","23720"
"New entrant CS","2022","No function","Outer London - South","EO","190","190","30940","31060"
"New entrant CS","2022","No function","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - South","SEO/HEO","90","90","36850","37610"
"New entrant CS","2022","No function","Outer London - South","Unknown","180","160","32590","30200"
"New entrant CS","2022","No function","Outer London - West and North West","AA/AO","290","270","26160","24950"
"New entrant CS","2022","No function","Outer London - West and North West","EO","290","270","29380","31060"
"New entrant CS","2022","No function","Outer London - West and North West","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","SEO/HEO","130","130","35290","33570"
"New entrant CS","2022","No function","Outer London - West and North West","Unknown","190","170","32350","28330"
"New entrant CS","2022","No function","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire and Staffordshire","AA/AO","460","450","21840","21260"
"New entrant CS","2022","No function","Shropshire and Staffordshire","EO","110","100","26980","27570"
"New entrant CS","2022","No function","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire and Staffordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire and Staffordshire","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","No function","Shropshire and Staffordshire","Unknown","210","180","27390","24800"
"New entrant CS","2022","No function","South Yorkshire","AA/AO","240","240","21770","21260"
"New entrant CS","2022","No function","South Yorkshire","EO","140","140","27020","27570"
"New entrant CS","2022","No function","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Yorkshire","SEO/HEO","60","60","35220","36500"
"New entrant CS","2022","No function","South Yorkshire","Unknown","230","220","28300","26310"
"New entrant CS","2022","No function","Southern Scotland","AA/AO","220","210","21360","21250"
"New entrant CS","2022","No function","Southern Scotland","EO","110","100","27360","27570"
"New entrant CS","2022","No function","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Surrey, East and West Sussex","AA/AO","520","520","24680","24370"
"New entrant CS","2022","No function","Surrey, East and West Sussex","EO","140","130","27650","27570"
"New entrant CS","2022","No function","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Surrey, East and West Sussex","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Surrey, East and West Sussex","SEO/HEO","70","70","35690","33670"
"New entrant CS","2022","No function","Surrey, East and West Sussex","Unknown","310","270","29150","26310"
"New entrant CS","2022","No function","Tees Valley and Durham","AA/AO","390","390","22170","22600"
"New entrant CS","2022","No function","Tees Valley and Durham","EO","130","130","26690","27570"
"New entrant CS","2022","No function","Tees Valley and Durham","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","SEO/HEO","90","90","32010","30190"
"New entrant CS","2022","No function","Tees Valley and Durham","Unknown","260","250","28280","27610"
"New entrant CS","2022","No function","Unknown","AA/AO","100","90","20950","20970"
"New entrant CS","2022","No function","Unknown","EO","60","60","28780","29290"
"New entrant CS","2022","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","SEO/HEO","90","80","29840","28000"
"New entrant CS","2022","No function","Unknown","Unknown","240","210","32880","28200"
"New entrant CS","2022","No function","West Central Scotland","AA/AO","610","600","21210","21260"
"New entrant CS","2022","No function","West Central Scotland","EO","300","300","26300","26590"
"New entrant CS","2022","No function","West Central Scotland","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","No function","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Central Scotland","SEO/HEO","160","160","33960","33080"
"New entrant CS","2022","No function","West Midlands","AA/AO","750","720","21330","21250"
"New entrant CS","2022","No function","West Midlands","EO","590","580","26930","27570"
"New entrant CS","2022","No function","West Midlands","G6/G7","80","80","53820","49860"
"New entrant CS","2022","No function","West Midlands","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","SEO/HEO","370","360","33650","33080"
"New entrant CS","2022","No function","West Midlands","Unknown","490","440","27610","24800"
"New entrant CS","2022","No function","West Wales and The Valleys","AA/AO","740","700","20550","21260"
"New entrant CS","2022","No function","West Wales and The Valleys","EO","210","200","27420","27570"
"New entrant CS","2022","No function","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Wales and The Valleys","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Wales and The Valleys","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","No function","West Wales and The Valleys","Unknown","240","230","25940","23170"
"New entrant CS","2022","No function","West Yorkshire","AA/AO","820","800","21710","21250"
"New entrant CS","2022","No function","West Yorkshire","EO","420","410","27150","27570"
"New entrant CS","2022","No function","West Yorkshire","G6/G7","90","80","54730","50210"
"New entrant CS","2022","No function","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
