"Status","Year","Responsibility_level","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","G6/G7","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","East Wales","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","53380","52090"
"Leaver Dept.","2021","G6/G7","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Inner London - East","70","70","60070","58260"
"Leaver Dept.","2021","G6/G7","Male","Inner London - West","670","610","57320","54900"
"Leaver Dept.","2021","G6/G7","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","Inner London - West","160","140","86360","77760"
"Leaver Dept.","2021","SCS","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","Inner London - West","100","80","91390","82000"
"Leaver Dept.","2021","SCS","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","East Wales","70","60","34400","32540"
"Leaver Dept.","2021","SEO/HEO","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Gloucestershire, Wiltshire and Bath/Bristol area","150","150","33130","32940"
"Leaver Dept.","2021","SEO/HEO","Female","Greater Manchester","70","70","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Hampshire and Isle of Wight","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Inner London - East","90","90","38750","37060"
"Leaver Dept.","2021","SEO/HEO","Female","Inner London - West","1090","990","36530","35200"
"Leaver Dept.","2021","SEO/HEO","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Merseyside","50","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","North Yorkshire","30","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Northumberland and Tyne and Wear","50","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Outer London - South","40","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","South Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","Unknown","320","320","31870","32000"
"Leaver Dept.","2021","SEO/HEO","Female","West Central Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","West Midlands","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Female","West Yorkshire","50","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","East Wales","60","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Gloucestershire, Wiltshire and Bath/Bristol area","170","170","33290","32720"
"Leaver Dept.","2021","SEO/HEO","Male","Greater Manchester","50","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Inner London - East","80","80","39230","38550"
"Leaver Dept.","2021","SEO/HEO","Male","Inner London - West","940","860","36390","35050"
"Leaver Dept.","2021","SEO/HEO","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Northumberland and Tyne and Wear","60","60","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Outer London - South","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","Unknown","250","250","31770","32000"
"Leaver Dept.","2021","SEO/HEO","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","West Midlands","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Male","West Yorkshire","50","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Inner London - West","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Berkshire, Buckinghamshire and Oxfordshire","50","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Derbyshire and Nottinghamshire","70","70","20590","20970"
"Leaver Dept.","2022","AA/AO","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","East Anglia","60","50","21490","21820"
"Leaver Dept.","2022","AA/AO","Female","East Wales","60","60","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Eastern Scotland","130","120","21530","21260"
"Leaver Dept.","2022","AA/AO","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Gloucestershire, Wiltshire and Bath/Bristol area","170","160","20800","19940"
"Leaver Dept.","2022","AA/AO","Female","Greater Manchester","140","130","20600","20400"
"Leaver Dept.","2022","AA/AO","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Inner London - East","70","60","22490","22350"
"Leaver Dept.","2022","AA/AO","Female","Inner London - West","100","90","23800","23720"
"Leaver Dept.","2022","AA/AO","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Lancashire","40","40","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Merseyside","100","90","21110","21260"
"Leaver Dept.","2022","AA/AO","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Northumberland, and Tyne and Wear","170","150","21070","21260"
"Leaver Dept.","2022","AA/AO","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Outer London - West and North West","140","110","23380","23780"
"Leaver Dept.","2022","AA/AO","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Tees Valley and Durham","60","50","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","West Central Scotland","90","80","21510","21260"
"Leaver Dept.","2022","AA/AO","Female","West Midlands","160","140","20650","20400"
"Leaver Dept.","2022","AA/AO","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Female","West Yorkshire","70","60","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","East Anglia","40","40","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","East Wales","50","50","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Eastern Scotland","90","90","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Gloucestershire, Wiltshire and Bath/Bristol area","80","70","20400","19880"
"Leaver Dept.","2022","AA/AO","Male","Greater Manchester","90","80","20690","20480"
"Leaver Dept.","2022","AA/AO","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Inner London - East","40","40","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Inner London - West","50","50","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Lancashire","40","40","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
