"Status","Year","Sex","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Female","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Bedfordshire and Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Bedfordshire and Hertfordshire","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Female","Bedfordshire and Hertfordshire","Unknown","130","120","28550","26310"
"New entrant CS","2022","Female","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","260","250","23620","21790"
"New entrant CS","2022","Female","Berkshire, Buckinghamshire and Oxfordshire","EO","140","140","27170","27570"
"New entrant CS","2022","Female","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","110","100","34790","33000"
"New entrant CS","2022","Female","Berkshire, Buckinghamshire and Oxfordshire","Unknown","230","220","28240","24270"
"New entrant CS","2022","Female","Cheshire","AA/AO","150","150","21560","21170"
"New entrant CS","2022","Female","Cheshire","EO","50","50","27960","27570"
"New entrant CS","2022","Female","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cheshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cheshire","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2022","Female","Cheshire","Unknown","90","80","25870","24800"
"New entrant CS","2022","Female","Cornwall and Isles of Scilly","AA/AO","70","70","21070","21260"
"New entrant CS","2022","Female","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cornwall and Isles of Scilly","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Female","Cumbria","AA/AO","110","100","21310","21300"
"New entrant CS","2022","Female","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Cumbria","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Female","Derbyshire and Nottinghamshire","AA/AO","440","420","21270","21250"
"New entrant CS","2022","Female","Derbyshire and Nottinghamshire","EO","290","280","26490","26590"
"New entrant CS","2022","Female","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Derbyshire and Nottinghamshire","SEO/HEO","200","190","34060","33080"
"New entrant CS","2022","Female","Derbyshire and Nottinghamshire","Unknown","260","230","27350","24800"
"New entrant CS","2022","Female","Devon","AA/AO","230","220","21120","21260"
"New entrant CS","2022","Female","Devon","EO","60","60","26030","25730"
"New entrant CS","2022","Female","Devon","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Female","Devon","SEO/HEO","70","60","34540","35900"
"New entrant CS","2022","Female","Devon","Unknown","130","110","26610","24090"
"New entrant CS","2022","Female","Dorset and Somerset","AA/AO","150","150","21490","21010"
"New entrant CS","2022","Female","Dorset and Somerset","EO","50","40","[c]","[c]"
"New entrant CS","2022","Female","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Dorset and Somerset","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Dorset and Somerset","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Female","Dorset and Somerset","Unknown","130","110","26350","24090"
"New entrant CS","2022","Female","East Anglia","AA/AO","350","330","21980","21260"
"New entrant CS","2022","Female","East Anglia","EO","190","180","26480","26590"
"New entrant CS","2022","Female","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Anglia","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Anglia","SEO/HEO","90","90","34100","33000"
"New entrant CS","2022","Female","East Anglia","Unknown","320","290","26190","24800"
"New entrant CS","2022","Female","East Wales","AA/AO","570","540","21060","21250"
"New entrant CS","2022","Female","East Wales","EO","250","240","25740","25860"
"New entrant CS","2022","Female","East Wales","G6/G7","60","60","54280","51380"
"New entrant CS","2022","Female","East Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Wales","SEO/HEO","350","340","34390","33080"
"New entrant CS","2022","Female","East Wales","Unknown","130","120","24830","23170"
"New entrant CS","2022","Female","East Yorkshire and Northern Lincolnshire","AA/AO","170","170","21730","21260"
"New entrant CS","2022","Female","East Yorkshire and Northern Lincolnshire","EO","40","30","[c]","[c]"
"New entrant CS","2022","Female","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Yorkshire and Northern Lincolnshire","Unknown","120","110","27850","25480"
"New entrant CS","2022","Female","Eastern Scotland","AA/AO","830","800","21780","21250"
"New entrant CS","2022","Female","Eastern Scotland","EO","420","400","27230","27230"
"New entrant CS","2022","Female","Eastern Scotland","G6/G7","130","120","55580","52080"
"New entrant CS","2022","Female","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Eastern Scotland","SEO/HEO","490","480","35680","33220"
"New entrant CS","2022","Female","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Essex","AA/AO","170","170","23280","24250"
"New entrant CS","2022","Female","Essex","EO","80","80","28720","29290"
"New entrant CS","2022","Female","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Essex","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Essex","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Female","Essex","Unknown","190","170","28020","24800"
"New entrant CS","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","470","450","20990","21170"
"New entrant CS","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","EO","380","370","24410","24750"
"New entrant CS","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","140","130","52880","49860"
"New entrant CS","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","580","560","33370","33000"
"New entrant CS","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","320","290","28180","24800"
"New entrant CS","2022","Female","Greater Manchester","AA/AO","600","570","21310","21250"
"New entrant CS","2022","Female","Greater Manchester","EO","420","420","26320","26590"
"New entrant CS","2022","Female","Greater Manchester","G6/G7","100","90","54870","52080"
"New entrant CS","2022","Female","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Greater Manchester","SEO/HEO","340","340","33850","33080"
"New entrant CS","2022","Female","Greater Manchester","Unknown","350","330","26750","24090"
"New entrant CS","2022","Female","Hampshire and Isle of Wight","AA/AO","370","310","20980","20890"
"New entrant CS","2022","Female","Hampshire and Isle of Wight","EO","160","150","25740","26130"
"New entrant CS","2022","Female","Hampshire and Isle of Wight","G6/G7","50","50","54070","52460"
"New entrant CS","2022","Female","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Hampshire and Isle of Wight","SEO/HEO","180","180","33050","30710"
"New entrant CS","2022","Female","Hampshire and Isle of Wight","Unknown","180","160","27830","24800"
"New entrant CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","AA/AO","130","130","21510","21300"
"New entrant CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","EO","90","80","27020","27570"
"New entrant CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Unknown","110","100","27590","24800"
"New entrant CS","2022","Female","Highlands and Islands","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Female","Highlands and Islands","EO","40","40","[c]","[c]"
"New entrant CS","2022","Female","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Inner London - East","AA/AO","210","200","25270","24490"
"New entrant CS","2022","Female","Inner London - East","EO","510","500","29650","30750"
"New entrant CS","2022","Female","Inner London - East","G6/G7","180","170","59280","58130"
"New entrant CS","2022","Female","Inner London - East","SCS","30","30","[c]","[c]"
"New entrant CS","2022","Female","Inner London - East","SEO/HEO","450","440","37130","37610"
"New entrant CS","2022","Female","Inner London - East","Unknown","310","290","35850","33700"
"New entrant CS","2022","Female","Inner London - West","AA/AO","430","420","24220","23720"
"New entrant CS","2022","Female","Inner London - West","EO","1100","1040","27740","27680"
"New entrant CS","2022","Female","Inner London - West","G6/G7","720","680","56890","54110"
"New entrant CS","2022","Female","Inner London - West","SCS","60","60","92700","79190"
"New entrant CS","2022","Female","Inner London - West","SEO/HEO","2050","1980","35420","34260"
"New entrant CS","2022","Female","Inner London - West","Unknown","80","70","32440","27980"
"New entrant CS","2022","Female","Kent","AA/AO","300","290","24260","24250"
"New entrant CS","2022","Female","Kent","EO","70","70","27240","26130"
"New entrant CS","2022","Female","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Kent","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Kent","Unknown","190","170","27810","25480"
"New entrant CS","2022","Female","Lancashire","AA/AO","480","460","21510","21260"
"New entrant CS","2022","Female","Lancashire","EO","180","170","27190","27570"
"New entrant CS","2022","Female","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Lancashire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Lancashire","SEO/HEO","60","60","35620","35310"
"New entrant CS","2022","Female","Lancashire","Unknown","210","190","27620","24800"
"New entrant CS","2022","Female","Leicestershire, Rutland and Northamptonshire","AA/AO","390","380","21440","21260"
"New entrant CS","2022","Female","Leicestershire, Rutland and Northamptonshire","EO","60","60","26680","27570"
"New entrant CS","2022","Female","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Leicestershire, Rutland and Northamptonshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Leicestershire, Rutland and Northamptonshire","Unknown","180","160","27860","24800"
"New entrant CS","2022","Female","Lincolnshire","AA/AO","100","90","21520","21170"
"New entrant CS","2022","Female","Lincolnshire","EO","50","50","26830","27570"
"New entrant CS","2022","Female","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Lincolnshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Lincolnshire","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Female","Lincolnshire","Unknown","70","70","28050","25480"
"New entrant CS","2022","Female","Merseyside","AA/AO","770","740","21110","21250"
"New entrant CS","2022","Female","Merseyside","EO","460","450","26400","26590"
"New entrant CS","2022","Female","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Merseyside","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Merseyside","SEO/HEO","170","170","33970","33080"
"New entrant CS","2022","Female","Merseyside","Unknown","330","310","27340","24800"
"New entrant CS","2022","Female","North Eastern Scotland","AA/AO","60","50","22520","21840"
"New entrant CS","2022","Female","North Eastern Scotland","EO","60","60","27300","27570"
"New entrant CS","2022","Female","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","North Eastern Scotland","SEO/HEO","40","30","[c]","[c]"
"New entrant CS","2022","Female","North Yorkshire","AA/AO","80","70","21260","21300"
"New entrant CS","2022","Female","North Yorkshire","EO","70","70","25450","26350"
"New entrant CS","2022","Female","North Yorkshire","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Female","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","North Yorkshire","SEO/HEO","110","100","34530","32090"
"New entrant CS","2022","Female","North Yorkshire","Unknown","70","60","27760","24800"
"New entrant CS","2022","Female","Northern Ireland","AA/AO","120","120","21210","21250"
"New entrant CS","2022","Female","Northern Ireland","EO","80","80","26240","26590"
"New entrant CS","2022","Female","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland","SEO/HEO","90","90","34060","33080"
"New entrant CS","2022","Female","Northumberland, and Tyne and Wear","AA/AO","890","840","21220","21260"
"New entrant CS","2022","Female","Northumberland, and Tyne and Wear","EO","410","400","26680","26590"
"New entrant CS","2022","Female","Northumberland, and Tyne and Wear","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Female","Northumberland, and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northumberland, and Tyne and Wear","SEO/HEO","190","180","34100","33080"
"New entrant CS","2022","Female","Northumberland, and Tyne and Wear","Unknown","200","190","27190","24800"
"New entrant CS","2022","Female","Outer London - East and North East","AA/AO","160","160","25630","25110"
"New entrant CS","2022","Female","Outer London - East and North East","EO","130","120","30750","31060"
"New entrant CS","2022","Female","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Outer London - East and North East","Unknown","120","110","31190","27980"
"New entrant CS","2022","Female","Outer London - South","AA/AO","110","110","24180","25110"
"New entrant CS","2022","Female","Outer London - South","EO","250","240","29690","28650"
"New entrant CS","2022","Female","Outer London - South","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Female","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Outer London - South","SEO/HEO","150","150","37650","37610"
"New entrant CS","2022","Female","Outer London - South","Unknown","140","130","32080","28690"
"New entrant CS","2022","Female","Outer London - West and North West","AA/AO","200","180","25820","24660"
"New entrant CS","2022","Female","Outer London - West and North West","EO","280","270","29100","28700"
"New entrant CS","2022","Female","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Outer London - West and North West","SEO/HEO","130","120","35990","34260"
"New entrant CS","2022","Female","Outer London - West and North West","Unknown","130","120","31560","27980"
"New entrant CS","2022","Female","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Shropshire and Staffordshire","AA/AO","320","310","21580","21070"
"New entrant CS","2022","Female","Shropshire and Staffordshire","EO","110","110","26740","27570"
"New entrant CS","2022","Female","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Shropshire and Staffordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Shropshire and Staffordshire","SEO/HEO","70","60","35530","34800"
"New entrant CS","2022","Female","Shropshire and Staffordshire","Unknown","160","140","27350","24770"
"New entrant CS","2022","Female","South Yorkshire","AA/AO","200","190","21440","21260"
"New entrant CS","2022","Female","South Yorkshire","EO","190","180","26240","25120"
"New entrant CS","2022","Female","South Yorkshire","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Female","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","South Yorkshire","SEO/HEO","100","90","34430","36050"
"New entrant CS","2022","Female","South Yorkshire","Unknown","180","160","27010","24800"
"New entrant CS","2022","Female","Southern Scotland","AA/AO","280","270","21710","21250"
"New entrant CS","2022","Female","Southern Scotland","EO","120","120","27280","27570"
"New entrant CS","2022","Female","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Surrey, East and West Sussex","AA/AO","330","320","24070","23140"
"New entrant CS","2022","Female","Surrey, East and West Sussex","EO","140","130","27550","27570"
"New entrant CS","2022","Female","Surrey, East and West Sussex","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Female","Surrey, East and West Sussex","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Surrey, East and West Sussex","SEO/HEO","80","70","35660","35900"
"New entrant CS","2022","Female","Surrey, East and West Sussex","Unknown","230","210","28110","24870"
"New entrant CS","2022","Female","Tees Valley and Durham","AA/AO","340","330","21880","21750"
"New entrant CS","2022","Female","Tees Valley and Durham","EO","120","120","26480","27570"
"New entrant CS","2022","Female","Tees Valley and Durham","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Female","Tees Valley and Durham","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tees Valley and Durham","SEO/HEO","90","90","32380","30710"
"New entrant CS","2022","Female","Tees Valley and Durham","Unknown","200","190","27540","26310"
"New entrant CS","2022","Female","Unknown","AA/AO","70","70","20810","21030"
"New entrant CS","2022","Female","Unknown","EO","60","50","[c]","[c]"
"New entrant CS","2022","Female","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","SEO/HEO","90","70","32020","32000"
"New entrant CS","2022","Female","Unknown","Unknown","220","200","26690","22940"
"New entrant CS","2022","Female","West Central Scotland","AA/AO","700","670","21380","21250"
"New entrant CS","2022","Female","West Central Scotland","EO","490","480","26820","27230"
"New entrant CS","2022","Female","West Central Scotland","G6/G7","120","120","55420","51640"
"New entrant CS","2022","Female","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","SEO/HEO","430","420","34940","33080"
"New entrant CS","2022","Female","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","AA/AO","680","640","21190","21250"
"New entrant CS","2022","Female","West Midlands","EO","560","550","26680","27020"
"New entrant CS","2022","Female","West Midlands","G6/G7","100","90","54560","49960"
"New entrant CS","2022","Female","West Midlands","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","SEO/HEO","350","330","34030","33080"
"New entrant CS","2022","Female","West Midlands","Unknown","350","320","27420","24800"
"New entrant CS","2022","Female","West Wales and The Valleys","AA/AO","520","490","20680","21260"
"New entrant CS","2022","Female","West Wales and The Valleys","EO","160","150","27290","27570"
"New entrant CS","2022","Female","West Wales and The Valleys","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","SEO/HEO","100","100","35500","35180"
"New entrant CS","2022","Female","West Wales and The Valleys","Unknown","150","140","24240","23170"
"New entrant CS","2022","Female","West Yorkshire","AA/AO","610","580","21530","21250"
"New entrant CS","2022","Female","West Yorkshire","EO","460","440","26410","26590"
"New entrant CS","2022","Female","West Yorkshire","G6/G7","120","110","55030","51500"
"New entrant CS","2022","Female","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","SEO/HEO","360","330","33860","33080"
"New entrant CS","2022","Female","West Yorkshire","Unknown","300","270","27900","24800"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","AA/AO","140","130","24890","24250"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","EO","100","100","29060","29290"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","270","270","25530","25540"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","EO","90","90","27430","27570"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","90","90","35790","35000"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Unknown","70","60","30210","24800"
"New entrant CS","2022","Male","Cheshire","AA/AO","90","90","21730","21260"
"New entrant CS","2022","Male","Cheshire","EO","50","50","29770","28840"
"New entrant CS","2022","Male","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Unknown","30","20","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","AA/AO","60","60","21770","21260"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","AA/AO","70","70","22360","21300"
"New entrant CS","2022","Male","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","AA/AO","360","360","21650","21260"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","EO","260","260","26780","26590"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","SEO/HEO","160","160","33840","33080"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Unknown","90","80","29340","26710"
"New entrant CS","2022","Male","Devon","AA/AO","240","240","21670","21750"
"New entrant CS","2022","Male","Devon","EO","80","80","26280","24910"
"New entrant CS","2022","Male","Devon","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Male","Devon","SEO/HEO","70","70","34480","33420"
"New entrant CS","2022","Male","Devon","Unknown","70","70","28540","27770"
"New entrant CS","2022","Male","Dorset and Somerset","AA/AO","150","150","22010","21170"
"New entrant CS","2022","Male","Dorset and Somerset","EO","60","60","26150","26350"
"New entrant CS","2022","Male","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","SEO/HEO","60","60","35720","33290"
"New entrant CS","2022","Male","Dorset and Somerset","Unknown","60","50","28380","24800"
"New entrant CS","2022","Male","East Anglia","AA/AO","390","390","23110","22600"
"New entrant CS","2022","Male","East Anglia","EO","120","120","26630","26590"
"New entrant CS","2022","Male","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","SEO/HEO","100","90","35630","33000"
"New entrant CS","2022","Male","East Anglia","Unknown","150","140","26520","24800"
"New entrant CS","2022","Male","East Wales","AA/AO","500","490","21370","21250"
"New entrant CS","2022","Male","East Wales","EO","240","240","26090","26130"
"New entrant CS","2022","Male","East Wales","G6/G7","80","80","55730","52080"
"New entrant CS","2022","Male","East Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","SEO/HEO","290","290","34750","33080"
"New entrant CS","2022","Male","East Wales","Unknown","60","60","29890","28710"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","AA/AO","170","170","22390","23140"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","EO","40","40","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","AA/AO","620","610","21950","21250"
"New entrant CS","2022","Male","Eastern Scotland","EO","340","330","27250","27230"
"New entrant CS","2022","Male","Eastern Scotland","G6/G7","110","110","57020","55210"
"New entrant CS","2022","Male","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","SEO/HEO","340","330","35870","33080"
"New entrant CS","2022","Male","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","AA/AO","110","110","23460","24250"
"New entrant CS","2022","Male","Essex","EO","70","70","29000","29290"
"New entrant CS","2022","Male","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Unknown","70","70","28600","24800"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","320","320","21440","21260"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","EO","410","410","23710","24830"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","180","170","55140","53500"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","690","680","34530","33080"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","220","220","33050","29550"
