"Status","Year","Parent_department","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Lancashire","60","60","23150","21010"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Northumberland and Tyne and Wear","60","60","23780","21010"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Outer London - West and North West","40","40","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Unknown","West Yorkshire","40","40","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","East Anglia","50","50","37130","29470"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","34150","28200"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Greater Manchester","30","30","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Inner London - East","130","120","45720","40450"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Inner London - West","50","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Outer London - West and North West","80","80","38440","32650"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Declared non-disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Undeclared","East Anglia","30","20","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Inner London - East","90","80","49300","40470"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Inner London - West","110","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","West Yorkshire","50","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Declared non-disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared non-disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared non-disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared non-disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared non-disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared non-disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Declared non-disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Declared non-disabled","Inner London - West","80","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Declared non-disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Declared non-disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","Inner London - West","40","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","East Wales","50","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Eastern Scotland","30","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Northumberland and Tyne and Wear","60","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","West Midlands","60","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Bedfordshire and Hertfordshire","70","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Derbyshire and Nottinghamshire","60","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Devon","60","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","East Anglia","90","80","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","East Wales","230","200","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","East Yorkshire and Northern Lincolnshire","110","90","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Eastern Scotland","150","130","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Essex","40","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Greater Manchester","100","90","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Inner London - East","70","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Inner London - West","180","160","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Kent","50","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Lancashire","60","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","100","90","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Lincolnshire","50","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Merseyside","100","80","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","North Eastern Scotland","40","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Northern Ireland","60","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Northumberland and Tyne and Wear","230","180","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Outer London - South","30","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Outer London - West and North West","50","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Shropshire and Staffordshire","40","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","South Yorkshire","110","90","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Southern Scotland","60","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Tees Valley and Durham","120","100","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","West Central Scotland","60","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","West Midlands","210","180","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","West Wales and The Valleys","50","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Declared non-disabled","West Yorkshire","160","130","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
