"Status","Year","Region_ITL3","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","South Hampshire","Crown Prosecution Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Crown Prosecution Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Defence Science and Technology Laboratory","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Defence Science and Technology Laboratory","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Department for Work and Pensions (excl. agencies)","Unknown","70","70","26440","27570"
"New entrant CS","2021","South Hampshire","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Maritime and Coastguard Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Maritime and Coastguard Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Ministry of Defence (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Ministry of Defence (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Ministry of Defence (excl. agencies)","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","South Hampshire","Public Health England","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Rural Payments Agency","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","United Kingdom Statistics Authority","Analysis","80","70","28770","29540"
"New entrant CS","2021","South Hampshire","United Kingdom Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","United Kingdom Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","United Kingdom Statistics Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","United Kingdom Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","United Kingdom Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","United Kingdom Statistics Authority","No function","200","180","26780","24600"
"New entrant CS","2021","South Hampshire","United Kingdom Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Animal and Plant Health Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Cabinet Office (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Crown Office and Procurator Fiscal Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Crown Office and Procurator Fiscal Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","HM Revenue and Customs (excl. agencies)","Debt","110","110","20140","20140"
"New entrant CS","2021","South Lanarkshire","HM Revenue and Customs (excl. agencies)","No function","90","90","20950","20140"
"New entrant CS","2021","South Lanarkshire","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Scottish Forestry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","United Kingdom Statistics Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Animal and Plant Health Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Health and Safety Executive","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Ministry of Defence (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","National Crime Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Crown Prosecution Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Department for Work and Pensions (excl. agencies)","Unknown","70","70","21990","21010"
"New entrant CS","2021","South Teesside","HM Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Animal and Plant Health Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Health and Safety Executive","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Maritime and Coastguard Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Department for Transport (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Department for Work and Pensions (excl. agencies)","Unknown","60","60","26190","27570"
"New entrant CS","2021","Southampton","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Insolvency Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Maritime and Coastguard Agency","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Maritime and Coastguard Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Maritime and Coastguard Agency","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","Southampton","Maritime and Coastguard Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Maritime and Coastguard Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Maritime and Coastguard Agency","No function","70","60","31460","26350"
"New entrant CS","2021","Southampton","Maritime and Coastguard Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Public Health England","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Valuation Office Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Department for Work and Pensions (excl. agencies)","Unknown","80","80","27540","29290"
"New entrant CS","2021","Southend-on-Sea","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","HM Revenue and Customs (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","HM Revenue and Customs (excl. agencies)","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","HM Revenue and Customs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","HM Revenue and Customs (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Animal and Plant Health Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Department for Environment, Food and Rural Affairs (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Department for Work and Pensions (excl. agencies)","Unknown","130","130","25940","27570"
"New entrant CS","2021","Staffordshire CC","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","HM Courts and Tribunals Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","HM Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","HM Prison and Probation Service","No function","230","220","22770","22850"
"New entrant CS","2021","Staffordshire CC","HM Prison and Probation Service","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Ministry of Defence (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Ministry of Defence (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Ministry of Defence (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Ministry of Defence (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Ministry of Justice (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Ministry of Justice (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","National Crime Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Crown Prosecution Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Crown Prosecution Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Department for Work and Pensions (excl. agencies)","Unknown","90","90","27080","27570"
"New entrant CS","2021","Stoke-on-Trent","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","HM Courts and Tribunals Service","No function","170","150","19010","18880"
"New entrant CS","2021","Stoke-on-Trent","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Advisory, Conciliation and Arbitration Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Animal and Plant Health Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Cabinet Office (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Centre for Environment, Fisheries and Aquaculture Science","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Centre for Environment, Fisheries and Aquaculture Science","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Centre for Environment, Fisheries and Aquaculture Science","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Centre for Environment, Fisheries and Aquaculture Science","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Crown Prosecution Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Department for Environment, Food and Rural Affairs (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Department for Work and Pensions (excl. agencies)","Unknown","190","190","26160","27570"
"New entrant CS","2021","Suffolk","HM Courts and Tribunals Service","No function","40","40","[c]","[c]"
"New entrant CS","2021","Suffolk","HM Courts and Tribunals Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","HM Prison and Probation Service","No function","140","140","25040","24470"
"New entrant CS","2021","Suffolk","HM Prison and Probation Service","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","HM Revenue and Customs (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Insolvency Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Insolvency Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Ministry of Defence (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Ministry of Defence (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Ministry of Defence (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Ministry of Justice (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","National Crime Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Public Health England","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Department for Work and Pensions (excl. agencies)","Unknown","150","150","26770","27570"
"New entrant CS","2021","Sunderland","HM Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","HM Courts and Tribunals Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","HM Revenue and Customs (excl. agencies)","No function","140","140","21400","20140"
"New entrant CS","2021","Sunderland","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","National Crime Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Crown Prosecution Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Department for Transport (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Department for Work and Pensions (excl. agencies)","Unknown","90","80","25120","27570"
"New entrant CS","2021","Swansea","Driver and Vehicle Licensing Agency","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Driver and Vehicle Licensing Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Driver and Vehicle Licensing Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Driver and Vehicle Licensing Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Driver and Vehicle Licensing Agency","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2021","Swansea","Driver and Vehicle Licensing Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Driver and Vehicle Licensing Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Driver and Vehicle Licensing Agency","No function","250","220","21690","19830"
"New entrant CS","2021","Swansea","Driver and Vehicle Licensing Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Driver and Vehicle Licensing Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Driver and Vehicle Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Driver and Vehicle Standards Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Driver and Vehicle Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","HM Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","HM Land Registry","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","HM Land Registry","No function","60","60","22550","22350"
"New entrant CS","2021","Swansea","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Ministry of Justice (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Ministry of Justice (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Department for Work and Pensions (excl. agencies)","Unknown","60","60","26170","27570"
"New entrant CS","2021","Swindon","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Government Internal Audit Agency","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","HM Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Ministry of Defence (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Ministry of Justice (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","UK Space Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","UK Space Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Cabinet Office (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Department for Work and Pensions (excl. agencies)","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Food Standards Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","HM Land Registry","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","HM Land Registry","No function","30","30","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","HM Revenue and Customs (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","HM Revenue and Customs (excl. agencies)","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","HM Revenue and Customs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","HM Revenue and Customs (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","HM Revenue and Customs (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Ministry of Defence (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Ministry of Defence (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Home Office (incl. agencies)","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Torbay","Department for Work and Pensions (excl. agencies)","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Torbay","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Cabinet Office (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Cabinet Office (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Cabinet Office (excl. agencies)","Digital, Data & Technology","120","120","44170","40600"
"New entrant CS","2021","Tower Hamlets","Cabinet Office (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Cabinet Office (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Cabinet Office (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Competition and Markets Authority","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Competition and Markets Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Crown Commercial Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Crown Commercial Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Crown Commercial Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Department for Work and Pensions (excl. agencies)","Unknown","100","100","30240","31060"
"New entrant CS","2021","Tower Hamlets","Health and Safety Executive","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","HM Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","HM Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","HM Courts and Tribunals Service","No function","40","40","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","HM Courts and Tribunals Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","HM Revenue and Customs (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","HM Revenue and Customs (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","HM Revenue and Customs (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","HM Revenue and Customs (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","HM Revenue and Customs (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
