"Status","Year","Sexual_orientation","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Heterosexual / straight","West Wales and The Valleys","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Wales and The Valleys","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Wales and The Valleys","Ministry of Defence","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Wales and The Valleys","Ministry of Justice","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Wales and The Valleys","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Wales and The Valleys","Welsh Government","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Department for Work and Pensions","120","110","29700","27570"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Ministry of Justice","160","140","23440","20100"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","40","30","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for Education","[c]","[c]","[c]","[c]"
