"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Commercial","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Digital, Data and Technology","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Digital, Data and Technology","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Digital, Data and Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Inner London - West","70","70","46580","53050"
"New entrant CS","2022","Crown Prosecution Service","Legal","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Inner London - West","80","80","23000","21250"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Policy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Property","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Property","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Security","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Commercial","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","27870","26670"
"New entrant CS","2022","Defence Equipment and Support","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","25380","22750"
"New entrant CS","2022","Defence Equipment and Support","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","Gloucestershire, Wiltshire and Bath/Bristol area","200","200","28050","25000"
"New entrant CS","2022","Defence Equipment and Support","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","160","150","32020","29000"
"New entrant CS","2022","Defence Equipment and Support","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","230","230","34450","33000"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Corporate Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Other","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Psychology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","220","220","28120","26030"
"New entrant CS","2022","Defence Science and Technology Laboratory","Science and Engineering","Hampshire and Isle of Wight","100","100","31960","27010"
"New entrant CS","2022","Defence Science and Technology Laboratory","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Greater Manchester","100","100","35600","35510"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Inner London - West","360","350","38000","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","West Midlands","[c]","[c]","[c]","[c]"
