"Status","Year","Responsibility_level","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","AA/AO","Sheffield","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Sheffield","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Shetland Islands","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Shetland Islands","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Shropshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Shropshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Solihull","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Solihull","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Somerset CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Somerset CC","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Somerset CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Somerset CC","Ministry of Defence","70","70","20700","20420"
"New entrant CS","2022","AA/AO","Somerset CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South and West Derbyshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South and West Derbyshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South and West Derbyshire","Ministry of Justice","60","60","[c]","[c]"
"New entrant CS","2022","AA/AO","South Ayrshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Ayrshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Ayrshire","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Hampshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Hampshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Hampshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Hampshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Hampshire","UK Statistics Authority","230","160","19770","19860"
"New entrant CS","2022","AA/AO","South Lanarkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Lanarkshire","HM Revenue and Customs","220","210","21250","21250"
"New entrant CS","2022","AA/AO","South Lanarkshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Lanarkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Lanarkshire","Scottish Government","50","40","[c]","[c]"
"New entrant CS","2022","AA/AO","South Nottinghamshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Nottinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Nottinghamshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Nottinghamshire","Ministry of Justice","60","60","[c]","[c]"
"New entrant CS","2022","AA/AO","South Teesside","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Teesside","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Teesside","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West Wales","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West Wales","Department for Work and Pensions","40","30","[c]","[c]"
"New entrant CS","2022","AA/AO","South West Wales","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Southampton","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Southampton","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Southampton","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Southend-on-Sea","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Southend-on-Sea","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Southend-on-Sea","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Staffordshire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Staffordshire CC","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Staffordshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Staffordshire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Staffordshire CC","Ministry of Justice","290","290","22200","23140"
"New entrant CS","2022","AA/AO","Stoke-on-Trent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Stoke-on-Trent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Stoke-on-Trent","Ministry of Justice","90","90","20910","20970"
"New entrant CS","2022","AA/AO","Suffolk CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Suffolk CC","Department for Work and Pensions","60","60","21250","21260"
"New entrant CS","2022","AA/AO","Suffolk CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Suffolk CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Suffolk CC","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Suffolk CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Suffolk CC","Ministry of Justice","150","140","23830","23140"
"New entrant CS","2022","AA/AO","Sunderland","Department for Work and Pensions","120","120","21260","21260"
"New entrant CS","2022","AA/AO","Sunderland","HM Revenue and Customs","150","140","21250","21250"
"New entrant CS","2022","AA/AO","Swansea","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Swansea","Department for Transport","500","470","20100","18310"
"New entrant CS","2022","AA/AO","Swansea","Department for Work and Pensions","50","50","21260","21260"
"New entrant CS","2022","AA/AO","Swansea","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Swansea","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Swansea","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Swansea","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Swindon","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Swindon","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Swindon","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Telford and Wrekin","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Telford and Wrekin","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Telford and Wrekin","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Thurrock","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Thurrock","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Torbay","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Torbay","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tower Hamlets","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tower Hamlets","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tower Hamlets","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tower Hamlets","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tower Hamlets","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tower Hamlets","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tower Hamlets","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tower Hamlets","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tyneside","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tyneside","Cabinet Office","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Tyneside","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tyneside","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tyneside","Department for Environment, Food and Rural Affairs","130","120","21180","21300"
"New entrant CS","2022","AA/AO","Tyneside","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tyneside","Department for Transport","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Tyneside","Department for Work and Pensions","530","510","21260","21260"
"New entrant CS","2022","AA/AO","Tyneside","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tyneside","HM Revenue and Customs","400","380","21260","21250"
"New entrant CS","2022","AA/AO","Tyneside","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tyneside","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Department for Transport","40","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Ministry of Justice","50","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Wakefield","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wakefield","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wakefield","Ministry of Justice","100","100","22660","23140"
"New entrant CS","2022","AA/AO","Walsall","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Walsall","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wandsworth","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wandsworth","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wandsworth","Ministry of Justice","100","100","28730","30520"
"New entrant CS","2022","AA/AO","Warrington","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Warrington","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Warrington","Ministry of Justice","80","80","21830","22570"
"New entrant CS","2022","AA/AO","Warrington","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Warwickshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Warwickshire CC","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Warwickshire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Warwickshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Cumbria","Department for Environment, Food and Rural Affairs","100","90","21300","21300"
"New entrant CS","2022","AA/AO","West Cumbria","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Cumbria","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Cumbria","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Essex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Essex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Essex","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Kent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Lothian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Lothian","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Northamptonshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Northamptonshire","Ministry of Justice","60","50","[c]","[c]"
"New entrant CS","2022","AA/AO","West Surrey","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Surrey","Department for Environment, Food and Rural Affairs","60","60","24270","24370"
"New entrant CS","2022","AA/AO","West Surrey","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Surrey","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Surrey","Ministry of Justice","100","100","25870","28140"
"New entrant CS","2022","AA/AO","West Sussex (North East)","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Sussex (North East)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Sussex (South West)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Sussex (South West)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Sussex (South West)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Sussex (South West)","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","Attorney General's Departments","90","90","21990","21250"
"New entrant CS","2022","AA/AO","Westminster","Cabinet Office","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","HM Revenue and Customs","[c]","[c]","[c]","[c]"
