"Status","Year","Age","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Undeclared","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Isle of Wight","100","90","30910","31650"
"In post","2021","50-59","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","30","30","[c]","[c]"
"In post","2021","50-59","Undeclared","Kent Thames Gateway","90","90","31080","31650"
"In post","2021","50-59","Undeclared","Kingston upon Hull, City of","80","70","32050","31650"
"In post","2021","50-59","Undeclared","Lambeth","80","70","47710","38340"
"In post","2021","50-59","Undeclared","Lancaster and Wyre","40","40","[c]","[c]"
"In post","2021","50-59","Undeclared","Leeds","180","170","33220","31990"
"In post","2021","50-59","Undeclared","Leicester","40","40","[c]","[c]"
"In post","2021","50-59","Undeclared","Leicestershire CC and Rutland","70","70","30210","31650"
"In post","2021","50-59","Undeclared","Lewisham and Southwark","50","40","[c]","[c]"
"In post","2021","50-59","Undeclared","Lincolnshire","110","110","29780","31650"
"In post","2021","50-59","Undeclared","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Liverpool","170","150","29440","28130"
"In post","2021","50-59","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Luton","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Manchester","200","190","32970","31650"
"In post","2021","50-59","Undeclared","Medway","40","40","[c]","[c]"
"In post","2021","50-59","Undeclared","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Mid Kent","30","30","[c]","[c]"
"In post","2021","50-59","Undeclared","Mid Lancashire","150","140","29090","27570"
"In post","2021","50-59","Undeclared","Milton Keynes","50","50","[c]","[c]"
"In post","2021","50-59","Undeclared","Monmouthshire and Newport","40","40","[c]","[c]"
"In post","2021","50-59","Undeclared","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","North Lanarkshire","40","30","[c]","[c]"
"In post","2021","50-59","Undeclared","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","North Nottinghamshire","50","40","[c]","[c]"
"In post","2021","50-59","Undeclared","North Yorkshire CC","60","60","28370","26700"
"In post","2021","50-59","Undeclared","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Norwich and East Norfolk","30","30","[c]","[c]"
"In post","2021","50-59","Undeclared","Nottingham","160","150","32190","31650"
"In post","2021","50-59","Undeclared","Overseas","60","60","50420","54170"
"In post","2021","50-59","Undeclared","Oxfordshire","100","100","34510","33720"
"In post","2021","50-59","Undeclared","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Peterborough","50","40","[c]","[c]"
"In post","2021","50-59","Undeclared","Plymouth","70","60","32230","32060"
"In post","2021","50-59","Undeclared","Portsmouth","140","130","31450","28130"
"In post","2021","50-59","Undeclared","Powys","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Sefton","90","80","32380","28300"
"In post","2021","50-59","Undeclared","Sheffield","110","100","34270","31100"
"In post","2021","50-59","Undeclared","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Shropshire CC","50","50","29420","30660"
"In post","2021","50-59","Undeclared","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Somerset","60","60","33590","33290"
"In post","2021","50-59","Undeclared","South and West Derbyshire","40","40","[c]","[c]"
"In post","2021","50-59","Undeclared","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","South Hampshire","70","60","28570","25110"
"In post","2021","50-59","Undeclared","South Lanarkshire","30","30","[c]","[c]"
"In post","2021","50-59","Undeclared","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Southend-on-Sea","40","30","[c]","[c]"
"In post","2021","50-59","Undeclared","Staffordshire CC","160","150","32040","31650"
"In post","2021","50-59","Undeclared","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Suffolk","160","150","29920","29730"
"In post","2021","50-59","Undeclared","Sunderland","70","60","25480","21440"
"In post","2021","50-59","Undeclared","Swansea","210","190","29490","26780"
"In post","2021","50-59","Undeclared","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Telford and Wrekin","50","50","32070","28130"
"In post","2021","50-59","Undeclared","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Tower Hamlets","80","70","44450","39090"
"In post","2021","50-59","Undeclared","Tyneside","240","220","31370","27350"
"In post","2021","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Wakefield","90","80","30930","31650"
"In post","2021","50-59","Undeclared","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Wandsworth","60","50","33450","31530"
"In post","2021","50-59","Undeclared","Warrington","80","80","31030","31650"
"In post","2021","50-59","Undeclared","Warwickshire","30","30","[c]","[c]"
"In post","2021","50-59","Undeclared","West Cumbria","30","30","[c]","[c]"
"In post","2021","50-59","Undeclared","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","West Northamptonshire","40","30","[c]","[c]"
"In post","2021","50-59","Undeclared","West Surrey","50","50","37340","34750"
"In post","2021","50-59","Undeclared","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","West Sussex (South West)","50","50","30570","31230"
"In post","2021","50-59","Undeclared","Westminster","650","640","50240","46120"
"In post","2021","50-59","Undeclared","Wiltshire","210","210","38950","37320"
"In post","2021","50-59","Undeclared","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Worcestershire","150","150","32630","31900"
"In post","2021","50-59","Undeclared","York","80","70","35530","33300"
"In post","2021","50-59","Unknown","Aberdeen City and Aberdeenshire","170","160","35200","33650"
"In post","2021","50-59","Unknown","Angus and Dundee City","90","90","28330","22520"
"In post","2021","50-59","Unknown","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Barnet","140","140","48090","44950"
"In post","2021","50-59","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","310","300","44440","40790"
"In post","2021","50-59","Unknown","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Belfast","160","150","32360","28130"
"In post","2021","50-59","Unknown","Berkshire","150","140","37410","37560"
"In post","2021","50-59","Unknown","Bexley and Greenwich","30","30","[c]","[c]"
"In post","2021","50-59","Unknown","Birmingham","450","430","36200","31950"
"In post","2021","50-59","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Blackpool","40","30","[c]","[c]"
"In post","2021","50-59","Unknown","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Bradford","130","120","28790","23620"
"In post","2021","50-59","Unknown","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Brent","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Bristol, City of","230","220","40330","35000"
"In post","2021","50-59","Unknown","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Buckinghamshire CC","30","30","[c]","[c]"
"In post","2021","50-59","Unknown","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Cambridgeshire CC","90","90","42240","32150"
"In post","2021","50-59","Unknown","Camden and City of London","210","200","44580","37360"
"In post","2021","50-59","Unknown","Cardiff and Vale of Glamorgan","460","420","29140","25560"
"In post","2021","50-59","Unknown","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Central Hampshire","140","130","42860","41070"
"In post","2021","50-59","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","City of Edinburgh","1150","1090","38870","33650"
"In post","2021","50-59","Unknown","Clackmannanshire and Fife","150","140","32060","33650"
"In post","2021","50-59","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Cornwall and Isles of Scilly","50","50","26740","24370"
"In post","2021","50-59","Unknown","Coventry","50","50","41190","38630"
"In post","2021","50-59","Unknown","Croydon","270","270","40170","36160"
"In post","2021","50-59","Unknown","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Derby","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Devon CC","70","70","27840","23730"
"In post","2021","50-59","Unknown","Dorset CC","70","60","30730","24920"
"In post","2021","50-59","Unknown","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Dumfries and Galloway","60","60","32800","33650"
"In post","2021","50-59","Unknown","Durham CC","130","120","23140","21440"
"In post","2021","50-59","Unknown","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","East Ayrshire and North Ayrshire mainland","40","40","[c]","[c]"
"In post","2021","50-59","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","210","210","34380","33650"
"In post","2021","50-59","Unknown","East Kent","80","70","31850","28130"
"In post","2021","50-59","Unknown","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","East Riding of Yorkshire","50","50","28240","26670"
"In post","2021","50-59","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Falkirk","160","150","33710","33650"
"In post","2021","50-59","Unknown","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Flintshire and Wrexham","30","30","[c]","[c]"
"In post","2021","50-59","Unknown","Glasgow City","750","700","38060","33650"
"In post","2021","50-59","Unknown","Gloucestershire","40","40","[c]","[c]"
"In post","2021","50-59","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Greater Manchester South West","330","310","30230","25560"
"In post","2021","50-59","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Hackney and Newham","150","140","36490","32520"
"In post","2021","50-59","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Harrow and Hillingdon","30","30","[c]","[c]"
"In post","2021","50-59","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Hertfordshire","110","100","39400","32820"
"In post","2021","50-59","Unknown","Hounslow and Richmond upon Thames","90","90","35770","31680"
"In post","2021","50-59","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","110","100","32330","33650"
"In post","2021","50-59","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","70","70","30300","29350"
"In post","2021","50-59","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Kingston upon Hull, City of","30","30","[c]","[c]"
"In post","2021","50-59","Unknown","Lambeth","320","310","54480","47130"
"In post","2021","50-59","Unknown","Lancaster and Wyre","30","30","[c]","[c]"
"In post","2021","50-59","Unknown","Leeds","370","360","41770","34020"
"In post","2021","50-59","Unknown","Leicester","80","80","25430","22350"
"In post","2021","50-59","Unknown","Leicestershire CC and Rutland","40","40","[c]","[c]"
"In post","2021","50-59","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Lincolnshire","70","60","26910","21130"
"In post","2021","50-59","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Liverpool","300","290","37160","31230"
"In post","2021","50-59","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Luton","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Manchester","230","220","35960","32100"
"In post","2021","50-59","Unknown","Medway","40","40","[c]","[c]"
"In post","2021","50-59","Unknown","Merton, Kingston upon Thames and Sutton","40","30","[c]","[c]"
"In post","2021","50-59","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Mid Lancashire","200","180","27130","21440"
"In post","2021","50-59","Unknown","Milton Keynes","60","60","29830","27570"
"In post","2021","50-59","Unknown","Monmouthshire and Newport","190","180","34790","30130"
"In post","2021","50-59","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","North Hampshire","40","40","[c]","[c]"
"In post","2021","50-59","Unknown","North Lanarkshire","200","180","29860","29350"
"In post","2021","50-59","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","North Yorkshire CC","80","80","29400","26670"
"In post","2021","50-59","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Norwich and East Norfolk","40","40","[c]","[c]"
"In post","2021","50-59","Unknown","Nottingham","310","300","32560","28130"
"In post","2021","50-59","Unknown","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Overseas","180","180","57850","56110"
"In post","2021","50-59","Unknown","Oxfordshire","150","140","39900","34530"
"In post","2021","50-59","Unknown","Perth and Kinross and Stirling","250","240","33600","33650"
"In post","2021","50-59","Unknown","Peterborough","30","30","[c]","[c]"
"In post","2021","50-59","Unknown","Plymouth","130","120","30530","26580"
"In post","2021","50-59","Unknown","Portsmouth","230","210","31240","21580"
"In post","2021","50-59","Unknown","Powys","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Scottish Borders","40","30","[c]","[c]"
"In post","2021","50-59","Unknown","Sefton","300","270","26690","21440"
"In post","2021","50-59","Unknown","Sheffield","100","100","37170","32870"
"In post","2021","50-59","Unknown","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Somerset","100","100","35200","30060"
"In post","2021","50-59","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","South Hampshire","290","230","26240","22130"
"In post","2021","50-59","Unknown","South Lanarkshire","330","280","28750","21440"
"In post","2021","50-59","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Southend-on-Sea","110","100","32390","31810"
"In post","2021","50-59","Unknown","Staffordshire CC","60","50","32970","26580"
"In post","2021","50-59","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Suffolk","180","180","30610","28130"
"In post","2021","50-59","Unknown","Sunderland","220","180","24280","21440"
"In post","2021","50-59","Unknown","Swansea","160","150","28060","21590"
"In post","2021","50-59","Unknown","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Telford and Wrekin","110","100","37540","31840"
"In post","2021","50-59","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Tower Hamlets","310","310","51720","43260"
"In post","2021","50-59","Unknown","Tyneside","720","620","27800","21440"
"In post","2021","50-59","Unknown","Unknown","570","570","43260","38240"
"In post","2021","50-59","Unknown","Wakefield","50","50","[c]","[c]"
"In post","2021","50-59","Unknown","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Warrington","180","180","38100","36740"
"In post","2021","50-59","Unknown","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","West Lothian","30","30","[c]","[c]"
"In post","2021","50-59","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","West Surrey","60","50","29810","26670"
"In post","2021","50-59","Unknown","West Sussex (North East)","40","40","[c]","[c]"
"In post","2021","50-59","Unknown","West Sussex (South West)","70","60","30240","28130"
"In post","2021","50-59","Unknown","Westminster","1370","1340","55600","53360"
"In post","2021","50-59","Unknown","Wiltshire","290","280","43660","40580"
"In post","2021","50-59","Unknown","Wirral","30","30","[c]","[c]"
"In post","2021","50-59","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","York","80","70","34090","29200"
"In post","2021","60-64","Declared disabled","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Angus and Dundee City","30","30","[c]","[c]"
"In post","2021","60-64","Declared disabled","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Barnsley, Doncaster and Rotherham","50","40","[c]","[c]"
"In post","2021","60-64","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","120","110","36710","37170"
"In post","2021","60-64","Declared disabled","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Berkshire","40","40","[c]","[c]"
"In post","2021","60-64","Declared disabled","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Birmingham","160","130","28030","27570"
"In post","2021","60-64","Declared disabled","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Blackpool","90","70","26040","21010"
"In post","2021","60-64","Declared disabled","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Bradford","50","40","24890","21440"
"In post","2021","60-64","Declared disabled","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Brent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Bristol, City of","50","40","34970","27570"
"In post","2021","60-64","Declared disabled","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Cambridgeshire CC","40","30","[c]","[c]"
"In post","2021","60-64","Declared disabled","Camden and City of London","30","30","[c]","[c]"
"In post","2021","60-64","Declared disabled","Cardiff and Vale of Glamorgan","100","80","31030","25560"
"In post","2021","60-64","Declared disabled","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Central Hampshire","40","40","[c]","[c]"
"In post","2021","60-64","Declared disabled","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","City of Edinburgh","90","80","33170","28130"
"In post","2021","60-64","Declared disabled","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Croydon","110","100","34460","29370"
"In post","2021","60-64","Declared disabled","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Derby","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Devon CC","70","60","28070","23230"
"In post","2021","60-64","Declared disabled","Dorset CC","40","30","[c]","[c]"
"In post","2021","60-64","Declared disabled","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Durham CC","70","50","27380","22350"
"In post","2021","60-64","Declared disabled","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","East Kent","60","50","27700","26410"
"In post","2021","60-64","Declared disabled","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","East Sussex CC","40","30","[c]","[c]"
"In post","2021","60-64","Declared disabled","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Glasgow City","130","100","26990","25730"
"In post","2021","60-64","Declared disabled","Gloucestershire","30","20","[c]","[c]"
"In post","2021","60-64","Declared disabled","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Greater Manchester North West","40","30","[c]","[c]"
"In post","2021","60-64","Declared disabled","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Greater Manchester South West","50","40","[c]","[c]"
"In post","2021","60-64","Declared disabled","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Hackney and Newham","50","50","31180","30690"
"In post","2021","60-64","Declared disabled","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Harrow and Hillingdon","50","40","31540","30410"
"In post","2021","60-64","Declared disabled","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
