"Status","Year","Sexual_orientation","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","LGBO","Flintshire and Wrexham","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Flintshire and Wrexham","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Flintshire and Wrexham","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Glasgow City","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Glasgow City","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Glasgow City","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Glasgow City","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Glasgow City","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Glasgow City","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Glasgow City","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gloucestershire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gloucestershire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gloucestershire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gloucestershire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gloucestershire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gloucestershire CC","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester North East","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester North East","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester North East","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester North East","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester North East","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester North East","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester North West","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester North West","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester North West","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester North West","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester North West","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester North West","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester South East","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester South East","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester South East","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester South East","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester South East","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester South East","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester South East","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester South West","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester South West","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester South West","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester South West","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester South West","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Greater Manchester South West","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gwent Valleys","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gwent Valleys","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gwent Valleys","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gwent Valleys","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gwent Valleys","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gwent Valleys","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gwynedd","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gwynedd","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gwynedd","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gwynedd","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gwynedd","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Gwynedd","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hackney and Newham","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hackney and Newham","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hackney and Newham","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hackney and Newham","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hackney and Newham","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hackney and Newham","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Haringey and Islington","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Haringey and Islington","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Haringey and Islington","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Haringey and Islington","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Haringey and Islington","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Haringey and Islington","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Harrow and Hillingdon","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Harrow and Hillingdon","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Harrow and Hillingdon","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Harrow and Hillingdon","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Harrow and Hillingdon","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Harrow and Hillingdon","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Harrow and Hillingdon","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hartlepool and Stockton-on-Tees","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hartlepool and Stockton-on-Tees","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hartlepool and Stockton-on-Tees","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hartlepool and Stockton-on-Tees","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hartlepool and Stockton-on-Tees","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hartlepool and Stockton-on-Tees","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Heart of Essex","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Heart of Essex","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Heart of Essex","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Heart of Essex","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Heart of Essex","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Heart of Essex","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Heart of Essex","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Herefordshire, County of","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Herefordshire, County of","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Herefordshire, County of","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Herefordshire, County of","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Herefordshire, County of","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Herefordshire, County of","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hertfordshire CC","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hertfordshire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hertfordshire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hertfordshire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hertfordshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hertfordshire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hertfordshire CC","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hounslow and Richmond upon Thames","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hounslow and Richmond upon Thames","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hounslow and Richmond upon Thames","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hounslow and Richmond upon Thames","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hounslow and Richmond upon Thames","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hounslow and Richmond upon Thames","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Hounslow and Richmond upon Thames","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Inverclyde, East Renfrewshire, and Renfrewshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Inverclyde, East Renfrewshire, and Renfrewshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Inverclyde, East Renfrewshire, and Renfrewshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Inverclyde, East Renfrewshire, and Renfrewshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Inverclyde, East Renfrewshire, and Renfrewshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Inverclyde, East Renfrewshire, and Renfrewshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Inverness and Nairn, Moray, and Badenoch and Strathspey","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Inverness and Nairn, Moray, and Badenoch and Strathspey","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Inverness and Nairn, Moray, and Badenoch and Strathspey","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Inverness and Nairn, Moray, and Badenoch and Strathspey","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Inverness and Nairn, Moray, and Badenoch and Strathspey","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Inverness and Nairn, Moray, and Badenoch and Strathspey","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Isle of Anglesey","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Isle of Anglesey","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Isle of Anglesey","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Isle of Anglesey","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Isle of Anglesey","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Isle of Anglesey","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Isle of Wight","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Isle of Wight","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Isle of Wight","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Isle of Wight","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Isle of Wight","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Isle of Wight","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Isle of Wight","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kensington & Chelsea and Hammersmith & Fulham","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kensington & Chelsea and Hammersmith & Fulham","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kensington & Chelsea and Hammersmith & Fulham","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kensington & Chelsea and Hammersmith & Fulham","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kensington & Chelsea and Hammersmith & Fulham","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kensington & Chelsea and Hammersmith & Fulham","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kensington & Chelsea and Hammersmith & Fulham","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kent Thames Gateway","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kent Thames Gateway","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kent Thames Gateway","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kent Thames Gateway","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kent Thames Gateway","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kent Thames Gateway","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kent Thames Gateway","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kingston upon Hull, City of","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kingston upon Hull, City of","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kingston upon Hull, City of","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kingston upon Hull, City of","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kingston upon Hull, City of","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kingston upon Hull, City of","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Kingston upon Hull, City of","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lambeth","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lambeth","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lambeth","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lambeth","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lambeth","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lambeth","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lambeth","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lancaster and Wyre","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lancaster and Wyre","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lancaster and Wyre","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lancaster and Wyre","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lancaster and Wyre","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lancaster and Wyre","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lancaster and Wyre","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leeds","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leeds","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leeds","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leeds","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leeds","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leeds","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leeds","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicester","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicester","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicester","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicester","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicester","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicester","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicester","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicestershire CC and Rutland","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicestershire CC and Rutland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicestershire CC and Rutland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicestershire CC and Rutland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicestershire CC and Rutland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicestershire CC and Rutland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Leicestershire CC and Rutland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lewisham and Southwark","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lewisham and Southwark","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lewisham and Southwark","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lewisham and Southwark","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lewisham and Southwark","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lewisham and Southwark","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lincolnshire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lincolnshire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lincolnshire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lincolnshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lincolnshire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lincolnshire CC","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lisburn and Castlereagh","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lisburn and Castlereagh","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lisburn and Castlereagh","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lisburn and Castlereagh","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lisburn and Castlereagh","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lisburn and Castlereagh","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Liverpool","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Liverpool","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Liverpool","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Liverpool","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Liverpool","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Liverpool","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Liverpool","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Luton","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Luton","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Luton","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Luton","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Luton","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Luton","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Manchester","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Manchester","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Manchester","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Manchester","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Manchester","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Manchester","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Manchester","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Medway","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Medway","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Medway","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Medway","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Medway","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Medway","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Medway","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Merton, Kingston upon Thames and Sutton","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Merton, Kingston upon Thames and Sutton","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Merton, Kingston upon Thames and Sutton","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Merton, Kingston upon Thames and Sutton","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Merton, Kingston upon Thames and Sutton","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Merton, Kingston upon Thames and Sutton","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid and East Antrim","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Kent","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Kent","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Kent","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Kent","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Kent","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Kent","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Kent","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Lancashire","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Lancashire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Lancashire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Lancashire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Lancashire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Lancashire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Mid Lancashire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Milton Keynes","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Milton Keynes","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Milton Keynes","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Milton Keynes","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Milton Keynes","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Milton Keynes","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Monmouthshire and Newport","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Monmouthshire and Newport","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Monmouthshire and Newport","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Monmouthshire and Newport","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Monmouthshire and Newport","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Monmouthshire and Newport","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Monmouthshire and Newport","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Na h-Eileanan Siar","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Na h-Eileanan Siar","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Na h-Eileanan Siar","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Na h-Eileanan Siar","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Na h-Eileanan Siar","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Na h-Eileanan Siar","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Newry, Mourne and Down","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Newry, Mourne and Down","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North and North East Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North and North East Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North and North East Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North and North East Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North and North East Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North and North East Lincolnshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North and West Norfolk","20-29","[c]","[c]","[c]","[c]"
