"Status","Year","Region_ITL3","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Berkshire","20-29","Male","40","40","[c]","[c]"
"Leaver CS","2022","Berkshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","30-39","Male","40","40","[c]","[c]"
"Leaver CS","2022","Berkshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","50-59","Male","30","30","[c]","[c]"
"Leaver CS","2022","Berkshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","20-29","Female","40","40","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","30-39","Male","30","30","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","20-29","Female","170","160","25210","23850"
"Leaver CS","2022","Birmingham","20-29","Male","100","100","25470","22570"
"Leaver CS","2022","Birmingham","30-39","Female","110","100","35410","32010"
"Leaver CS","2022","Birmingham","30-39","Male","80","80","32380","27570"
"Leaver CS","2022","Birmingham","40-49","Female","100","80","40150","28850"
"Leaver CS","2022","Birmingham","40-49","Male","60","60","[c]","[c]"
"Leaver CS","2022","Birmingham","50-59","Female","100","90","44610","38610"
"Leaver CS","2022","Birmingham","50-59","Male","70","60","[c]","[c]"
"Leaver CS","2022","Birmingham","60-64","Female","80","60","31300","27570"
"Leaver CS","2022","Birmingham","60-64","Male","70","60","[c]","[c]"
"Leaver CS","2022","Birmingham","65+","Female","40","30","[c]","[c]"
"Leaver CS","2022","Birmingham","65+","Male","50","40","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","20-29","Female","40","40","[c]","[c]"
"Leaver CS","2022","Blackpool","20-29","Male","60","60","22940","21260"
"Leaver CS","2022","Blackpool","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","30-39","Male","30","30","[c]","[c]"
"Leaver CS","2022","Blackpool","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","50-59","Female","60","50","28960","26120"
"Leaver CS","2022","Blackpool","50-59","Male","30","30","[c]","[c]"
"Leaver CS","2022","Blackpool","60-64","Female","40","30","[c]","[c]"
"Leaver CS","2022","Blackpool","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","65+","Female","50","30","[c]","[c]"
"Leaver CS","2022","Blackpool","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","20-29","Female","40","40","[c]","[c]"
"Leaver CS","2022","Bradford","20-29","Male","40","40","[c]","[c]"
"Leaver CS","2022","Bradford","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","50-59","Female","30","30","[c]","[c]"
"Leaver CS","2022","Bradford","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","60-64","Female","40","30","[c]","[c]"
"Leaver CS","2022","Bradford","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","20-29","Female","110","100","23020","21260"
"Leaver CS","2022","Bristol, City of","20-29","Male","60","60","[c]","[c]"
"Leaver CS","2022","Bristol, City of","30-39","Female","90","80","31420","27570"
"Leaver CS","2022","Bristol, City of","30-39","Male","50","50","[c]","[c]"
"Leaver CS","2022","Bristol, City of","40-49","Female","40","40","[c]","[c]"
"Leaver CS","2022","Bristol, City of","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","50-59","Female","50","40","[c]","[c]"
"Leaver CS","2022","Bristol, City of","50-59","Male","40","30","[c]","[c]"
"Leaver CS","2022","Bristol, City of","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","65+","Male","40","30","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","50-59","Female","40","30","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","20-29","Female","50","50","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","20-29","Male","30","30","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","30-39","Female","40","40","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","30-39","Male","30","30","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","40-49","Female","40","40","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","50-59","Female","60","60","44100","36220"
"Leaver CS","2022","Cambridgeshire CC","50-59","Male","50","50","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","60-64","Male","30","30","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","65+","Male","30","30","[c]","[c]"
"Leaver CS","2022","Camden and City of London","20-29","Female","30","30","[c]","[c]"
"Leaver CS","2022","Camden and City of London","20-29","Male","30","30","[c]","[c]"
"Leaver CS","2022","Camden and City of London","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","20-29","Female","100","90","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","20-29","Male","100","90","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","30-39","Female","60","50","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","30-39","Male","60","60","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","40-49","Female","50","40","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","40-49","Male","40","40","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","50-59","Female","100","80","38530","30660"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","50-59","Male","70","60","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","60-64","Female","70","50","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","60-64","Male","60","50","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","65+","Female","50","30","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","65+","Male","60","50","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","20-29","Female","40","40","[c]","[c]"
"Leaver CS","2022","Central Hampshire","20-29","Male","40","40","[c]","[c]"
"Leaver CS","2022","Central Hampshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","30-39","Male","30","30","[c]","[c]"
"Leaver CS","2022","Central Hampshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","50-59","Male","40","40","[c]","[c]"
"Leaver CS","2022","Central Hampshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","60-64","Male","30","30","[c]","[c]"
"Leaver CS","2022","Central Hampshire","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","65+","Male","30","30","[c]","[c]"
"Leaver CS","2022","Central Valleys","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","65+","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","65+","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","65+","Female","[c]","[c]","[c]","[c]"
