"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of the Secretary of State for Wales","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Government","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Welsh Government","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Department for Transport","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Department for Transport","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Foreign, Commonwealth and Development Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Statistics Authority","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Birmingham","30","30","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Westminster","270","250","49520","51520"
"Leaver CS","2022","Legal","Attorney General's Departments","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cabinet Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Charity Commission","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Charity Commission","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Education","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Education","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Education","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Work and Pensions","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Work and Pensions","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department of Health and Social Care","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department of Health and Social Care","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Food Standards Agency","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Foreign, Commonwealth and Development Office","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Foreign, Commonwealth and Development Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","National Crime Agency","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Gas and Electricity Markets","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Gas and Electricity Markets","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Rail and Road","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Government","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Government","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Government","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Government","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Government","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Government","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scottish Government","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Attorney General's Departments","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","Westminster","150","140","43420","35590"
"Leaver CS","2022","No function","Cabinet Office","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cabinet Office","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Chancellor's other departments","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Chancellor's other departments","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Chancellor's other departments","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Charity Commission","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","40","30","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Business, Energy and Industrial Strategy","Hackney and Newham","[c]","[c]","[c]","[c]"
