"Status","Year","Region_ITL3","Sex","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Westminster","Female","Unknown","500","370","42120","35800"
"Leaver CS","2021","Westminster","Male","Analysis","50","50","[c]","[c]"
"Leaver CS","2021","Westminster","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Male","Communications","40","40","[c]","[c]"
"Leaver CS","2021","Westminster","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Male","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Male","Digital, Data & Technology","40","40","[c]","[c]"
"Leaver CS","2021","Westminster","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Male","Legal","90","90","49400","50520"
"Leaver CS","2021","Westminster","Male","No function","390","380","46270","37980"
"Leaver CS","2021","Westminster","Male","Project Delivery","40","40","[c]","[c]"
"Leaver CS","2021","Westminster","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Male","Unknown","440","330","46770","40640"
"Leaver CS","2021","Westminster","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Female","No function","90","80","31680","26480"
"Leaver CS","2021","Wiltshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Female","Unknown","60","50","26130","21140"
"Leaver CS","2021","Wiltshire","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Male","No function","100","100","30640","27240"
"Leaver CS","2021","Wiltshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Male","Unknown","50","50","36420","32670"
"Leaver CS","2021","Wirral","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Female","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Female","Unknown","30","20","[c]","[c]"
"Leaver CS","2021","Wirral","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Female","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Female","Unknown","100","70","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Male","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Worcestershire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Female","No function","60","60","[c]","[c]"
"Leaver CS","2021","Worcestershire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Male","No function","70","70","[c]","[c]"
"Leaver CS","2021","Worcestershire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Female","No function","40","30","[c]","[c]"
"Leaver CS","2021","York","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Female","No function","40","30","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Male","No function","40","40","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","Male","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Female","No function","50","40","23880","21260"
"Leaver CS","2022","Angus and Dundee City","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Female","Unknown","90","70","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Male","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Female","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Female","No function","40","30","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Female","No function","100","90","36740","32330"
"Leaver CS","2022","Barnet","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Male","No function","60","60","34810","31060"
"Leaver CS","2022","Barnet","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Female","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Female","No function","120","100","26970","27570"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Male","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Male","No function","120","110","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","No function","200","170","32290","27570"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Project Delivery","120","110","32150","29550"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","No function","210","200","36060","32670"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Project Delivery","320","310","37310","35140"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Bedford","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","Female","No function","70","70","[c]","[c]"
"Leaver CS","2022","Bedford","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","Male","No function","60","60","[c]","[c]"
"Leaver CS","2022","Bedford","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Female","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Female","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Belfast","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","Male","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","No function","70","70","29470","29290"
"Leaver CS","2022","Berkshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","No function","40","40","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","Male","Security","70","70","33670","28750"
"Leaver CS","2022","Berkshire","Male","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","Female","No function","100","90","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","Male","No function","100","90","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","No function","370","330","34140","27570"
"Leaver CS","2022","Birmingham","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Female","Unknown","160","140","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","No function","240","230","30780","26340"
"Leaver CS","2022","Birmingham","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Unknown","130","110","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Female","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","No function","170","140","23560","21260"
"Leaver CS","2022","Blackpool","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Human Resources","[c]","[c]","[c]","[c]"
