"Status","Year","Sex","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Female","Cabinet Office (excl. agencies)","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Glasgow City","140","130","41510","34000"
"In post","2022","Female","Cabinet Office (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Greater Manchester South West","140","140","42530","37300"
"In post","2022","Female","Cabinet Office (excl. agencies)","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Leeds","120","110","48050","42550"
"In post","2022","Female","Cabinet Office (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Liverpool","50","40","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Manchester","80","80","46940","49700"
"In post","2022","Female","Cabinet Office (excl. agencies)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Milton Keynes","50","50","31390","32000"
"In post","2022","Female","Cabinet Office (excl. agencies)","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Norwich and East Norfolk","40","30","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Sheffield","50","50","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Tower Hamlets","520","500","49830","54700"
"In post","2022","Female","Cabinet Office (excl. agencies)","Tyneside","290","270","28030","24100"
"In post","2022","Female","Cabinet Office (excl. agencies)","Unknown","250","240","36570","32000"
"In post","2022","Female","Cabinet Office (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Westminster","2850","2800","46830","40600"
"In post","2022","Female","Cabinet Office (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Cabinet Office (excl. agencies)","York","290","280","31650","26670"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Dorset","70","70","31260","29750"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Suffolk CC","230","210","32560","29750"
"In post","2022","Female","Charity Commission","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Female","Charity Commission","Sefton","210","190","31660","29160"
"In post","2022","Female","Charity Commission","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Charity Commission","Westminster","50","50","43990","37910"
"In post","2022","Female","Companies House","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Cardiff and Vale of Glamorgan","620","540","29670","24500"
"In post","2022","Female","Companies House","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Female","Companies House","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Female","Competition and Markets Authority","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Female","Competition and Markets Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Female","Competition and Markets Authority","City of Edinburgh","30","30","[c]","[c]"
"In post","2022","Female","Competition and Markets Authority","Tower Hamlets","400","370","58500","55860"
"In post","2022","Female","Criminal Injuries Compensation Authority","Glasgow City","180","160","28140","25120"
"In post","2022","Female","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Liverpool","220","220","37150","38330"
"In post","2022","Female","Crown Commercial Service","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Monmouthshire and Newport","60","60","35780","31250"
"In post","2022","Female","Crown Commercial Service","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Norwich and East Norfolk","70","70","37960","38330"
"In post","2022","Female","Crown Commercial Service","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Tower Hamlets","30","30","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Commercial Service","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","90","80","34480","30040"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Angus and Dundee City","80","70","35330","31540"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","City of Edinburgh","370","350","37940","31540"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","60","60","33510","30040"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Dumfries and Galloway","40","40","[c]","[c]"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","70","60","31150","23230"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","60","60","26760","23230"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Falkirk","50","50","38330","30360"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Glasgow City","440","400","37150","31540"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire, and Renfrewshire","100","90","38400","30950"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","60","50","33520","27230"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","North Lanarkshire","70","60","39770","31540"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","South Lanarkshire","140","120","37080","31540"
"In post","2022","Female","Crown Office and Procurator Fiscal Service","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Berkshire","90","80","40320","32460"
"In post","2022","Female","Crown Prosecution Service","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Birmingham","350","320","38890","34480"
"In post","2022","Female","Crown Prosecution Service","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Brighton and Hove","90","80","39880","30110"
"In post","2022","Female","Crown Prosecution Service","Bristol, City of","110","100","40160","38760"
"In post","2022","Female","Crown Prosecution Service","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Cardiff and Vale of Glamorgan","150","140","37400","32370"
"In post","2022","Female","Crown Prosecution Service","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Devon CC","60","50","38760","34480"
"In post","2022","Female","Crown Prosecution Service","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","East Kent","80","70","37510","30110"
"In post","2022","Female","Crown Prosecution Service","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Flintshire and Wrexham","60","50","39020","37890"
"In post","2022","Female","Crown Prosecution Service","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Heart of Essex","150","140","41050","39540"
"In post","2022","Female","Crown Prosecution Service","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Hertfordshire CC","130","110","40460","30110"
"In post","2022","Female","Crown Prosecution Service","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Kingston upon Hull, City of","60","50","39590","33310"
"In post","2022","Female","Crown Prosecution Service","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Leeds","260","230","38930","34480"
"In post","2022","Female","Crown Prosecution Service","Leicester","100","90","37550","33310"
"In post","2022","Female","Crown Prosecution Service","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Liverpool","250","230","35010","28430"
"In post","2022","Female","Crown Prosecution Service","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Manchester","250","220","38750","31270"
"In post","2022","Female","Crown Prosecution Service","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Mid Lancashire","120","110","37930","32370"
"In post","2022","Female","Crown Prosecution Service","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Norwich and East Norfolk","50","40","30450","25480"
"In post","2022","Female","Crown Prosecution Service","Nottingham","200","180","37530","30130"
"In post","2022","Female","Crown Prosecution Service","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Portsmouth","70","70","39660","30110"
"In post","2022","Female","Crown Prosecution Service","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Sheffield","100","90","33360","28430"
"In post","2022","Female","Crown Prosecution Service","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","South Hampshire","100","90","42840","39650"
"In post","2022","Female","Crown Prosecution Service","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","South Teesside","70","60","37510","28430"
"In post","2022","Female","Crown Prosecution Service","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Stoke-on-Trent","50","40","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Swansea","60","50","39120","38000"
"In post","2022","Female","Crown Prosecution Service","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Tyneside","160","150","36420","28430"
"In post","2022","Female","Crown Prosecution Service","Wakefield","40","40","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","West Surrey","50","50","45030","42300"
"In post","2022","Female","Crown Prosecution Service","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Westminster","1110","1030","43920","39750"
"In post","2022","Female","Crown Prosecution Service","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Crown Prosecution Service","York","90","90","38410","32050"
"In post","2022","Female","Defence Electronics and Components Agency","Flintshire and Wrexham","70","60","29970","27260"
"In post","2022","Female","Defence Electronics and Components Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","3080","2860","35430","32860"
"In post","2022","Female","Defence Equipment and Support","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Female","Defence Equipment and Support","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Defence Equipment and Support","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Female","Defence Equipment and Support","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Female","Defence Equipment and Support","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Female","Defence Equipment and Support","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Defence Equipment and Support","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Female","Defence Equipment and Support","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Female","Defence Equipment and Support","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Female","Defence Equipment and Support","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Female","Defence Equipment and Support","East Ayrshire and North Ayrshire mainland","40","40","[c]","[c]"
