"Status","Year","Responsibility_level","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","Female","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tees Valley and Durham","Female","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","210","210","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","110","110","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands","Female","70","60","21900","22920"
"New entrant CS","2021","Unknown","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Yorkshire","Female","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Bedfordshire and Hertfordshire","Female","140","140","24010","23720"
"New entrant CS","2022","AA/AO","Bedfordshire and Hertfordshire","Male","140","130","24890","24250"
"New entrant CS","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Female","260","250","23620","21790"
"New entrant CS","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Male","270","270","25530","25540"
"New entrant CS","2022","AA/AO","Cheshire","Female","150","150","21560","21170"
"New entrant CS","2022","AA/AO","Cheshire","Male","90","90","21730","21260"
"New entrant CS","2022","AA/AO","Cornwall and Isles of Scilly","Female","70","70","21070","21260"
"New entrant CS","2022","AA/AO","Cornwall and Isles of Scilly","Male","60","60","21770","21260"
"New entrant CS","2022","AA/AO","Cumbria","Female","110","100","21310","21300"
"New entrant CS","2022","AA/AO","Cumbria","Male","70","70","22360","21300"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Female","440","420","21270","21250"
"New entrant CS","2022","AA/AO","Derbyshire and Nottinghamshire","Male","360","360","21650","21260"
"New entrant CS","2022","AA/AO","Devon","Female","230","220","21120","21260"
"New entrant CS","2022","AA/AO","Devon","Male","240","240","21670","21750"
"New entrant CS","2022","AA/AO","Dorset and Somerset","Female","150","150","21490","21010"
"New entrant CS","2022","AA/AO","Dorset and Somerset","Male","150","150","22010","21170"
"New entrant CS","2022","AA/AO","East Anglia","Female","350","330","21980","21260"
"New entrant CS","2022","AA/AO","East Anglia","Male","390","390","23110","22600"
"New entrant CS","2022","AA/AO","East Wales","Female","570","540","21060","21250"
"New entrant CS","2022","AA/AO","East Wales","Male","500","490","21370","21250"
"New entrant CS","2022","AA/AO","East Yorkshire and Northern Lincolnshire","Female","170","170","21730","21260"
"New entrant CS","2022","AA/AO","East Yorkshire and Northern Lincolnshire","Male","170","170","22390","23140"
"New entrant CS","2022","AA/AO","Eastern Scotland","Female","830","800","21780","21250"
"New entrant CS","2022","AA/AO","Eastern Scotland","Male","620","610","21950","21250"
"New entrant CS","2022","AA/AO","Essex","Female","170","170","23280","24250"
"New entrant CS","2022","AA/AO","Essex","Male","110","110","23460","24250"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Female","470","450","20990","21170"
"New entrant CS","2022","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Male","320","320","21440","21260"
"New entrant CS","2022","AA/AO","Greater Manchester","Female","600","570","21310","21250"
"New entrant CS","2022","AA/AO","Greater Manchester","Male","540","520","21370","21250"
"New entrant CS","2022","AA/AO","Hampshire and Isle of Wight","Female","370","310","20980","20890"
"New entrant CS","2022","AA/AO","Hampshire and Isle of Wight","Male","300","270","22060","21250"
"New entrant CS","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","Female","130","130","21510","21300"
"New entrant CS","2022","AA/AO","Herefordshire, Worcestershire and Warwickshire","Male","120","120","22150","21300"
"New entrant CS","2022","AA/AO","Highlands and Islands","Female","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Highlands and Islands","Male","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Inner London - East","Female","210","200","25270","24490"
"New entrant CS","2022","AA/AO","Inner London - East","Male","170","170","25820","25110"
"New entrant CS","2022","AA/AO","Inner London - West","Female","430","420","24220","23720"
"New entrant CS","2022","AA/AO","Inner London - West","Male","340","340","25170","24490"
"New entrant CS","2022","AA/AO","Kent","Female","300","290","24260","24250"
"New entrant CS","2022","AA/AO","Kent","Male","290","290","24390","24250"
"New entrant CS","2022","AA/AO","Lancashire","Female","480","460","21510","21260"
"New entrant CS","2022","AA/AO","Lancashire","Male","390","390","21700","21260"
"New entrant CS","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","Female","390","380","21440","21260"
"New entrant CS","2022","AA/AO","Leicestershire, Rutland and Northamptonshire","Male","230","230","21990","21260"
"New entrant CS","2022","AA/AO","Lincolnshire","Female","100","90","21520","21170"
"New entrant CS","2022","AA/AO","Lincolnshire","Male","90","90","22310","21430"
"New entrant CS","2022","AA/AO","Merseyside","Female","770","740","21110","21250"
"New entrant CS","2022","AA/AO","Merseyside","Male","460","460","21150","21250"
"New entrant CS","2022","AA/AO","North Eastern Scotland","Female","60","50","22520","21840"
"New entrant CS","2022","AA/AO","North Eastern Scotland","Male","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","North Yorkshire","Female","80","70","21260","21300"
"New entrant CS","2022","AA/AO","North Yorkshire","Male","80","80","22190","21300"
"New entrant CS","2022","AA/AO","Northern Ireland","Female","120","120","21210","21250"
"New entrant CS","2022","AA/AO","Northern Ireland","Male","120","120","21040","21250"
"New entrant CS","2022","AA/AO","Northumberland, and Tyne and Wear","Female","890","840","21220","21260"
"New entrant CS","2022","AA/AO","Northumberland, and Tyne and Wear","Male","580","570","21240","21260"
"New entrant CS","2022","AA/AO","Outer London - East and North East","Female","160","160","25630","25110"
"New entrant CS","2022","AA/AO","Outer London - East and North East","Male","120","120","27210","27920"
"New entrant CS","2022","AA/AO","Outer London - South","Female","110","110","24180","25110"
"New entrant CS","2022","AA/AO","Outer London - South","Male","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Outer London - West and North West","Female","200","180","25820","24660"
"New entrant CS","2022","AA/AO","Outer London - West and North West","Male","130","120","25740","24250"
"New entrant CS","2022","AA/AO","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Shropshire and Staffordshire","Female","320","310","21580","21070"
"New entrant CS","2022","AA/AO","Shropshire and Staffordshire","Male","190","190","22260","22880"
"New entrant CS","2022","AA/AO","South Yorkshire","Female","200","190","21440","21260"
"New entrant CS","2022","AA/AO","South Yorkshire","Male","190","190","21700","21260"
"New entrant CS","2022","AA/AO","Southern Scotland","Female","280","270","21710","21250"
"New entrant CS","2022","AA/AO","Southern Scotland","Male","170","170","21690","21250"
"New entrant CS","2022","AA/AO","Surrey, East and West Sussex","Female","330","320","24070","23140"
"New entrant CS","2022","AA/AO","Surrey, East and West Sussex","Male","250","240","25020","24370"
"New entrant CS","2022","AA/AO","Tees Valley and Durham","Female","340","330","21880","21750"
"New entrant CS","2022","AA/AO","Tees Valley and Durham","Male","230","230","22270","22010"
"New entrant CS","2022","AA/AO","Unknown","Female","70","70","20810","21030"
"New entrant CS","2022","AA/AO","Unknown","Male","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","West Central Scotland","Female","700","670","21380","21250"
"New entrant CS","2022","AA/AO","West Central Scotland","Male","560","550","21660","21260"
"New entrant CS","2022","AA/AO","West Midlands","Female","680","640","21190","21250"
"New entrant CS","2022","AA/AO","West Midlands","Male","440","430","21440","21250"
"New entrant CS","2022","AA/AO","West Wales and The Valleys","Female","520","490","20680","21260"
"New entrant CS","2022","AA/AO","West Wales and The Valleys","Male","380","370","20650","21260"
"New entrant CS","2022","AA/AO","West Yorkshire","Female","610","580","21530","21250"
"New entrant CS","2022","AA/AO","West Yorkshire","Male","550","540","21630","21250"
"New entrant CS","2022","EO","Bedfordshire and Hertfordshire","Female","110","110","28340","29290"
"New entrant CS","2022","EO","Bedfordshire and Hertfordshire","Male","100","100","29060","29290"
"New entrant CS","2022","EO","Berkshire, Buckinghamshire and Oxfordshire","Female","140","140","27170","27570"
"New entrant CS","2022","EO","Berkshire, Buckinghamshire and Oxfordshire","Male","90","90","27430","27570"
"New entrant CS","2022","EO","Cheshire","Female","50","50","27960","27570"
"New entrant CS","2022","EO","Cheshire","Male","50","50","29770","28840"
"New entrant CS","2022","EO","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Derbyshire and Nottinghamshire","Female","290","280","26490","26590"
"New entrant CS","2022","EO","Derbyshire and Nottinghamshire","Male","260","260","26780","26590"
"New entrant CS","2022","EO","Devon","Female","60","60","26030","25730"
"New entrant CS","2022","EO","Devon","Male","80","80","26280","24910"
"New entrant CS","2022","EO","Dorset and Somerset","Female","50","40","[c]","[c]"
"New entrant CS","2022","EO","Dorset and Somerset","Male","60","60","26150","26350"
"New entrant CS","2022","EO","East Anglia","Female","190","180","26480","26590"
"New entrant CS","2022","EO","East Anglia","Male","120","120","26630","26590"
"New entrant CS","2022","EO","East Wales","Female","250","240","25740","25860"
"New entrant CS","2022","EO","East Wales","Male","240","240","26090","26130"
"New entrant CS","2022","EO","East Yorkshire and Northern Lincolnshire","Female","40","30","[c]","[c]"
"New entrant CS","2022","EO","East Yorkshire and Northern Lincolnshire","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","Eastern Scotland","Female","420","400","27230","27230"
"New entrant CS","2022","EO","Eastern Scotland","Male","340","330","27250","27230"
"New entrant CS","2022","EO","Essex","Female","80","80","28720","29290"
"New entrant CS","2022","EO","Essex","Male","70","70","29000","29290"
"New entrant CS","2022","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Female","380","370","24410","24750"
"New entrant CS","2022","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Male","410","410","23710","24830"
"New entrant CS","2022","EO","Greater Manchester","Female","420","420","26320","26590"
"New entrant CS","2022","EO","Greater Manchester","Male","430","430","26680","26590"
"New entrant CS","2022","EO","Hampshire and Isle of Wight","Female","160","150","25740","26130"
"New entrant CS","2022","EO","Hampshire and Isle of Wight","Male","160","160","25750","26130"
"New entrant CS","2022","EO","Herefordshire, Worcestershire and Warwickshire","Female","90","80","27020","27570"
"New entrant CS","2022","EO","Herefordshire, Worcestershire and Warwickshire","Male","60","60","26510","27570"
"New entrant CS","2022","EO","Highlands and Islands","Female","40","40","[c]","[c]"
"New entrant CS","2022","EO","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Inner London - East","Female","510","500","29650","30750"
"New entrant CS","2022","EO","Inner London - East","Male","350","340","29850","30750"
"New entrant CS","2022","EO","Inner London - West","Female","1100","1040","27740","27680"
"New entrant CS","2022","EO","Inner London - West","Male","640","610","27840","27680"
"New entrant CS","2022","EO","Kent","Female","70","70","27240","26130"
"New entrant CS","2022","EO","Kent","Male","120","110","28100","26130"
"New entrant CS","2022","EO","Lancashire","Female","180","170","27190","27570"
"New entrant CS","2022","EO","Lancashire","Male","130","130","27640","27570"
"New entrant CS","2022","EO","Leicestershire, Rutland and Northamptonshire","Female","60","60","26680","27570"
"New entrant CS","2022","EO","Leicestershire, Rutland and Northamptonshire","Male","70","70","27160","27570"
"New entrant CS","2022","EO","Lincolnshire","Female","50","50","26830","27570"
"New entrant CS","2022","EO","Lincolnshire","Male","50","50","[c]","[c]"
"New entrant CS","2022","EO","Merseyside","Female","460","450","26400","26590"
"New entrant CS","2022","EO","Merseyside","Male","330","330","26290","26590"
"New entrant CS","2022","EO","North Eastern Scotland","Female","60","60","27300","27570"
"New entrant CS","2022","EO","North Eastern Scotland","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","North Yorkshire","Female","70","70","25450","26350"
"New entrant CS","2022","EO","North Yorkshire","Male","60","60","26230","25890"
"New entrant CS","2022","EO","Northern Ireland","Female","80","80","26240","26590"
"New entrant CS","2022","EO","Northern Ireland","Male","80","80","26070","26590"
"New entrant CS","2022","EO","Northumberland, and Tyne and Wear","Female","410","400","26680","26590"
"New entrant CS","2022","EO","Northumberland, and Tyne and Wear","Male","330","330","26570","26590"
"New entrant CS","2022","EO","Outer London - East and North East","Female","130","120","30750","31060"
"New entrant CS","2022","EO","Outer London - East and North East","Male","90","90","30240","31060"
"New entrant CS","2022","EO","Outer London - South","Female","250","240","29690","28650"
"New entrant CS","2022","EO","Outer London - South","Male","200","200","30400","30750"
"New entrant CS","2022","EO","Outer London - West and North West","Female","280","270","29100","28700"
"New entrant CS","2022","EO","Outer London - West and North West","Male","240","230","29190","28700"
"New entrant CS","2022","EO","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Shropshire and Staffordshire","Female","110","110","26740","27570"
"New entrant CS","2022","EO","Shropshire and Staffordshire","Male","90","90","27220","26860"
"New entrant CS","2022","EO","South Yorkshire","Female","190","180","26240","25120"
"New entrant CS","2022","EO","South Yorkshire","Male","140","130","27020","27570"
"New entrant CS","2022","EO","Southern Scotland","Female","120","120","27280","27570"
"New entrant CS","2022","EO","Southern Scotland","Male","80","80","25740","27570"
"New entrant CS","2022","EO","Surrey, East and West Sussex","Female","140","130","27550","27570"
"New entrant CS","2022","EO","Surrey, East and West Sussex","Male","120","110","27980","26130"
"New entrant CS","2022","EO","Tees Valley and Durham","Female","120","120","26480","27570"
"New entrant CS","2022","EO","Tees Valley and Durham","Male","60","60","26420","27570"
"New entrant CS","2022","EO","Unknown","Female","60","50","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Male","60","50","27410","27500"
"New entrant CS","2022","EO","West Central Scotland","Female","490","480","26820","27230"
"New entrant CS","2022","EO","West Central Scotland","Male","400","390","26730","27230"
"New entrant CS","2022","EO","West Midlands","Female","560","550","26680","27020"
"New entrant CS","2022","EO","West Midlands","Male","450","450","26750","26590"
"New entrant CS","2022","EO","West Wales and The Valleys","Female","160","150","27290","27570"
"New entrant CS","2022","EO","West Wales and The Valleys","Male","150","150","27220","27570"
"New entrant CS","2022","EO","West Yorkshire","Female","460","440","26410","26590"
"New entrant CS","2022","EO","West Yorkshire","Male","400","380","26790","26590"
"New entrant CS","2022","G6/G7","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Devon","Female","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Devon","Male","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Wales","Female","60","60","54280","51380"
"New entrant CS","2022","G6/G7","East Wales","Male","80","80","55730","52080"
"New entrant CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Eastern Scotland","Female","130","120","55580","52080"
"New entrant CS","2022","G6/G7","Eastern Scotland","Male","110","110","57020","55210"
"New entrant CS","2022","G6/G7","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Female","140","130","52880","49860"
"New entrant CS","2022","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Male","180","170","55140","53500"
"New entrant CS","2022","G6/G7","Greater Manchester","Female","100","90","54870","52080"
"New entrant CS","2022","G6/G7","Greater Manchester","Male","130","130","56570","53500"
"New entrant CS","2022","G6/G7","Hampshire and Isle of Wight","Female","50","50","54070","52460"
"New entrant CS","2022","G6/G7","Hampshire and Isle of Wight","Male","80","80","56890","53050"
"New entrant CS","2022","G6/G7","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Inner London - East","Female","180","170","59280","58130"
"New entrant CS","2022","G6/G7","Inner London - East","Male","160","160","61140","58600"
"New entrant CS","2022","G6/G7","Inner London - West","Female","720","680","56890","54110"
"New entrant CS","2022","G6/G7","Inner London - West","Male","590","570","58750","54700"
"New entrant CS","2022","G6/G7","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North Yorkshire","Female","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","North Yorkshire","Male","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northumberland, and Tyne and Wear","Female","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Northumberland, and Tyne and Wear","Male","70","70","54690","53000"
"New entrant CS","2022","G6/G7","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - South","Female","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - South","Male","50","50","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South Yorkshire","Female","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","South Yorkshire","Male","50","50","57140","55500"
"New entrant CS","2022","G6/G7","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Surrey, East and West Sussex","Female","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Tees Valley and Durham","Female","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Central Scotland","Female","120","120","55420","51640"
"New entrant CS","2022","G6/G7","West Central Scotland","Male","90","90","58320","55000"
"New entrant CS","2022","G6/G7","West Midlands","Female","100","90","54560","49960"
"New entrant CS","2022","G6/G7","West Midlands","Male","100","100","55730","49860"
"New entrant CS","2022","G6/G7","West Wales and The Valleys","Female","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Yorkshire","Female","120","110","55030","51500"
"New entrant CS","2022","G6/G7","West Yorkshire","Male","130","130","55270","52700"
"New entrant CS","2022","SCS","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Inner London - East","Female","30","30","[c]","[c]"
"New entrant CS","2022","SCS","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Inner London - West","Female","60","60","92700","79190"
"New entrant CS","2022","SCS","Inner London - West","Male","80","70","104730","93610"
"New entrant CS","2022","SCS","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South Yorkshire","Male","[c]","[c]","[c]","[c]"
