"Status","Year","Parent_department","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Levelling Up, Housing and Communities","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Greater Manchester South West","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Hertfordshire CC","Bedfordshire and Hertfordshire","60","50","44060","41360"
"In post","2022","Department for Levelling Up, Housing and Communities","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Lambeth","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Leeds","West Yorkshire","90","90","41820","37300"
"In post","2022","Department for Levelling Up, Housing and Communities","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Lincolnshire CC","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Liverpool","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Manchester","Greater Manchester","70","70","40090","36340"
"In post","2022","Department for Levelling Up, Housing and Communities","Merton, Kingston upon Thames and Sutton","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Monmouthshire and Newport","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Northumberland","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Nottingham","Derbyshire and Nottinghamshire","50","50","41650","36340"
"In post","2022","Department for Levelling Up, Housing and Communities","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Plymouth","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Powys","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Redbridge and Waltham Forest","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Sefton","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Sheffield","South Yorkshire","40","30","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Shropshire","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Somerset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Staffordshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Suffolk CC","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Sunderland","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Swansea","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Torbay","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Tower Hamlets","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Tyneside","Northumberland, and Tyne and Wear","80","80","43440","39860"
"In post","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Warrington","Cheshire","50","50","39060","36340"
"In post","2022","Department for Levelling Up, Housing and Communities","Warwickshire CC","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Westminster","Inner London - West","2250","2210","48490","53130"
"In post","2022","Department for Levelling Up, Housing and Communities","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Wirral","Merseyside","50","50","35920","30190"
"In post","2022","Department for Levelling Up, Housing and Communities","Wolverhampton","West Midlands","200","200","35800","30320"
"In post","2022","Department for Levelling Up, Housing and Communities","Worcestershire CC","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","York","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Aberdeen City and Aberdeenshire","North Eastern Scotland","80","80","33430","27930"
"In post","2022","Department for Transport","Angus and Dundee City","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Ards and North Down","Northern Ireland","40","40","[c]","[c]"
"In post","2022","Department for Transport","Barking & Dagenham and Havering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Barnet","Outer London - West and North West","30","30","[c]","[c]"
"In post","2022","Department for Transport","Barnsley, Doncaster and Rotherham","South Yorkshire","60","60","27630","26830"
"In post","2022","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2022","Department for Transport","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"In post","2022","Department for Transport","Bexley and Greenwich","Outer London - East and North East","60","60","32870","30830"
"In post","2022","Department for Transport","Birmingham","West Midlands","360","350","30530","26700"
"In post","2022","Department for Transport","Blackburn with Darwen","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Bournemouth, Christchurch and Poole","Dorset and Somerset","30","30","[c]","[c]"
"In post","2022","Department for Transport","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","420","400","34850","31380"
"In post","2022","Department for Transport","Bromley","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Buckinghamshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Caithness and Sutherland, and Ross and Cromarty","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Calderdale and Kirklees","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cambridgeshire CC","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cardiff and Vale of Glamorgan","East Wales","60","60","32700","26780"
"In post","2022","Department for Transport","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Central Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","City of Edinburgh","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","60","60","30150","26840"
"In post","2022","Department for Transport","Croydon","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Darlington","Tees Valley and Durham","40","30","[c]","[c]"
"In post","2022","Department for Transport","Derby","Derbyshire and Nottinghamshire","60","60","41220","29080"
"In post","2022","Department for Transport","Devon CC","Devon","50","40","[c]","[c]"
"In post","2022","Department for Transport","Dorset","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Dumfries and Galloway","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Durham","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Ealing","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Cumbria","Cumbria","40","40","[c]","[c]"
"In post","2022","Department for Transport","East Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","40","40","[c]","[c]"
"In post","2022","Department for Transport","East Kent","Kent","120","110","30860","29730"
"In post","2022","Department for Transport","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Lothian and Midlothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Merseyside","Merseyside","70","60","29440","26830"
"In post","2022","Department for Transport","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","90","80","36820","31100"
"In post","2022","Department for Transport","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","East Sussex CC","Surrey, East and West Sussex","170","150","33040","30730"
"In post","2022","Department for Transport","Enfield","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Essex Haven Gateway","Essex","30","30","[c]","[c]"
"In post","2022","Department for Transport","Essex Thames Gateway","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Falkirk","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Flintshire and Wrexham","East Wales","40","40","[c]","[c]"
"In post","2022","Department for Transport","Glasgow City","West Central Scotland","30","30","[c]","[c]"
"In post","2022","Department for Transport","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Greater Manchester North East","Greater Manchester","80","70","27780","26780"
"In post","2022","Department for Transport","Greater Manchester North West","Greater Manchester","40","40","[c]","[c]"
"In post","2022","Department for Transport","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Greater Manchester South West","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Harrow and Hillingdon","Outer London - West and North West","80","70","33120","30830"
"In post","2022","Department for Transport","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Heart of Essex","Essex","40","30","[c]","[c]"
"In post","2022","Department for Transport","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Hertfordshire CC","Bedfordshire and Hertfordshire","60","50","30230","30720"
"In post","2022","Department for Transport","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","50","50","44130","46270"
"In post","2022","Department for Transport","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Kent Thames Gateway","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"In post","2022","Department for Transport","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Leeds","West Yorkshire","320","300","31430","26780"
"In post","2022","Department for Transport","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","100","100","33850","27930"
"In post","2022","Department for Transport","Lewisham and Southwark","Inner London - East","100","80","33030","33390"
"In post","2022","Department for Transport","Lincolnshire CC","Lincolnshire","50","50","28770","26780"
"In post","2022","Department for Transport","Liverpool","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Luton","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Manchester","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Medway","Kent","30","30","[c]","[c]"
"In post","2022","Department for Transport","Merton, Kingston upon Thames and Sutton","Outer London - South","50","50","32430","30780"
"In post","2022","Department for Transport","Mid Kent","Kent","40","40","[c]","[c]"
"In post","2022","Department for Transport","Mid Lancashire","Lancashire","50","50","[c]","[c]"
"In post","2022","Department for Transport","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Monmouthshire and Newport","East Wales","40","30","[c]","[c]"
"In post","2022","Department for Transport","Na h-Eileanan Siar","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North Hampshire","Hampshire and Isle of Wight","100","100","56140","74490"
"In post","2022","Department for Transport","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"In post","2022","Department for Transport","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","North Yorkshire CC","North Yorkshire","30","30","[c]","[c]"
"In post","2022","Department for Transport","Northumberland","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Norwich and East Norfolk","East Anglia","50","40","[c]","[c]"
"In post","2022","Department for Transport","Nottingham","Derbyshire and Nottinghamshire","290","280","35560","32180"
"In post","2022","Department for Transport","Orkney Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Perth and Kinross, and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Peterborough","East Anglia","30","30","[c]","[c]"
"In post","2022","Department for Transport","Plymouth","Devon","50","50","36780","27930"
"In post","2022","Department for Transport","Portsmouth","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Powys","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Redbridge and Waltham Forest","Outer London - East and North East","50","50","[c]","[c]"
"In post","2022","Department for Transport","Sandwell","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Scottish Borders","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Sefton","Merseyside","30","30","[c]","[c]"
"In post","2022","Department for Transport","Sheffield","South Yorkshire","30","30","[c]","[c]"
"In post","2022","Department for Transport","Shetland Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Shropshire","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Somerset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Ayrshire","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Hampshire","Hampshire and Isle of Wight","180","180","32750","31130"
"In post","2022","Department for Transport","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South Nottinghamshire","Derbyshire and Nottinghamshire","50","40","[c]","[c]"
"In post","2022","Department for Transport","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","South West Wales","West Wales and The Valleys","40","40","[c]","[c]"
"In post","2022","Department for Transport","Southampton","Hampshire and Isle of Wight","600","570","39130","33430"
"In post","2022","Department for Transport","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Staffordshire CC","Shropshire and Staffordshire","130","120","28140","26780"
"In post","2022","Department for Transport","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Suffolk CC","East Anglia","60","60","29330","27930"
"In post","2022","Department for Transport","Sunderland","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Swansea","West Wales and The Valleys","6660","5930","26720","21840"
"In post","2022","Department for Transport","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Thurrock","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Torbay","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Tyneside","Northumberland, and Tyne and Wear","300","280","27000","26130"
"In post","2022","Department for Transport","Wakefield","West Yorkshire","40","40","[c]","[c]"
"In post","2022","Department for Transport","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Warwickshire CC","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2022","Department for Transport","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Essex","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Lothian","Eastern Scotland","40","40","[c]","[c]"
"In post","2022","Department for Transport","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Surrey","Surrey, East and West Sussex","50","50","[c]","[c]"
"In post","2022","Department for Transport","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Westminster","Inner London - West","2930","2870","50110","46710"
"In post","2022","Department for Transport","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Worcestershire CC","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2022","Department for Transport","York","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Aberdeen City and Aberdeenshire","North Eastern Scotland","370","340","41440","27570"
"In post","2022","Department for Work and Pensions","Angus and Dundee City","Eastern Scotland","890","810","24140","21260"
"In post","2022","Department for Work and Pensions","Barking & Dagenham and Havering","Outer London - East and North East","490","450","31170","31060"
"In post","2022","Department for Work and Pensions","Barnet","Outer London - West and North West","300","270","30780","31060"
"In post","2022","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","South Yorkshire","1350","1150","25460","27570"
"In post","2022","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","280","240","27570","27570"
"In post","2022","Department for Work and Pensions","Bedford","Bedfordshire and Hertfordshire","230","210","31910","27570"
"In post","2022","Department for Work and Pensions","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","450","410","29660","29290"
"In post","2022","Department for Work and Pensions","Bexley and Greenwich","Outer London - East and North East","360","330","31170","31060"
"In post","2022","Department for Work and Pensions","Birmingham","West Midlands","2330","2090","27530","27570"
"In post","2022","Department for Work and Pensions","Blackburn with Darwen","Lancashire","320","280","26680","27570"
"In post","2022","Department for Work and Pensions","Blackpool","Lancashire","5300","4880","29690","27570"
"In post","2022","Department for Work and Pensions","Bournemouth, Christchurch and Poole","Dorset and Somerset","280","240","27580","27570"
"In post","2022","Department for Work and Pensions","Bradford","West Yorkshire","940","820","25470","27570"
"In post","2022","Department for Work and Pensions","Breckland and South Norfolk","East Anglia","60","50","27880","27570"
"In post","2022","Department for Work and Pensions","Brent","Outer London - West and North West","250","240","30600","31060"
"In post","2022","Department for Work and Pensions","Bridgend and Neath Port Talbot","West Wales and The Valleys","450","390","26060","27570"
"In post","2022","Department for Work and Pensions","Brighton and Hove","Surrey, East and West Sussex","260","240","28100","27570"
"In post","2022","Department for Work and Pensions","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","920","800","27080","27570"
"In post","2022","Department for Work and Pensions","Bromley","Outer London - South","270","250","31320","31060"
"In post","2022","Department for Work and Pensions","Buckinghamshire","Berkshire, Buckinghamshire and Oxfordshire","170","160","27860","27570"
"In post","2022","Department for Work and Pensions","Caithness and Sutherland, and Ross and Cromarty","Highlands and Islands","40","40","[c]","[c]"
"In post","2022","Department for Work and Pensions","Calderdale and Kirklees","West Yorkshire","750","670","26860","27570"
"In post","2022","Department for Work and Pensions","Cambridgeshire CC","East Anglia","210","200","28520","27570"
"In post","2022","Department for Work and Pensions","Camden and City of London","Inner London - West","100","90","31180","31060"
"In post","2022","Department for Work and Pensions","Cardiff and Vale of Glamorgan","East Wales","480","440","30530","27570"
"In post","2022","Department for Work and Pensions","Central Bedfordshire","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","Central Hampshire","Hampshire and Isle of Wight","120","110","27270","27570"
"In post","2022","Department for Work and Pensions","Central Valleys","West Wales and The Valleys","1520","1380","26500","27570"
"In post","2022","Department for Work and Pensions","Cheshire East","Cheshire","180","160","30040","27570"
"In post","2022","Department for Work and Pensions","Cheshire West and Chester","Cheshire","240","220","25710","27570"
"In post","2022","Department for Work and Pensions","Chorley and West Lancashire","Lancashire","110","100","27770","27570"
"In post","2022","Department for Work and Pensions","City of Edinburgh","Eastern Scotland","330","300","29540","27570"
