"Status","Year","Region_ITL2","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","West Yorkshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","White","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","White","EO","50","50","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","White","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","White","SEO/HEO","60","60","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","White","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","White","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","White","AA/AO","50","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","White","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","White","G6/G7","100","90","58160","53680"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","White","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","White","SEO/HEO","110","100","37300","38200"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","White","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","White","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","White","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","White","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","White","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","White","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","White","AA/AO","60","50","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","White","EO","100","90","25700","26720"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","White","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","White","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","White","SEO/HEO","110","110","34350","33040"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
