"Status","Year","Disability","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","London","60","60","39090","31060"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","North West (England)","70","60","29510","27570"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Scotland","60","60","26070","27570"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Disclosure Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","FCDO Services","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Internal Audit Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Property Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","London","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Met Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Met Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice (excl. agencies)","London","40","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Records of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Savings and Investments","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Public Guardian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Public Guardian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectorate","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectorate","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectorate","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Public Health England","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Public Health England","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Public Health England","London","150","140","40880","37420"
"Leaver Dept.","2022","Declared disabled","Public Health England","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Public Health England","North West (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Public Health England","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Public Health England","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Public Health England","South West (England)","60","50","33420","28590"
"Leaver Dept.","2022","Declared disabled","Public Health England","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Public Health England","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Public Health England","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Rural Payments Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Rural Payments Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Rural Payments Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Rural Payments Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
