"Status","Year","Region_ITL2","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","West Midlands","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","AA/AO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","Department for Work and Pensions","80","60","27220","27570"
"Leaver CS","2021","West Midlands","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","HM Revenue and Customs","90","80","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","G6/G7","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SCS","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","HM Revenue and Customs","80","70","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands","Unknown","Ministry of Justice","30","20","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","Department for Transport","250","200","20410","21590"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","Department for Work and Pensions","80","70","20780","21010"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","HM Revenue and Customs","40","30","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","Ministry of Justice","40","30","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","AA/AO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","Department for Work and Pensions","50","40","27240","27570"
"Leaver CS","2021","West Wales and The Valleys","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","Ministry of Defence","30","30","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","EO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SCS","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","SEO/HEO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Wales and The Valleys","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","Department for Work and Pensions","60","60","20860","21010"
"Leaver CS","2021","West Yorkshire","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","HM Revenue and Customs","140","120","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","AA/AO","Ministry of Justice","210","190","19280","18890"
"Leaver CS","2021","West Yorkshire","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","Department for Work and Pensions","100","80","27170","27570"
"Leaver CS","2021","West Yorkshire","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","HM Revenue and Customs","70","60","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SCS","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","Department for Work and Pensions","40","40","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","HM Revenue and Customs","60","50","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","Ministry of Justice","170","160","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","Department for Work and Pensions","110","100","28810","29290"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","Ministry of Justice","50","40","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Ministry of Defence","270","260","23460","21130"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Ministry of Justice","350","340","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Department for Work and Pensions","140","130","28460","27670"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Ministry of Defence","50","50","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Ministry of Justice","50","50","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Ministry of Defence","80","80","39380","37800"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
