"Status","Year","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Government Property Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Merseyside","70","60","37950","31710"
"Leaver CS","2022","Health and Safety Executive","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","40","30","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","60","60","20920","19840"
"Leaver CS","2022","HM Courts and Tribunals Service","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Dorset and Somerset","40","30","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","East Anglia","70","60","21520","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","East Wales","60","60","22030","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Essex","40","30","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","22120","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","Greater Manchester","140","120","24330","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Hampshire and Isle of Wight","50","40","23680","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Inner London - East","110","110","24370","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","Inner London - West","270","260","29900","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","Kent","40","40","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Lancashire","40","40","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","110","100","20740","20370"
"Leaver CS","2022","HM Courts and Tribunals Service","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Merseyside","50","40","23590","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Outer London - East and North East","50","40","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Outer London - South","70","60","24770","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","Outer London - West and North West","70","60","24170","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","Shropshire and Staffordshire","90","80","21720","20450"
"Leaver CS","2022","HM Courts and Tribunals Service","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Surrey, East and West Sussex","60","50","23960","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Midlands","120","110","23730","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","West Wales and The Valleys","40","30","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","West Yorkshire","80","70","22460","19570"
"Leaver CS","2022","HM Land Registry","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Devon","70","60","36120","38450"
"Leaver CS","2022","HM Land Registry","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Outer London - South","40","40","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Tees Valley and Durham","40","40","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","210","200","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","460","440","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Cheshire","120","110","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Cumbria","40","30","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","270","240","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Devon","160","140","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Dorset and Somerset","150","140","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Anglia","550","510","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Wales","310","290","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","210","190","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Essex","120","110","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","260","230","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Greater Manchester","200","180","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","200","180","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","160","150","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - East","210","200","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Inner London - West","220","220","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Kent","340","320","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lancashire","250","220","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","290","280","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Lincolnshire","100","100","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Merseyside","90","80","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","North Yorkshire","40","30","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - East and North East","140","130","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - South","70","60","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Outer London - West and North West","120","110","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Shropshire and Staffordshire","280","260","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","South Yorkshire","190","170","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Surrey, East and West Sussex","300","280","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Tees Valley and Durham","280","250","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","220","190","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Midlands","160","150","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Wales and The Valleys","90","80","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","West Yorkshire","370","340","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","190","160","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","East Wales","300","250","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Eastern Scotland","370","330","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Essex","60","50","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Greater Manchester","380","330","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","110","90","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Inner London - East","300","270","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Inner London - West","60","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Lancashire","110","90","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","150","120","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Merseyside","320","270","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Northern Ireland","120","100","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","780","620","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Outer London - South","120","100","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","60","50","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Southern Scotland","210","170","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","30","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","40","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","West Central Scotland","220","170","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","West Midlands","250","220","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","West Yorkshire","370","310","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Inner London - West","180","170","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"Leaver CS","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","East Anglia","40","30","[c]","[c]"
"Leaver CS","2022","Home Office","East Wales","50","30","[c]","[c]"
"Leaver CS","2022","Home Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Essex","60","50","27310","26500"
"Leaver CS","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Greater Manchester","90","80","35640","30820"
"Leaver CS","2022","Home Office","Hampshire and Isle of Wight","30","30","[c]","[c]"
"Leaver CS","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - East","30","30","[c]","[c]"
"Leaver CS","2022","Home Office","Inner London - West","300","290","44350","37320"
"Leaver CS","2022","Home Office","Kent","100","80","27990","27370"
"Leaver CS","2022","Home Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Merseyside","320","260","24730","24880"
"Leaver CS","2022","Home Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Northern Ireland","50","40","[c]","[c]"
"Leaver CS","2022","Home Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Outer London - South","330","300","38060","35050"
"Leaver CS","2022","Home Office","Outer London - West and North West","180","140","31790","30390"
"Leaver CS","2022","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","South Yorkshire","120","110","29570","25040"
"Leaver CS","2022","Home Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Surrey, East and West Sussex","40","40","[c]","[c]"
"Leaver CS","2022","Home Office","Tees Valley and Durham","60","40","23300","21680"
"Leaver CS","2022","Home Office","West Central Scotland","60","50","26910","24880"
"Leaver CS","2022","Home Office","West Midlands","40","40","[c]","[c]"
"Leaver CS","2022","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","West Yorkshire","40","30","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","East Wales","60","50","34730","25700"
"Leaver CS","2022","Intellectual Property Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Hampshire and Isle of Wight","100","90","35790","31040"
"Leaver CS","2022","Maritime and Coastguard Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","50","50","40600","33090"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Inner London - East","220","210","49430","40850"
"Leaver CS","2022","Met Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Devon","120","110","35040","35630"
"Leaver CS","2022","Met Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","60","60","31490","30200"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","390","380","27700","23170"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cheshire","40","30","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","50","40","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","50","50","28450","24880"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Devon","110","110","29780","26350"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Dorset and Somerset","90","90","27630","21680"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","East Anglia","210","200","32000","26670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","East Wales","50","50","29830","22620"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Eastern Scotland","70","60","30530","28440"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Essex","70","60","29100","21830"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","480","450","34860","33300"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","400","370","31560","26930"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","60","60","28170","25190"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Highlands and Islands","40","40","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Inner London - West","200","190","41330","37640"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Kent","30","30","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Lancashire","30","30","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Lincolnshire","90","90","26880","22540"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","North Yorkshire","160","150","30330","26930"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Northern Ireland","60","60","26020","22130"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Outer London - West and North West","60","50","35540","29390"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Overseas","70","70","42840","40350"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","110","110","33250","29670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","West Central Scotland","150","150","33920","34850"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Inner London - East","80","80","44420","41750"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Inner London - West","200","190","44020","40480"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
