"Status","Year","Ethnicity","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","EO","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","EO","Scottish Government","100","90","30890","30160"
"Leaver CS","2021","White","EO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","EO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","EO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Attorney General's Departments","150","120","59290","55610"
"Leaver CS","2021","White","G6/G7","Cabinet Office","50","40","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Department for Business, Energy and Industrial Strategy","70","60","57530","56160"
"Leaver CS","2021","White","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Department for Education","70","70","58050","54400"
"Leaver CS","2021","White","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Department for Transport","40","30","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Department for Work and Pensions","110","100","58070","57470"
"Leaver CS","2021","White","G6/G7","Department of Health and Social Care","130","100","57540","54230"
"Leaver CS","2021","White","G6/G7","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Foreign, Commonwealth and Development Office","70","40","[c]","[c]"
"Leaver CS","2021","White","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","HM Revenue and Customs","250","230","[c]","[c]"
"Leaver CS","2021","White","G6/G7","HM Treasury","40","30","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Home Office","70","70","62320","59790"
"Leaver CS","2021","White","G6/G7","Ministry of Defence","170","150","61420","57490"
"Leaver CS","2021","White","G6/G7","Ministry of Housing, Communities and Local Government","40","40","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Ministry of Justice","90","80","62670","58620"
"Leaver CS","2021","White","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Office for Standards in Education","40","40","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Scottish Government","70","70","65770","66290"
"Leaver CS","2021","White","G6/G7","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Department of Health and Social Care","60","40","104100","104930"
"Leaver CS","2021","White","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Cabinet Office","40","30","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Department for Business, Energy and Industrial Strategy","90","90","37390","38080"
"Leaver CS","2021","White","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Department for Education","90","90","37170","36780"
"Leaver CS","2021","White","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Department for Transport","80","80","38460","35430"
"Leaver CS","2021","White","SEO/HEO","Department for Work and Pensions","300","260","36230","34290"
"Leaver CS","2021","White","SEO/HEO","Department of Health and Social Care","220","200","36250","36690"
"Leaver CS","2021","White","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Foreign, Commonwealth and Development Office","60","30","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","HM Land Registry","70","50","36240","33840"
"Leaver CS","2021","White","SEO/HEO","HM Revenue and Customs","850","740","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Home Office","170","150","37220","36620"
"Leaver CS","2021","White","SEO/HEO","Ministry of Defence","770","720","36810","36460"
"Leaver CS","2021","White","SEO/HEO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Ministry of Justice","390","340","36780","35830"
"Leaver CS","2021","White","SEO/HEO","National Crime Agency","60","60","45120","45480"
"Leaver CS","2021","White","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Office for Standards in Education","30","30","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Scottish Government","150","140","39680","37940"
"Leaver CS","2021","White","SEO/HEO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","United Kingdom Statistics Authority","50","40","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","Welsh Government","40","40","[c]","[c]"
"Leaver CS","2021","White","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Ministry of Defence","60","60","39360","36280"
"Leaver CS","2021","White","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Ministry of Justice","450","390","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Department for Work and Pensions","190","170","21970","21260"
"Leaver CS","2022","Asian","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","HM Revenue and Customs","200","170","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Home Office","60","50","23370","22460"
"Leaver CS","2022","Asian","AA/AO","Ministry of Defence","30","30","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Ministry of Justice","210","190","21440","20970"
"Leaver CS","2022","Asian","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","AA/AO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Department for Work and Pensions","360","330","29170","29290"
"Leaver CS","2022","Asian","EO","Department of Health and Social Care","60","60","26130","26880"
"Leaver CS","2022","Asian","EO","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","HM Revenue and Customs","50","40","[c]","[c]"
"Leaver CS","2022","Asian","EO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Home Office","70","60","28120","28670"
"Leaver CS","2022","Asian","EO","Ministry of Defence","30","30","[c]","[c]"
"Leaver CS","2022","Asian","EO","Ministry of Justice","30","30","[c]","[c]"
"Leaver CS","2022","Asian","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","EO","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Department of Health and Social Care","50","50","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","G6/G7","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SCS","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Department of Health and Social Care","130","110","35260","33460"
"Leaver CS","2022","Asian","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","HM Revenue and Customs","50","50","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Home Office","40","30","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Ministry of Defence","40","30","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Ministry of Justice","40","40","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","SEO/HEO","The National Archives","[c]","[c]","[c]","[c]"
