"Status","Year","Ethnicity","Sexual_orientation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Undeclared","Security","50","40","[c]","[c]"
"Leaver CS","2022","White","Undeclared","Unknown","300","270","32290","27370"
"Leaver CS","2022","White","Unknown","Analysis","60","50","46690","38070"
"Leaver CS","2022","White","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Counter Fraud","40","30","[c]","[c]"
"Leaver CS","2022","White","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Digital, Data & Technology","60","50","41840","38220"
"Leaver CS","2022","White","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Legal","70","60","53960","55610"
"Leaver CS","2022","White","Unknown","No function","1330","1040","33590","27570"
"Leaver CS","2022","White","Unknown","Project Delivery","40","40","[c]","[c]"
"Leaver CS","2022","White","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","3100","2450","32960","27570"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","No function","260","250","32360","28880"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Heterosexual / straight","Unknown","280","270","33270","30160"
"Leaver Dept.","2021","Asian","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","190","170","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","No function","140","130","33160","32560"
"Leaver Dept.","2021","Black","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heterosexual / straight","Unknown","150","140","32390","28990"
"Leaver Dept.","2021","Black","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","80","60","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","No function","100","100","40800","34240"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heterosexual / straight","Unknown","70","70","36120","31990"
"Leaver Dept.","2021","Mixed","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","No function","70","70","37950","32910"
"Leaver Dept.","2021","Undeclared","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Unknown","80","80","33830","28900"
"Leaver Dept.","2021","Undeclared","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","No function","70","60","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","No function","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Analysis","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Commercial","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Communications","60","60","40580","38810"
"Leaver Dept.","2021","Unknown","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data & Technology","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Finance","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Grants Management","50","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","70","70","42010","38890"
"Leaver Dept.","2021","Unknown","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","No function","1240","1220","36630","32000"
"Leaver Dept.","2021","Unknown","Unknown","Project Delivery","80","80","42070","38380"
"Leaver Dept.","2021","Unknown","Unknown","Property","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","1240","980","35730","32000"
"Leaver Dept.","2021","White","Heterosexual / straight","Analysis","130","130","42290","37970"
"Leaver Dept.","2021","White","Heterosexual / straight","Commercial","70","70","41330","40310"
"Leaver Dept.","2021","White","Heterosexual / straight","Communications","90","80","44660","40730"
"Leaver Dept.","2021","White","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
