"Status","Year","Sexual_orientation","Parent_department","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","No function","110","110","30840","24250"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Project Delivery","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","No function","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Grants Management","90","80","23490","21300"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","No function","130","120","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","No function","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","No function","310","290","27820","26130"
"Leaver CS","2022","Unknown","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Counter Fraud","70","50","27080","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Debt","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Digital, Data & Technology","60","60","45980","42160"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","No function","1040","840","25910","26120"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Unknown","700","650","26170","27570"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","No function","450","410","49940","41910"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Project Delivery","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Unknown","200","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Digital, Data & Technology","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","No function","80","70","26570","27130"
"Leaver CS","2022","Unknown","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Property","90","80","27740","22040"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Unknown","4530","3830","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Unknown","320","310","30960","27370"
"Leaver CS","2022","Unknown","Ministry of Defence","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","No function","160","150","31180","28270"
"Leaver CS","2022","Unknown","Ministry of Defence","Project Delivery","120","110","34560","33000"
"Leaver CS","2022","Unknown","Ministry of Defence","Property","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Security","110","110","28900","25540"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","490","470","33720","32310"
"Leaver CS","2022","Unknown","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","No function","2850","2610","24820","20990"
"Leaver CS","2022","Unknown","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","No function","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","No function","60","60","46390","40930"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","No function","330","280","29580","26900"
"Leaver CS","2022","Unknown","Scottish Government","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Unknown","440","400","35950","31060"
"Leaver CS","2022","Unknown","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","Analysis","50","50","28560","23050"
"Leaver CS","2022","Unknown","UK Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","Digital, Data & Technology","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","No function","70","50","23190","19860"
"Leaver CS","2022","Unknown","UK Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Supreme Court","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","Legal","100","100","40650","31560"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Digital, Data & Technology","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Human Resources","120","120","36640","32000"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","No function","390","380","42740","34240"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chancellor's other departments","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chancellor's other departments","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chancellor's other departments","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Competition and Markets Authority","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","No function","270","250","45560","40050"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","No function","90","90","49120","49600"
"Leaver Dept.","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Digital, Culture, Media and Sport","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Education","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Education","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Education","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Education","Unknown","160","150","41750","37280"
"Leaver Dept.","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
