"Status","Year","Sex","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Male","Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Hounslow and Richmond upon Thames","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Male","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Hounslow and Richmond upon Thames","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Isle of Anglesey","EO","30","30","[c]","[c]"
"Leaver CS","2021","Male","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Kensington & Chelsea and Hammersmith & Fulham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Kent Thames Gateway","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Male","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Kingston upon Hull, City of","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Male","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lambeth","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lambeth","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Male","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Leeds","AA/AO","110","110","[c]","[c]"
"Leaver CS","2021","Male","Leeds","EO","60","50","[c]","[c]"
"Leaver CS","2021","Male","Leeds","G6/G7","40","30","[c]","[c]"
"Leaver CS","2021","Male","Leeds","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Leeds","SEO/HEO","60","40","[c]","[c]"
"Leaver CS","2021","Male","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Leicester","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Male","Leicester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Leicestershire CC and Rutland","AA/AO","60","60","[c]","[c]"
"Leaver CS","2021","Male","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Leicestershire CC and Rutland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lewisham and Southwark","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lincolnshire","AA/AO","70","70","[c]","[c]"
"Leaver CS","2021","Male","Lincolnshire","EO","70","70","29490","29930"
"Leaver CS","2021","Male","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Liverpool","AA/AO","80","70","[c]","[c]"
"Leaver CS","2021","Male","Liverpool","EO","50","40","[c]","[c]"
"Leaver CS","2021","Male","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Liverpool","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Luton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Luton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Luton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Manchester","AA/AO","80","80","[c]","[c]"
"Leaver CS","2021","Male","Manchester","EO","50","50","[c]","[c]"
"Leaver CS","2021","Male","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Manchester","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Manchester","SEO/HEO","50","50","[c]","[c]"
"Leaver CS","2021","Male","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Medway","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Male","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Medway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Mid Lancashire","AA/AO","70","60","[c]","[c]"
"Leaver CS","2021","Male","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Milton Keynes","AA/AO","50","50","[c]","[c]"
"Leaver CS","2021","Male","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Monmouthshire and Newport","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Male","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Monmouthshire and Newport","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Monmouthshire and Newport","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Male","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Yorkshire CC","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Male","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Norwich and East Norfolk","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Male","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Nottingham","AA/AO","90","80","[c]","[c]"
"Leaver CS","2021","Male","Nottingham","EO","50","40","[c]","[c]"
"Leaver CS","2021","Male","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Nottingham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Nottingham","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Male","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Male","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Oxfordshire","AA/AO","60","50","[c]","[c]"
"Leaver CS","2021","Male","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Perth and Kinross and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Perth and Kinross and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Plymouth","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Portsmouth","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Male","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Portsmouth","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Portsmouth","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Male","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Powys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Powys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sefton","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Male","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sefton","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sheffield","AA/AO","60","60","[c]","[c]"
"Leaver CS","2021","Male","Sheffield","EO","40","30","[c]","[c]"
"Leaver CS","2021","Male","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sheffield","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Sheffield","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2021","Male","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Shetland Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Shropshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Shropshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Solihull","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Somerset","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Somerset","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Male","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Hampshire","AA/AO","70","50","20760","19520"
"Leaver CS","2021","Male","South Hampshire","EO","50","50","28020","27570"
"Leaver CS","2021","Male","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Hampshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Lanarkshire","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Male","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Lanarkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Staffordshire CC","AA/AO","90","90","[c]","[c]"
"Leaver CS","2021","Male","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Stoke-on-Trent","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
