"Status","Year","Profession_of_post","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Merton, Kingston upon Thames and Sutton","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merton, Kingston upon Thames and Sutton","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Mid Kent","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Mid Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Mid Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Property","Mid Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Mid Lancashire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Property","Mid Lancashire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Mid Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Mid Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Property","Mid Lancashire","HM Revenue and Customs","40","40","[c]","[c]"
"In post","2022","Property","Mid Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Mid Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Milton Keynes","Foreign, Commonwealth and Development Office","180","180","36660","34140"
"In post","2022","Property","Milton Keynes","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Milton Keynes","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Monmouthshire and Newport","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Monmouthshire and Newport","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Monmouthshire and Newport","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Monmouthshire and Newport","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Property","Newry, Mourne and Down","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","North and North East Lincolnshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","North and North East Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","North and West Norfolk","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","North and West Norfolk","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","North and West Norfolk","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Hampshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Hampshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Hampshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Lanarkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Lanarkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Lanarkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Northamptonshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Northamptonshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Nottinghamshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Nottinghamshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire CC","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire CC","Ministry of Defence","110","100","32840","33000"
"In post","2022","Property","North Yorkshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Norwich and East Norfolk","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Norwich and East Norfolk","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Norwich and East Norfolk","HM Revenue and Customs","30","30","[c]","[c]"
"In post","2022","Property","Norwich and East Norfolk","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Nottingham","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Property","Nottingham","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Nottingham","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Nottingham","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Property","Nottingham","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Property","Nottingham","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Property","Nottingham","HM Revenue and Customs","210","190","39230","33370"
"In post","2022","Property","Nottingham","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Nottingham","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Nottingham","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Property","Orkney Islands","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","Foreign, Commonwealth and Development Office","120","120","40210","40090"
"In post","2022","Property","Overseas","Ministry of Defence","60","60","37550","34610"
"In post","2022","Property","Oxfordshire CC","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Oxfordshire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Oxfordshire CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Property","Oxfordshire CC","HM Revenue and Customs","30","30","[c]","[c]"
"In post","2022","Property","Oxfordshire CC","Ministry of Defence","40","40","[c]","[c]"
"In post","2022","Property","Oxfordshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Perth and Kinross, and Stirling","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Perth and Kinross, and Stirling","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Perth and Kinross, and Stirling","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Peterborough","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Peterborough","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Peterborough","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Peterborough","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Plymouth","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Plymouth","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Property","Plymouth","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Property","Plymouth","HM Revenue and Customs","50","40","[c]","[c]"
"In post","2022","Property","Plymouth","Ministry of Defence","40","40","[c]","[c]"
"In post","2022","Property","Plymouth","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Portsmouth","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Portsmouth","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Property","Portsmouth","Ministry of Defence","70","70","35950","33300"
"In post","2022","Property","Portsmouth","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Powys","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Powys","Ministry of Defence","30","30","[c]","[c]"
"In post","2022","Property","Powys","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Property","Redbridge and Waltham Forest","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Redbridge and Waltham Forest","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Redbridge and Waltham Forest","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sandwell","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Borders","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sefton","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sefton","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sefton","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sefton","HM Revenue and Customs","110","100","32910","28030"
"In post","2022","Property","Sefton","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sefton","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sheffield","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sheffield","Department for Education","90","80","41730","36700"
"In post","2022","Property","Sheffield","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sheffield","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sheffield","HM Revenue and Customs","40","40","[c]","[c]"
"In post","2022","Property","Sheffield","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sheffield","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sheffield","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Solihull","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Solihull","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Somerset CC","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Somerset CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Somerset CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Property","Somerset CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Somerset CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Somerset CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","South and West Derbyshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","South and West Derbyshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","South and West Derbyshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Property","South and West Derbyshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","South and West Derbyshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Ayrshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Hampshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Hampshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Hampshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Hampshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Hampshire","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Lanarkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Lanarkshire","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Lanarkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Lanarkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Nottinghamshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Nottinghamshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Nottinghamshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Nottinghamshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Teesside","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","South West Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","South West Wales","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","South West Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","South West Wales","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Property","Southampton","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Property","Southampton","HM Revenue and Customs","60","50","35430","32390"
"In post","2022","Property","Southampton","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Southampton","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Staffordshire CC","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Staffordshire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Staffordshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Property","Staffordshire CC","Ministry of Defence","100","100","38940","40000"
"In post","2022","Property","Staffordshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Stoke-on-Trent","HM Revenue and Customs","50","50","33300","29000"
"In post","2022","Property","Stoke-on-Trent","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Suffolk CC","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Suffolk CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Suffolk CC","Ministry of Defence","110","100","29870","33000"
"In post","2022","Property","Suffolk CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sunderland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sunderland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Sunderland","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Swansea","Department for Transport","80","70","29870","30730"
"In post","2022","Property","Swansea","HM Revenue and Customs","40","40","[c]","[c]"
"In post","2022","Property","Swansea","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Swansea","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Swansea","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Property","Swindon","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Swindon","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Swindon","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Telford and Wrekin","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Telford and Wrekin","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Telford and Wrekin","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Telford and Wrekin","Ministry of Defence","60","60","34940","33300"
"In post","2022","Property","Torbay","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Property","Torbay","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Torbay","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tower Hamlets","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tower Hamlets","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tower Hamlets","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tower Hamlets","HM Revenue and Customs","180","170","42690","38870"
"In post","2022","Property","Tower Hamlets","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tower Hamlets","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tower Hamlets","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tower Hamlets","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tyneside","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tyneside","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tyneside","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tyneside","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tyneside","Department for Work and Pensions","30","30","[c]","[c]"
"In post","2022","Property","Tyneside","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tyneside","HM Revenue and Customs","160","150","34330","31000"
"In post","2022","Property","Tyneside","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tyneside","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Department for Work and Pensions","30","30","[c]","[c]"
"In post","2022","Property","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wakefield","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wakefield","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wakefield","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wakefield","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Walsall","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Walsall","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wandsworth","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wandsworth","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wandsworth","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wandsworth","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Warrington","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Property","Warrington","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Warrington","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Property","Warrington","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Warrington","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Warwickshire CC","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Warwickshire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Warwickshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Cumbria","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Cumbria","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Essex","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Essex","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Kent","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Lothian","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Lothian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Lothian","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Northamptonshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Northamptonshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Northamptonshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Surrey","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Surrey","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Surrey","Department for Environment, Food and Rural Affairs","50","50","55080","53870"
"In post","2022","Property","West Surrey","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Surrey","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Surrey","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Sussex (North East)","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Sussex (North East)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Sussex (North East)","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Sussex (North East)","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Sussex (South West)","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Sussex (South West)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Sussex (South West)","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Sussex (South West)","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Westminster","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Property","Westminster","Cabinet Office","60","60","51990","54700"
"In post","2022","Property","Westminster","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Property","Westminster","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Property","Westminster","Department for Education","100","90","53900","56250"
"In post","2022","Property","Westminster","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"In post","2022","Property","Westminster","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Property","Westminster","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Property","Westminster","Department for Work and Pensions","30","30","[c]","[c]"
"In post","2022","Property","Westminster","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Property","Westminster","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Westminster","Foreign, Commonwealth and Development Office","110","110","56170","59470"
"In post","2022","Property","Westminster","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Westminster","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Westminster","Ministry of Defence","30","30","[c]","[c]"
"In post","2022","Property","Westminster","Ministry of Justice","120","120","50180","42890"
"In post","2022","Property","Westminster","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Westminster","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Property","Westminster","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Property","Westminster","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wiltshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wiltshire","Ministry of Defence","190","180","37080","33300"
"In post","2022","Property","Wiltshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wirral","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Wolverhampton","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Worcestershire CC","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","Worcestershire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Worcestershire CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Property","Worcestershire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Property","Worcestershire CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Property","Worcestershire CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Property","Worcestershire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","Worcestershire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Property","York","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Property","York","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Property","York","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Property","York","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Aberdeen City and Aberdeenshire","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Angus and Dundee City","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Barnet","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Barnsley, Doncaster and Rotherham","Ministry of Justice","40","40","[c]","[c]"
"In post","2022","Psychology","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Bedford","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Berkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Bexley and Greenwich","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Birmingham","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Birmingham","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Breckland and South Norfolk","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Bridgend and Neath Port Talbot","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Bridgend and Neath Port Talbot","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Brighton and Hove","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Bristol, City of","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Buckinghamshire","Ministry of Justice","60","50","37270","31180"
"In post","2022","Psychology","Calderdale and Kirklees","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Cambridgeshire CC","Ministry of Justice","50","40","[c]","[c]"
"In post","2022","Psychology","Camden and City of London","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Cardiff and Vale of Glamorgan","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Central Hampshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Central Hampshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Cheshire East","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Chorley and West Lancashire","Ministry of Justice","70","70","35250","30450"
"In post","2022","Psychology","City of Edinburgh","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","City of Edinburgh","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Clackmannanshire and Fife","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Croydon","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Devon CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Devon CC","Ministry of Justice","30","30","[c]","[c]"
"In post","2022","Psychology","Dorset","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Dorset","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Dudley","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Durham","Ministry of Justice","70","70","39670","38910"
"In post","2022","Psychology","Ealing","Department for Work and Pensions","[c]","[c]","[c]","[c]"
